log_row,log_esb
3373,"[2.394, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467, 2.467]"
1777,[0.958]
1836,[0.862]
2526,[5.912]
764,[1.508]
2322,"[8.677, 6.614]"
3358,"[1.155, 1.081]"
3534,"[1.433, 1.413]"
508,"[2.007, 2.007, 2.007, 2.007, 2.007, 2.007, 2.007, 2.007, 1.616, 2.007]"
834,[6.702]
217,"[0.392, 0.392, 0.392, 0.391]"
901,[6.295]
36,"[6.827, 6.827, 6.827, 6.827, 6.827, 4.781]"
2861,"[0.924, 0.924, 0.748]"
2318,"[0.561, 0.561, 0.561, 0.561, 0.561, 0.554, 0.521]"
1837,[1.096]
1925,"[1.213, 1.213, 1.213, 1.213, 1.213, 1.286, 1.213, 1.213, 1.213, 1.213]"
4187,"[6.852, 6.852, 6.852, 6.852, 4.295, 6.852, 6.852, 4.295, 6.852, 6.852]"
4178,"[1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326, 1.326]"
3849,[0.897]
2038,"[0.528, 0.528, 0.528, 0.528, 0.528, 0.528, 0.501, 0.528, 0.501, 0.528]"
552,"[7.366, 7.366, 7.366, 8.625, 6.045]"
309,"[0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431]"
1302,[2.226]
1965,"[0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873]"
1890,"[1.977, 1.977, 1.977, 1.977, 1.977, 1.977, 1.977, 1.977, 1.977, 2.472]"
4251,[0.839]
1832,[1.81]
2402,"[6.702, 6.702, 6.702, 6.702, 6.702, 6.37]"
2859,[1.25]
4564,[2.009]
1504,"[6.47, 5.305]"
975,"[1.437, 1.319]"
1139,"[6.257, 4.767]"
2835,[4.532]
111,[2.986]
4372,"[1.974, 1.974, 1.974, 1.899]"
3086,[5.542]
3230,"[2.369, 2.779, 2.369, 2.369, 2.779, 2.369, 2.369, 2.369, 2.369, 2.369]"
1360,[1.299]
2368,"[0.871, 0.871, 0.871, 0.871, 0.871, 0.871, 0.871, 0.871, 0.871, 0.871]"
2712,[2.737]
309,"[0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431, 0.431]"
4276,"[2.444, 2.444, 2.444, 2.444, 2.444, 2.444, 2.444, 2.444, 2.444, 2.444]"
3503,"[7.51, 7.51, 7.51, 7.51, 7.51, 7.51, 7.51, 7.51, 7.51, 7.51]"
2674,"[2.366, 2.366, 2.366, 2.366, 2.366, 2.366, 2.366, 2.366, 1.627, 2.366]"
55,[3.851]
3442,[2.18]
2285,[0.921]
1842,[0.62]
812,[0.475]
1382,[4.864]
3864,"[0.301, 0.297]"
1611,"[3.51, 3.604, 3.604, 3.604, 3.604, 3.604, 3.604, 3.51, 3.604, 3.604]"
1354,"[4.545, 4.545, 4.545, 4.545, 4.545, 4.545, 4.545, 4.545, 4.545, 4.545]"
1007,"[0.605, 0.605, 0.605, 0.605, 0.605, 0.605, 0.352]"
3659,"[2.15, 2.303, 2.303, 2.374, 2.303, 2.303, 2.303, 2.303, 2.303, 2.303]"
673,"[2.002, 2.002, 2.002, 2.002, 1.339, 2.002, 2.002, 2.002, 2.002, 2.002]"
3235,[3.211]
4556,"[2.362, 2.362, 2.362, 2.362, 2.362, 2.362, 2.362, 2.362, 2.362, 2.362]"
1500,[5.235]
1122,[1.805]
4463,"[7.646, 6.953, 5.702]"
2971,[5.629]
718,"[0.856, 0.856, 0.856, 0.832]"
1578,[0.881]
4132,"[1.875, 1.764]"
3698,[5.05]
2312,[1.116]
3425,"[7.531, 7.531, 5.933]"
3486,"[0.397, 0.397, 0.397, 0.283]"
3894,"[8.223, 8.223, 8.223, 8.223, 8.223, 8.223, 8.223, 8.223, 8.223, 8.223]"
134,"[5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75]"
1970,"[2.147, 2.147, 2.147, 2.147, 2.147, 2.147, 2.147, 1.898]"
3929,[3.616]
374,"[0.542, 0.411]"
3079,"[4.117, 6.107, 4.117, 3.486]"
3314,"[1.261, 1.261, 1.127]"
3854,"[5.452, 3.112]"
2370,"[4.505, 3.697]"
3135,[1.91]
4692,[1.475]
639,[0.36]
1505,"[3.431, 3.431, 3.431, 3.431, 3.431, 3.431, 3.431, 3.431, 3.431, 3.431]"
4397,"[2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085]"
1479,[6.556]
4335,"[5.918, 5.369]"
53,"[0.665, 0.604]"
3682,"[5.078, 5.078, 5.078, 5.078, 5.078, 5.078, 5.078, 5.078, 5.078, 5.078]"
2576,"[4.03, 4.03, 4.03, 4.03, 4.03, 4.03, 4.03, 2.685, 4.03, 4.03]"
3401,[6.668]
2076,"[1.691, 1.691, 1.691, 1.691, 1.691, 1.691, 1.691, 1.691, 1.691, 1.691]"
2052,[6.533]
4456,[0.796]
4073,[0.74]
3010,"[1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171]"
4700,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.764, 0.86, 0.764]"
3362,"[0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873, 0.873]"
4687,"[1.623, 1.623, 1.623, 1.623, 1.623, 1.291]"
4774,[2.565]
1262,"[9.566, 6.529]"
221,"[7.051, 7.051, 7.408, 6.589]"
2686,[1.363]
769,"[0.776, 0.776, 0.776, 0.776, 0.776, 0.776, 0.776, 0.776, 0.776, 0.776]"
3263,"[3.308, 3.308, 3.308, 3.308, 3.308, 3.308, 2.709, 2.709, 2.54]"
1101,[6.527]
2508,[1.614]
4060,[0.347]
1444,"[3.392, 4.022, 4.022, 4.022, 4.022, 4.022, 4.022, 4.022, 4.022, 4.022]"
3191,"[4.605, 4.605, 3.198, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605]"
294,"[1.956, 1.956, 1.956, 1.956, 1.956, 1.956, 1.956, 1.956, 1.956, 1.956]"
3220,"[1.609, 1.609, 1.609, 1.609, 1.609, 1.609, 1.609, 1.609, 2.229, 1.609]"
853,[1.314]
846,[1.085]
1480,"[4.261, 4.261, 4.261, 4.261, 4.261, 4.261, 4.261, 4.261, 4.261, 4.261]"
3357,"[3.022, 3.748, 3.022, 3.022, 3.748, 3.022, 3.022, 3.022, 3.022, 3.022]"
2958,[1.024]
2809,[0.471]
2824,[6.391]
4178,"[1.326, 1.326, 1.326, 0.986]"
4078,[5.846]
1790,[2.76]
3543,"[4.59, 4.59, 4.59, 4.59, 4.59, 4.59, 4.59, 4.59, 4.59, 4.59]"
4127,[0.742]
3762,[0.644]
1211,"[6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399]"
3269,[5.766]
2822,"[2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658]"
4932,[0.609]
3247,[0.414]
3114,"[2.376, 2.285, 2.285, 2.285, 2.285, 2.285, 2.285, 2.285, 2.285, 2.285]"
3414,[5.857]
1211,"[6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399]"
4944,"[2.449, 2.449, 3.174, 2.449, 2.449, 2.449, 2.449, 2.076, 2.449, 2.076]"
3547,[6.16]
1034,"[2.411, 2.411, 2.411, 2.411, 2.411, 2.411, 2.411, 2.411, 2.411, 2.411]"
2896,[2.466]
819,[1.381]
3286,"[4.898, 4.898, 4.898, 4.898, 4.898, 4.898, 4.898, 4.898, 4.898, 4.898]"
1824,[1.442]
1276,[1.828]
927,"[5.972, 5.972, 5.972, 5.972, 5.972, 5.972, 5.972, 5.972, 4.038]"
2928,"[1.555, 1.555, 1.555, 1.555, 1.555, 1.555, 1.555, 1.555, 1.555, 2.233]"
3801,[2.03]
4651,[1.116]
3136,"[4.795, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95]"
746,"[1.097, 1.097, 1.097, 1.097, 1.097, 1.097, 1.097, 1.097, 1.097, 1.097]"
3934,"[6.385, 6.385, 5.981]"
1052,"[2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047]"
1699,[0.822]
1502,[0.544]
3211,[6.716]
4009,[0.84]
2112,[1.798]
2142,[0.731]
2516,"[7.074, 7.074, 7.074, 7.074, 7.074, 7.074, 7.074, 7.074, 7.074, 7.074]"
893,[6.257]
1149,[5.609]
447,[1.316]
2346,[6.52]
1982,[6.323]
1213,[2.872]
4098,[0.757]
1947,"[0.676, 0.676, 0.676, 0.676, 0.676, 0.676, 0.676, 0.676, 0.676, 0.676]"
1678,[2.044]
4978,"[2.919, 2.919, 2.919, 2.919, 2.919, 2.919, 2.603, 2.533, 2.919, 2.919]"
881,"[2.608, 2.608, 2.608, 2.608, 2.608, 2.529, 2.608, 2.608, 2.608, 2.608]"
678,"[2.217, 1.255]"
31,[6.241]
3396,[1.775]
1423,[6.511]
2467,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6]"
3024,[1.164]
2905,[2.369]
1482,"[4.548, 4.548, 4.548, 4.548, 4.548, 4.548, 4.548, 4.548, 4.548, 4.548]"
905,"[0.522, 0.49]"
486,[0.634]
4177,"[0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833, 0.833]"
2381,[6.639]
2877,"[0.797, 0.743]"
2205,[0.606]
3908,[0.519]
4016,[1.008]
3561,"[8.344, 6.7]"
2098,[1.597]
3470,[2.346]
2126,[3.826]
2648,[6.372]
1139,[4.767]
1388,[4.295]
4766,[6.288]
3108,[1.422]
1491,"[1.603, 1.742, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603]"
3380,"[7.545, 7.545, 7.545, 7.545, 7.545, 7.545, 7.545, 7.545, 7.545, 7.545]"
195,[1.472]
3980,[2.273]
1558,"[0.476, 0.438, 0.43]"
4762,[0.419]
1815,"[0.884, 0.896, 0.884, 0.884, 0.884, 0.884, 0.884, 0.857]"
1540,[0.602]
1638,[4.983]
1241,"[5.002, 5.694, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002]"
3677,"[9.524, 6.654]"
4678,[1.106]
231,"[3.999, 3.999, 3.999, 3.999, 3.999, 3.999, 3.999, 3.999, 3.999, 3.578]"
684,[6.614]
2903,"[3.45, 3.45, 3.45, 5.354, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45]"
3221,[2.836]
1241,"[5.002, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002, 5.002]"
3122,"[2.171, 2.158]"
3221,[2.836]
3652,"[5.228, 5.228, 5.228, 5.228, 5.228, 5.228, 5.228, 5.228, 5.165]"
3813,"[1.483, 1.483, 1.483, 1.483, 1.483, 1.483, 1.483, 1.483, 1.483, 1.483]"
1677,[0.62]
486,[0.634]
2885,"[0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705]"
1657,[1.777]
4116,"[5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011]"
4637,"[1.518, 1.275]"
1875,[1.177]
2707,[1.396]
589,[2.061]
1402,[3.413]
1430,"[2.696, 2.696, 2.696, 2.696, 2.696, 2.696, 2.696, 2.696, 2.696, 2.696]"
3962,"[1.538, 1.538, 1.482]"
2649,[0.586]
1121,[2.659]
1925,[1.176]
3676,"[1.835, 1.835, 1.835, 1.835, 1.835, 1.835, 1.835, 1.835, 1.835, 1.835]"
49,[6.566]
237,[6.176]
3783,"[5.767, 5.767, 5.767, 5.767, 5.767, 5.767, 5.767, 5.767, 5.767, 5.767]"
1262,[6.529]
2422,[5.464]
3749,[6.572]
2275,"[2.978, 2.978, 2.978, 2.978, 2.978, 2.848]"
4608,[1.871]
1567,"[1.495, 1.394]"
3113,"[3.053, 3.053, 3.053, 3.053, 2.629]"
1717,[1.225]
371,[1.262]
5,"[4.769, 4.769, 4.769, 4.769, 4.769, 4.769, 4.769, 4.769, 4.769, 4.769]"
2608,"[1.947, 1.947, 1.947, 2.077, 2.077, 2.077, 2.077, 2.077, 2.077, 2.077]"
3882,[2.087]
2567,"[3.565, 3.565, 3.565, 3.565, 4.042, 3.565, 3.565, 3.565, 3.565, 3.565]"
3290,"[3.227, 3.227, 3.227, 3.227, 3.227, 3.227, 4.12, 3.227, 3.227, 3.19]"
3290,"[3.227, 3.227, 3.227, 3.227, 3.227, 3.227, 4.12, 3.227, 3.227, 3.19]"
4897,[0.626]
4860,"[4.696, 4.696, 4.696, 4.696, 4.696, 4.696, 4.696, 4.696, 4.696, 4.183]"
2591,"[1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912]"
3790,"[0.808, 0.591]"
4152,"[1.501, 1.501, 1.501, 1.501, 1.501, 1.501, 1.501, 1.501, 1.501, 1.501]"
1017,"[8.195, 8.195, 8.195, 8.195, 8.195, 8.195, 8.195, 8.195, 8.195, 8.195]"
497,"[8.234, 6.616]"
3694,[1.266]
4136,"[2.714, 2.714, 2.714, 2.714, 2.714, 2.714, 2.714, 2.714, 2.714, 2.714]"
1112,"[3.166, 3.166, 3.166, 3.166, 3.166, 3.166, 3.166, 3.019]"
1283,"[1.522, 1.522, 1.522, 1.522, 1.522, 1.522, 1.522, 1.522, 1.522, 1.522]"
1420,"[2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 2.053]"
3584,"[0.702, 0.702, 0.702, 0.685]"
2633,[0.475]
1054,[1.213]
4011,[3.095]
4751,[1.392]
1018,"[2.375, 1.873]"
4036,"[1.187, 1.187, 1.187, 1.187, 1.187, 1.187, 1.206, 1.187, 1.306, 1.187]"
3607,[0.746]
1360,[1.299]
3368,[1.056]
4930,"[0.96, 0.96, 0.96, 0.96, 1.071, 1.071, 1.071, 1.071, 1.071, 1.071]"
1359,[4.049]
408,[4.237]
1565,[0.361]
868,"[1.407, 1.407, 1.407, 1.658, 1.407, 1.407, 1.407, 1.407, 1.929, 1.407]"
1258,"[0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.851]"
2830,[5.112]
3815,"[5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85]"
4128,[3.469]
4419,[0.704]
3380,"[6.836, 6.836, 6.836, 6.836, 6.836, 6.836, 6.836, 6.836, 6.836, 7.545]"
2677,[0.879]
399,"[2.051, 1.988, 1.988, 1.988, 1.988, 2.051, 1.706, 1.988, 1.988, 1.988]"
3420,"[1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508]"
3721,[0.901]
3140,[1.15]
3493,[0.544]
3188,[1.326]
2199,"[6.113, 6.113, 6.113, 6.113, 6.113, 6.113, 6.113, 6.113, 6.113, 6.113]"
2785,"[2.268, 2.268, 2.268, 2.268, 2.268, 2.268, 2.268, 2.671, 2.268, 2.268]"
4041,"[2.36, 2.36, 2.411, 2.36, 2.36, 2.36, 2.36, 2.36, 2.36, 2.36]"
2387,"[0.926, 0.926, 0.926, 0.926, 0.926, 0.926, 0.926, 0.926, 0.926, 0.926]"
3641,"[5.045, 5.045, 5.045, 5.045, 5.045, 5.045, 5.045, 5.045, 5.045, 5.045]"
463,"[9.375, 9.375, 9.375, 9.375, 9.415, 6.62]"
1594,[5.2]
4561,"[2.007, 1.635, 1.635, 1.635, 1.635, 1.635, 1.635, 1.635, 1.635, 1.635]"
733,"[3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002]"
1207,[1.566]
2824,[6.391]
4882,[1.075]
1641,"[3.819, 3.819, 3.819, 3.819, 3.819, 3.819, 3.819, 3.819, 3.819, 3.819]"
1137,[6.186]
1455,"[3.275, 3.275, 3.275, 3.275, 3.275, 3.275, 3.275, 3.275, 3.275, 3.275]"
2206,"[2.594, 2.594, 2.594, 1.998]"
2139,"[2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 3.289]"
4493,[1.704]
3319,[2.314]
2131,[5.419]
819,[1.381]
3515,[0.439]
3376,[0.679]
1214,[3.277]
447,[1.316]
2338,"[4.497, 3.989]"
1517,[5.84]
1755,[1.04]
2570,[2.852]
2862,"[5.831, 5.831, 5.831, 5.831, 5.032, 5.032, 5.032, 5.032, 5.032, 5.032]"
4811,"[1.793, 1.793, 1.793, 1.793, 1.793, 1.793, 1.793, 1.793, 1.793, 1.793]"
3555,"[1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.753]"
955,[4.986]
3760,"[7.432, 7.432, 7.432, 7.432, 7.432, 7.432, 7.432, 7.432, 7.432, 6.74]"
888,[0.576]
2250,[1.796]
1269,[1.011]
413,[1.545]
234,"[0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
1885,[6.162]
4434,"[6.303, 6.303, 6.303, 6.303, 6.303, 6.303, 6.303, 6.303, 6.303, 6.303]"
976,"[1.648, 1.648, 1.648, 1.648, 1.648, 1.648, 1.648, 1.648, 1.648, 1.648]"
1605,"[1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.719, 1.687]"
1840,[1.508]
1949,[2.393]
4824,[0.633]
3525,[2.344]
1311,"[3.033, 3.033, 3.033, 3.033, 3.033, 3.033, 3.033, 3.033, 3.033, 3.033]"
4325,[0.931]
604,"[3.446, 3.446, 3.446, 3.446, 3.272, 3.446, 3.446, 3.446, 3.446, 3.446]"
4726,[1.28]
3755,"[1.091, 0.974]"
4862,[2.814]
533,"[3.897, 3.897, 3.897, 5.768, 3.897, 3.897, 3.897, 3.897, 3.897, 3.897]"
1131,"[2.972, 2.972, 2.972, 2.972, 2.972, 2.972, 2.972, 2.972, 2.972, 2.972]"
1347,[6.516]
4154,[5.917]
935,"[3.69, 3.417]"
3257,[3.188]
2661,[6.64]
192,"[5.743, 4.643]"
2288,[0.481]
1189,"[2.291, 2.291, 2.291, 2.291, 3.197, 2.291, 2.291, 2.291, 2.291, 2.291]"
3449,[1.998]
4521,[1.856]
2139,"[2.04, 2.04, 2.04, 2.04, 2.04, 3.289, 2.04, 2.04, 2.04, 2.04]"
1428,[5.54]
3600,[2.189]
4561,[1.627]
4639,"[2.897, 5.214, 2.897, 2.897, 2.897, 2.888]"
3053,[1.921]
4425,"[5.441, 3.069, 3.069, 3.069, 3.069, 3.069, 3.069, 3.069, 3.069, 3.069]"
4549,"[2.788, 2.788, 1.911]"
1302,"[2.303, 2.303, 2.303, 2.303, 2.303, 2.303, 2.303, 2.226]"
1278,[3.264]
4966,[3.88]
1379,[0.882]
2467,"[1.476, 1.476, 1.476, 1.476, 1.476, 1.476, 1.476, 1.476, 1.476, 1.476]"
3364,[1.888]
4380,[0.763]
225,"[0.687, 0.576]"
3286,"[5.48, 6.845, 6.845, 6.845, 6.845, 6.845, 5.48, 6.845, 6.845, 6.845]"
4646,[1.139]
2081,"[1.604, 1.604, 1.558]"
1548,"[2.938, 2.938, 2.938, 2.938, 2.809]"
2508,[1.614]
1384,[6.317]
111,[2.986]
4283,[2.507]
2225,"[3.6, 2.492, 3.6, 3.6, 3.6, 3.6, 3.6, 3.6, 3.6, 3.6]"
3974,[0.329]
4298,"[1.448, 1.448, 1.448, 1.448, 1.448, 1.448, 1.448, 1.46, 1.46, 1.448]"
2886,"[0.741, 0.741, 0.741, 0.741, 0.741, 0.741, 0.741, 0.741, 0.741, 0.741]"
4785,[2.462]
1394,"[5.688, 5.688, 5.688, 5.688, 6.306, 5.688, 5.688, 5.688, 6.21, 5.688]"
