log_row,log_esb
2982,"[1.107, 1.107, 1.107, 0.749]"
1592,"[8.304, 8.304, 8.304, 8.304, 8.304, 8.304, 8.304, 8.304, 8.331, 8.304]"
2033,"[1.17, 1.17, 1.753, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17]"
2041,[3.939]
1065,"[0.487, 0.487, 0.487, 0.487, 0.536, 0.487, 0.487, 0.487, 0.487, 0.536]"
1546,"[1.232, 1.181]"
1272,"[1.725, 1.725, 1.725, 1.564]"
3905,"[1.444, 1.444, 1.444, 0.642]"
3655,[2.499]
3061,[5.499]
2429,[1.7]
2348,[2.25]
1520,"[1.055, 0.94]"
4783,"[8.591, 7.828, 7.828, 7.828, 7.828, 7.828, 7.828, 7.828, 7.828, 7.828]"
4066,[0.989]
4753,"[1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18]"
1326,[1.284]
4351,"[1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.204, 1.172]"
1694,[1.773]
1486,[2.622]
4503,"[1.685, 1.685, 1.685, 1.685, 1.685, 1.685, 1.685, 1.685, 1.558]"
3713,"[7.207, 7.207, 7.207, 7.207, 7.207, 7.207, 7.207, 7.207, 7.207, 7.207]"
2448,[4.467]
3970,"[5.701, 5.587]"
2662,[1.626]
39,"[8.143, 8.143, 12.273, 8.143, 8.143, 8.143, 8.143, 8.143, 8.143, 8.143]"
512,"[0.529, 0.529, 0.529, 0.529, 0.529, 0.529, 0.529, 0.529, 0.529, 0.529]"
3350,"[8.785, 8.785, 8.785, 8.785, 8.785, 8.785, 6.442]"
1618,"[0.629, 0.629, 0.629, 0.629, 0.383]"
1001,"[6.798, 6.292]"
1547,"[3.136, 3.426, 3.426, 3.426, 3.426, 2.918]"
581,"[2.093, 2.093, 2.093, 2.093, 2.093, 2.093, 2.093, 2.008]"
3957,"[4.62, 4.387]"
856,"[4.852, 4.852, 4.852, 4.852, 4.852, 4.852, 4.852, 4.852, 4.852, 4.852]"
3867,"[5.428, 5.428, 5.428, 4.961]"
815,"[7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 5.987]"
815,"[7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 7.296, 5.987]"
1421,"[1.414, 1.414, 1.414, 1.414, 1.414, 1.144]"
2973,"[1.813, 1.813, 1.813, 1.813, 1.813, 1.813, 1.813, 1.813, 1.813, 1.813]"
793,"[1.212, 1.212, 1.212, 1.212, 1.212, 1.212, 1.212, 1.212, 1.212, 1.212]"
613,"[0.562, 0.562, 0.562, 0.562, 0.562, 0.562, 0.562, 0.562, 0.562, 0.562]"
2423,"[1.599, 1.599, 1.599, 1.599, 1.599, 1.599, 1.599, 1.583, 1.599, 1.329]"
2423,"[1.599, 1.599, 1.599, 1.599, 1.599, 1.599, 1.599, 1.583, 1.599, 1.329]"
2073,[2.41]
186,[0.882]
260,"[1.033, 0.957, 0.957, 0.957, 0.9]"
122,"[2.706, 2.706, 2.706, 2.354, 2.706, 2.706, 2.706, 2.706, 2.706, 2.706]"
1533,"[3.069, 3.069, 3.069, 3.069, 2.502]"
706,"[1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.307]"
4160,"[5.208, 5.208, 5.208, 5.208, 5.208, 4.939, 5.208, 5.208, 5.276, 4.323]"
4160,"[5.208, 5.208, 5.208, 5.208, 5.208, 4.939, 5.208, 5.208, 5.276, 4.323]"
4512,"[6.498, 6.498, 6.498, 6.498, 6.498, 6.498, 3.882, 6.498, 6.498, 6.498]"
1270,"[2.529, 2.529, 2.301]"
1477,"[1.224, 1.089]"
1870,"[1.535, 1.535, 1.535, 1.535, 1.535, 1.535, 1.535, 1.535, 1.535, 1.535]"
1360,"[1.311, 1.311, 1.311, 1.311, 1.407, 1.311, 1.299]"
3714,[1.329]
4681,"[0.374, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318]"
3459,[1.599]
4120,"[4.903, 4.903, 4.903, 4.364, 4.364, 4.903, 4.903, 4.903, 4.339]"
1973,"[1.238, 1.238, 1.238, 1.238, 1.238, 1.238, 1.238, 1.077, 1.238, 1.238]"
4719,"[5.245, 4.544, 4.528]"
2437,"[1.254, 1.254, 1.254, 1.233]"
1565,"[0.681, 0.681, 0.681, 0.509, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681]"
755,"[1.276, 1.276, 1.276, 1.237]"
1755,"[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21]"
1154,[3.828]
1990,[2.973]
4330,"[0.554, 0.554, 0.554, 0.554, 0.525]"
2129,"[0.418, 0.418, 0.418, 0.418, 0.418, 0.418, 0.551, 0.418, 0.418, 0.418]"
3355,"[1.637, 1.637, 1.159]"
3551,"[1.064, 1.064, 1.064, 1.064, 1.064, 1.064, 1.064, 1.064, 1.064, 1.064]"
999,[2.007]
409,[2.746]
3072,[0.997]
4005,"[1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.177]"
4005,"[1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.459, 1.177]"
3396,"[2.228, 2.228, 2.228, 2.228, 2.228, 2.228, 2.228, 2.228, 2.228, 2.228]"
3766,"[3.09, 3.09, 3.09, 3.09, 3.09, 3.09, 3.09, 3.09, 3.09, 3.09]"
188,"[0.74, 0.729]"
1039,"[1.862, 2.555, 2.555, 2.555, 2.555, 2.555, 2.555, 2.555, 2.555, 1.862]"
3535,"[1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.079]"
4828,"[0.648, 0.613, 0.648, 0.648, 0.648, 0.58, 0.648, 0.648, 0.648, 0.648]"
2737,[1.071]
314,"[3.648, 3.525]"
2498,"[1.179, 1.337, 1.337, 1.337, 1.179, 1.337, 1.179, 1.337, 1.137]"
4784,"[1.25, 1.25, 1.25, 1.21]"
3920,"[1.833, 1.833, 1.743]"
1572,"[0.379, 0.379, 0.358, 0.379, 0.379, 0.358, 0.4, 0.379, 0.379, 0.379]"
2298,"[8.008, 8.008, 8.008, 8.008, 8.008, 8.008, 8.008, 8.008, 6.563]"
4754,"[9.788, 9.788, 9.788, 9.788, 9.788, 6.499]"
986,"[2.198, 2.198, 2.198, 2.198, 2.198, 2.198, 2.198, 2.198, 2.198, 2.198]"
2341,"[7.726, 7.981, 7.726, 7.981, 7.726, 6.254]"
2021,[3.158]
2765,"[1.081, 1.081, 1.081, 1.081, 1.013, 1.081, 1.081, 1.081, 1.081, 1.081]"
893,"[9.176, 9.176, 9.176, 6.257]"
2165,"[0.495, 0.426]"
956,"[4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352]"
4368,[1.22]
37,"[2.409, 2.01]"
3919,[4.006]
1283,"[1.624, 1.624, 1.624, 1.624, 1.624, 1.624, 1.516]"
217,"[0.392, 0.392, 0.392, 0.392, 0.391]"
1146,[2.308]
3154,[1.497]
2850,"[2.413, 2.413, 2.367, 2.413, 2.413, 2.413, 2.413, 2.413, 2.413, 2.413]"
1338,"[5.267, 4.06]"
3330,"[8.446, 8.446, 8.446, 8.446, 8.446, 8.446, 8.446, 6.673]"
944,"[6.202, 6.202, 6.202, 6.202, 5.097]"
2630,[6.422]
1831,"[2.449, 2.449, 1.931]"
2863,"[6.55, 6.55, 6.55, 6.55, 6.55, 6.55, 6.55, 6.55, 6.55, 6.55]"
1093,"[1.776, 1.776, 1.776, 2.481, 3.189, 1.776, 1.776, 1.776, 1.776, 1.776]"
520,"[2.231, 2.577, 2.577, 2.577, 2.577, 2.577, 2.577, 2.231, 2.577, 2.577]"
1626,[0.499]
2867,"[4.646, 3.793]"
964,"[0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724]"
3178,"[1.889, 1.889, 1.889, 1.889, 1.889, 1.889, 1.889, 1.889, 1.889, 1.889]"
1398,"[1.145, 1.145, 1.145, 1.145, 1.145, 1.145, 1.145, 1.145, 1.145, 1.145]"
1301,"[1.808, 1.808, 1.296]"
600,[5.76]
2879,"[2.175, 2.175, 2.175, 2.175, 2.175, 2.175, 2.175, 1.879, 2.175, 2.175]"
2358,"[6.289, 5.167]"
2075,[2.049]
926,"[1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.401, 1.24, 1.24, 1.206]"
926,"[1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.401, 1.24, 1.24, 1.206]"
4102,"[2.72, 2.72, 2.72, 2.72, 2.72, 2.72, 2.72, 2.72, 2.72, 2.72]"
3759,"[2.362, 2.362, 2.362, 2.362, 2.362, 2.065]"
1545,"[3.176, 3.176, 3.176, 3.176, 3.176, 3.176, 3.176, 3.176, 2.74]"
1187,"[3.26, 2.585]"
4604,"[9.54, 9.54, 9.54, 9.54, 9.54, 9.54, 9.54, 9.54, 9.54, 9.54]"
2609,"[3.547, 3.547, 2.763]"
1806,"[1.615, 1.866, 1.866, 1.615, 1.866, 1.866, 1.866, 1.615, 1.866, 2.087]"
2218,"[0.814, 0.774, 0.814, 0.774, 0.814, 0.814, 0.814, 0.814, 0.814, 0.774]"
2159,"[1.013, 1.013, 1.013, 1.013, 1.48, 1.013, 1.013, 1.013, 1.013, 1.013]"
4071,"[3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872]"
1621,"[2.03, 2.03, 2.03, 2.03, 2.03, 2.03, 2.03, 2.03, 2.03, 2.03]"
4788,[6.211]
2913,"[5.132, 5.132, 5.132, 5.132, 2.778, 5.132, 5.132, 5.132, 5.132, 5.132]"
4356,[1.369]
4048,"[5.49, 5.49, 5.49, 5.49, 5.49, 5.49, 5.49, 5.49, 5.49, 5.49]"
3779,[5.723]
4394,[0.463]
2188,"[3.814, 3.814, 3.814, 3.814, 3.814, 3.814, 3.814, 2.231]"
588,"[5.475, 5.475, 5.475, 5.475, 5.475, 5.475, 5.475, 5.475, 5.475, 5.475]"
1635,[1.168]
903,[3.834]
16,[0.644]
1899,[0.912]
327,"[5.099, 5.099, 5.099, 5.099, 5.099, 5.099, 5.099, 5.099, 5.099, 5.099]"
4366,"[0.786, 0.786, 0.786, 0.786, 0.786, 0.786, 0.892, 0.786, 0.786, 0.786]"
2681,"[6.382, 6.382, 6.382, 6.382, 6.382, 6.382, 6.382, 6.382, 6.382, 6.382]"
2437,"[1.612, 1.612, 1.612, 1.612, 1.612, 1.612, 1.612, 1.612, 1.612, 1.337]"
4067,[4.324]
4330,"[0.554, 0.532, 0.532, 0.532, 0.532, 0.587, 0.532, 0.532, 0.532, 0.532]"
162,[5.952]
4878,"[3.704, 3.704, 3.704, 3.704, 3.704, 3.704, 3.704, 3.704, 3.704, 3.704]"
2414,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.823]"
4235,[0.819]
1251,"[0.638, 0.638, 0.638, 0.638, 0.638, 0.589]"
4460,[6.502]
2718,"[3.364, 3.364, 3.364, 3.364, 3.364, 3.364, 2.33]"
2130,[0.708]
1029,"[3.998, 5.638, 5.638, 5.638, 5.638, 5.638, 5.638, 5.638, 5.638, 5.638]"
4092,"[2.091, 2.091, 2.091, 2.091, 2.091, 2.091, 2.091, 2.091, 2.091, 2.091]"
308,[3.647]
499,[2.235]
1417,"[1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94, 1.94]"
1335,"[1.698, 1.698, 1.698, 1.698, 1.698, 1.565, 1.488]"
377,"[4.232, 4.232, 3.221]"
2225,"[3.6, 3.6, 3.6, 3.6, 3.6, 2.374]"
4275,[3.063]
4802,"[2.197, 1.785]"
3008,"[1.109, 1.109, 1.109, 1.109, 1.109, 1.109, 1.109, 1.109, 0.82]"
1942,"[1.952, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857]"
4346,[1.825]
1099,[4.421]
850,[0.701]
980,"[6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545]"
3290,[3.19]
3867,"[6.0, 4.989, 6.0, 6.0, 6.0, 6.0, 4.989, 6.0, 6.0, 6.0]"
3989,[0.741]
2500,[2.676]
1732,[1.327]
4685,"[1.625, 1.625, 1.625, 1.625, 1.625, 1.625, 1.176, 1.625, 1.625, 1.625]"
1336,"[2.529, 2.302]"
3912,[1.482]
3376,[0.679]
36,[4.781]
836,"[4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5, 4.5]"
666,"[6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.141]"
666,"[6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.553, 6.141]"
967,[6.548]
120,"[4.196, 2.804]"
962,"[2.586, 2.586, 2.586, 2.586, 2.586, 1.523]"
4761,"[1.141, 1.141, 1.141, 1.141, 1.141, 1.141, 1.141, 1.141, 1.141, 1.141]"
4950,[2.576]
2646,"[3.016, 3.016, 3.016, 3.016, 3.016, 3.016, 3.016, 3.016, 3.016, 3.016]"
2043,[1.852]
4717,"[0.777, 0.743]"
3831,[1.379]
3145,[1.675]
3273,[2.912]
1778,"[2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331]"
2547,[4.021]
3682,"[4.399, 4.399, 4.399, 4.399, 4.399, 4.399, 4.399, 4.399, 4.399, 4.399]"
3835,[5.861]
4372,"[1.974, 1.974, 1.974, 1.974, 1.974, 1.974, 1.978, 1.974, 1.974, 1.974]"
4119,"[6.189, 6.189, 6.189, 6.189, 6.189, 7.067, 6.189, 6.189, 6.189, 6.189]"
926,[1.206]
147,[2.795]
2726,[0.715]
3077,[1.528]
1012,[1.514]
2008,"[1.613, 1.613, 1.613, 1.613, 1.613, 2.543, 1.48]"
2205,[0.606]
3858,[0.911]
1448,"[9.587, 9.587, 9.587, 9.587, 8.785, 8.785, 8.785, 8.785, 8.785, 8.785]"
807,[0.576]
1084,"[6.013, 5.811]"
84,[0.639]
2053,[0.837]
1957,[0.713]
188,"[0.74, 0.729]"
3045,[1.212]
4514,"[7.213, 7.213, 7.213, 7.213, 7.213, 7.213, 7.213, 7.213, 7.213, 7.213]"
230,[0.476]
1366,[0.738]
1144,[1.038]
1798,"[2.196, 2.196, 2.196, 2.196, 2.196, 2.196, 2.181]"
1326,"[1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51]"
3265,"[0.887, 0.848]"
702,"[1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56]"
2223,[6.274]
1061,[1.002]
2880,[1.53]
3435,"[1.852, 1.712, 1.712, 1.712, 1.904, 1.712, 1.712, 1.712, 1.712, 1.852]"
1393,"[6.482, 6.482, 6.482, 5.963]"
914,[0.746]
1659,[2.987]
4530,"[3.578, 3.578, 3.578, 3.578, 3.578, 3.578, 3.578, 3.578, 3.578, 3.578]"
2697,[0.901]
2408,"[4.016, 4.016, 4.016, 4.016, 4.016, 4.301, 3.729]"
1288,[0.586]
3753,[1.722]
239,[5.954]
1008,[1.342]
2914,[0.588]
4777,[1.293]
2502,[1.409]
951,[5.917]
509,"[0.421, 0.421, 0.462, 0.421, 0.421, 0.462, 0.421, 0.421, 0.421, 0.421]"
649,"[2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.48]"
649,"[2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.48]"
4015,[0.919]
1030,[3.042]
479,[2.79]
334,"[1.475, 2.02, 1.475, 1.475, 1.475, 1.475, 1.475, 1.475, 1.475, 1.475]"
2930,"[2.384, 2.384, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256]"
1130,[1.378]
2296,"[1.435, 1.435, 1.435, 1.435, 1.435, 1.435, 1.435, 1.435, 1.435, 1.435]"
4490,"[1.825, 1.825, 1.825, 1.825, 1.825, 1.825, 1.825, 1.825, 1.825, 1.825]"
4733,[0.738]
4991,[2.664]
4031,"[1.359, 1.359, 1.359, 1.359, 1.359, 1.359, 1.359, 1.359, 1.359, 1.359]"
751,[3.343]
2934,[5.39]
1270,[2.301]
2176,[2.502]
1289,[6.014]
1541,"[1.385, 1.385, 1.385, 1.311, 1.311, 1.311, 1.311, 1.311, 1.311, 1.415]"
4982,"[7.457, 7.457, 7.457, 7.457, 7.457, 7.607, 7.457, 7.457, 7.457, 7.457]"
4492,"[0.921, 0.921, 0.921, 0.921, 0.921, 1.038, 0.921, 0.921, 0.921, 0.921]"
1509,[5.158]
2689,"[2.485, 3.183, 3.183, 3.183, 3.183, 3.183, 3.183, 3.183, 3.183, 3.183]"
4753,"[1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208]"
9,"[3.65, 3.65, 3.65, 3.65, 3.463]"
1423,[6.511]
2269,[1.586]
2811,"[6.246, 5.971]"
4884,[0.769]
4070,[6.386]
217,[0.391]
3687,"[2.534, 2.534, 2.534, 2.534, 2.534, 2.534, 2.534, 2.379, 2.367]"
3997,[1.327]
1908,[0.97]
1398,"[1.161, 0.98]"
419,[0.76]
3219,"[7.584, 7.702, 5.542]"
3895,"[5.742, 5.742, 5.742, 5.742, 5.742, 5.742, 5.742, 5.742, 5.742, 5.742]"
86,[3.191]
3165,[3.898]
4611,"[9.569, 6.391]"
4252,"[1.841, 1.63, 1.63, 1.63, 1.841, 1.63, 1.63, 1.63, 1.63, 1.63]"
493,"[0.844, 0.844, 0.844, 0.844, 0.844, 1.109, 1.109, 0.844, 0.844, 0.844]"
4425,[2.986]
843,"[0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.578]"
1502,[0.544]
4971,[2.326]
4442,[1.225]
4965,[1.95]
1746,"[2.391, 2.391, 2.391, 2.391, 2.391, 2.391, 2.391, 2.391, 2.391, 2.391]"
3586,"[5.214, 4.606]"
901,[6.295]
3093,"[4.07, 3.053, 3.053, 2.951]"
4778,[3.852]
3865,[6.649]
330,[1.474]
4441,[1.171]
2337,"[0.423, 0.423, 0.423, 0.423, 0.423, 0.423, 0.423, 0.423, 0.423, 0.423]"
3921,[0.234]
982,[0.889]
3336,[1.347]
998,[6.629]
1432,"[1.673, 1.673, 1.673, 1.673, 1.673, 1.626]"
2049,"[5.206, 5.206, 5.206, 5.206, 5.206, 5.206, 5.206, 4.834, 5.206, 4.882]"
3406,"[5.699, 5.699, 5.699, 5.699, 5.699, 5.699, 5.699, 5.699, 5.699, 5.699]"
4025,"[5.31, 5.31, 5.31, 5.31, 5.31, 5.31, 5.31, 5.31, 5.31, 5.31]"
2054,"[3.412, 3.412, 3.412, 3.412, 3.412, 3.412, 3.412, 3.412, 3.412, 3.412]"
3921,"[0.291, 0.234]"
1567,"[1.407, 1.407, 1.407, 1.407, 1.407, 1.407, 1.407, 1.407, 1.407, 1.407]"
4603,[0.909]
2873,"[0.47, 0.528, 0.46]"
3975,"[6.562, 6.562, 6.562, 6.562, 6.562, 6.562, 6.562, 6.562, 6.562, 6.562]"
2379,"[6.867, 6.755, 6.755, 6.755, 6.755, 6.755, 6.755, 6.755, 6.755, 6.755]"
3084,"[1.151, 1.151, 1.151, 1.151, 1.151, 1.151, 1.151, 1.151, 1.151, 1.151]"
2161,"[2.503, 2.503, 2.503, 2.503, 2.503, 2.503, 2.503, 2.503, 2.503, 2.503]"
4211,[6.455]
1260,[6.648]
3453,[2.818]
3123,[2.089]
2232,"[1.401, 1.401, 1.401, 1.401, 1.401, 1.401, 1.401, 1.401, 1.401, 1.401]"
946,"[1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28, 1.28]"
594,"[2.047, 1.572]"
2857,"[0.421, 0.421, 0.421, 0.421, 0.421, 0.421, 0.421, 0.421, 0.421, 0.421]"
2473,[1.549]
520,[2.21]
890,"[2.745, 2.745, 2.745, 2.745, 2.745, 2.745, 2.745, 2.383, 2.745, 2.745]"
1637,"[1.406, 1.406, 1.406, 1.406, 1.406, 1.406, 1.406, 1.406, 1.406, 1.406]"
317,"[3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 3.108]"
4909,"[6.305, 6.305, 6.305, 6.305, 7.189, 6.305, 6.305, 6.305, 6.305, 6.305]"
1306,[6.667]
3611,"[10.147, 6.598]"
2261,[0.474]
4382,[2.454]
2916,"[3.217, 3.217, 3.217, 3.217, 3.217, 3.217, 3.217, 3.217, 3.217, 3.217]"
4813,[1.854]
2335,[0.904]
1545,[2.74]
322,[1.367]
1769,[0.284]
4963,"[8.104, 8.104, 6.439]"
2522,"[2.88, 2.489]"
3431,"[1.022, 1.022, 1.022, 1.022, 1.022, 1.022, 1.022, 1.022, 1.022, 1.022]"
4825,"[0.793, 0.793, 0.793, 0.793, 0.793, 0.859, 0.793, 0.793, 0.793, 0.793]"
1497,[2.554]
4794,"[0.724, 0.534]"
2113,"[1.674, 1.674, 1.674, 1.674, 1.674, 1.674, 1.674, 1.674, 1.674, 1.674]"
3122,"[2.171, 2.171, 2.171, 2.171, 2.171, 2.171, 2.171, 2.427, 2.171, 2.171]"
3899,[6.506]
1149,"[6.702, 5.609]"
449,[6.354]
2276,"[6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.233]"
2276,"[6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.493, 6.233]"
4113,"[2.55, 1.556]"
712,[2.591]
2643,[3.029]
4288,[4.405]
4240,"[2.971, 2.971, 2.971, 2.971, 2.971, 2.971, 2.971, 2.971, 2.971, 2.971]"
3442,[2.18]
1212,[1.055]
1057,[6.347]
2905,"[3.075, 2.369]"
820,[0.61]
2396,"[6.604, 6.604, 6.604, 6.604, 6.604, 6.604, 6.604, 6.604, 6.604, 6.604]"
4323,[6.438]
3106,[3.014]
4446,[0.984]
606,"[6.751, 6.751, 6.751, 5.521]"
3859,[5.65]
1117,"[2.174, 2.174, 2.174, 2.174, 2.174, 2.174, 2.174, 2.174, 2.174, 2.174]"
4270,[0.308]
1465,[1.269]
1202,"[4.262, 4.262, 4.262, 4.262, 4.262, 4.262, 4.262, 4.262, 4.262, 4.292]"
4944,"[2.076, 2.076, 2.076, 2.076, 2.076, 2.076, 2.076, 2.076, 2.076, 2.076]"
330,"[1.566, 1.566, 1.566, 1.566, 1.566, 1.566, 1.566, 1.566, 1.566, 1.566]"
2944,"[1.512, 1.248]"
3975,[6.003]
1267,[6.083]
146,"[1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.344, 1.33, 1.33]"
4578,[2.354]
3049,[6.741]
4538,"[1.094, 1.094, 1.094, 1.094, 1.094, 1.094, 1.094, 1.094, 1.094, 1.094]"
4845,[0.334]
4183,"[1.94, 1.94, 1.98, 1.98, 1.94, 1.98, 1.98, 1.98, 1.98, 1.98]"
3987,"[1.153, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153]"
2882,[0.768]
1769,"[0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288, 0.288]"
1784,[6.507]
2992,[6.361]
530,[3.523]
2344,[0.943]
2150,[1.579]
2603,[4.752]
2746,"[2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085, 2.085]"
3029,"[0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.368, 0.389, 0.368]"
383,[6.421]
1671,[2.09]
3896,"[7.006, 7.006, 7.006, 7.006, 7.006, 5.348, 5.348, 4.567]"
2812,"[1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252]"
1775,"[2.478, 2.478, 2.46, 2.46, 2.46, 2.46, 2.46, 2.46, 2.46, 2.46]"
2387,[0.891]
49,[6.566]
1146,"[2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793]"
3064,[1.384]
582,[2.611]
755,"[1.405, 1.237]"
3988,[6.558]
26,"[1.482, 1.482, 1.482, 1.482, 1.482, 1.482, 1.482, 1.482, 1.482, 1.482]"
3633,[1.754]
4698,"[6.21, 6.21, 6.21, 6.196]"
1068,[0.504]
528,"[0.787, 0.787, 0.787, 0.776, 0.787, 0.776, 0.787, 0.787, 0.787, 0.787]"
4276,[2.033]
