log_row,log_esb
4044,"[2.424, 2.424, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866]"
3235,[3.211]
4368,"[1.249, 1.463, 1.331, 1.249, 1.249, 1.249, 1.463, 1.22]"
3520,[1.136]
3834,[1.244]
3630,[0.738]
1425,[0.908]
1042,"[1.673, 2.105, 1.673, 1.673, 1.522]"
836,"[4.5, 3.493]"
2468,"[0.713, 0.713, 0.713, 0.815, 0.713, 0.713, 0.713, 0.713, 0.815, 0.765]"
3112,[1.618]
3104,"[1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414]"
2020,"[5.133, 4.204]"
2431,[2.417]
1964,"[4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 3.997]"
2953,[0.957]
820,[0.61]
3708,"[3.973, 3.368]"
1465,[1.269]
1714,"[1.967, 1.819, 1.819, 1.819, 1.819, 1.819, 1.819, 1.724]"
2086,"[8.223, 8.223, 8.223, 6.62]"
661,"[7.794, 7.794, 6.356]"
4340,[1.29]
130,"[1.512, 1.512, 1.512, 1.512, 1.512, 1.512, 1.393]"
508,"[1.616, 1.616, 1.553]"
714,"[1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.954]"
2614,"[0.889, 0.889, 0.889, 0.889, 0.882]"
4879,"[3.318, 3.318, 3.318, 3.094]"
441,"[2.182, 2.182, 2.182, 2.182, 2.16]"
1153,[1.202]
2607,"[0.604, 0.604, 0.604, 0.594]"
1767,[6.362]
1127,[2.299]
2317,"[1.329, 1.329, 1.329, 1.329, 1.329, 1.247, 1.329, 1.329, 1.329, 1.329]"
2005,[5.7]
1403,[6.559]
169,"[2.266, 2.266, 2.266, 2.266, 2.19, 2.266, 2.19, 2.266, 2.266, 2.266]"
2916,"[3.635, 3.635, 3.635, 3.635, 3.214]"
659,[1.483]
1849,[2.35]
3579,"[5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 3.939]"
3579,"[5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 5.011, 3.939]"
318,"[1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64]"
772,"[5.197, 5.197, 5.197, 5.197, 4.969]"
2838,"[2.008, 2.008, 2.008, 2.008, 2.008, 2.008, 2.008, 2.008, 2.008, 2.008]"
825,[0.613]
4513,"[0.581, 0.581, 0.581, 0.453]"
2728,[5.311]
3877,[0.736]
3730,"[7.987, 7.987, 7.987, 7.987, 7.987, 6.476]"
2948,"[2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6]"
4643,[0.698]
3354,"[1.981, 1.848]"
3532,[3.427]
1789,"[5.064, 3.483, 3.483, 3.483, 3.483, 3.483, 3.483, 3.483, 3.483, 3.313]"
1789,"[5.064, 3.483, 3.483, 3.483, 3.483, 3.483, 3.483, 3.483, 3.483, 3.313]"
3972,[6.197]
3880,"[1.92, 1.92, 1.92, 1.92, 1.92, 2.112, 1.92, 1.92, 1.92, 1.92]"
2690,"[3.15, 3.15, 3.15, 2.983]"
3321,[0.912]
589,[2.061]
2033,"[1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17, 1.17]"
2251,"[1.974, 1.368, 1.352]"
429,"[2.309, 2.211]"
2558,[0.966]
2725,"[3.123, 3.845, 3.845, 3.845, 3.845, 3.845, 3.845, 3.845, 2.491]"
3450,"[7.961, 7.961, 7.961, 7.961, 7.961, 7.961, 7.961, 7.961, 6.52]"
4683,[4.472]
4083,[5.3]
1535,[4.944]
1070,[6.337]
1518,"[0.616, 0.616, 0.701, 0.616, 0.616, 0.529]"
364,"[3.783, 3.783, 3.783, 3.783, 3.783, 3.783, 3.783, 4.836, 3.783, 3.783]"
2571,"[1.347, 1.135]"
3202,"[1.126, 1.126, 1.126, 1.126, 1.126, 1.126, 1.126, 1.126, 1.126, 1.126]"
4327,[5.117]
4803,[1.469]
1054,[1.213]
86,[3.191]
2380,[6.608]
1661,"[6.647, 5.452]"
756,"[4.982, 4.982, 4.982, 4.982, 4.982, 4.982, 4.982, 4.982, 4.982, 4.982]"
864,"[1.042, 1.042, 1.042, 0.967]"
1737,"[0.52, 0.52, 0.52, 0.615, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52]"
392,"[2.179, 2.179, 2.179, 2.179, 2.179, 2.179, 2.179, 2.179, 2.179, 2.179]"
3207,"[2.379, 1.532, 1.532, 1.532, 2.379, 1.532, 1.532, 1.532, 1.532, 1.532]"
4968,"[5.675, 3.746, 5.675, 5.675, 5.675, 5.675, 5.675, 5.675, 5.675, 5.675]"
1038,[1.396]
3374,[0.774]
4330,[0.525]
46,"[3.275, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253]"
947,"[0.718, 0.718, 0.718, 0.718, 0.718, 0.728, 0.718, 0.718, 0.718, 0.764]"
4473,"[7.88, 7.88, 7.88, 7.88, 7.88, 7.88, 6.47]"
1034,"[2.411, 2.411, 2.411, 2.764, 2.411, 2.411, 2.411, 2.411, 2.411, 2.411]"
1340,"[3.846, 3.846, 3.846, 3.846, 3.846, 3.846, 3.846, 3.846, 3.846, 3.846]"
3210,"[2.457, 2.894, 2.894, 2.894, 2.457, 2.894, 2.894, 2.457, 2.894, 2.894]"
3496,"[7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 5.888]"
3496,"[7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 7.176, 5.888]"
1470,"[5.852, 6.167, 5.852, 6.798, 5.852, 5.852, 5.852, 5.852, 5.852, 5.852]"
3993,"[0.804, 0.804, 0.804, 0.804, 0.804, 0.804, 0.804, 0.924, 0.804, 0.804]"
1545,[2.74]
1925,"[1.213, 1.213, 1.213, 1.213, 1.213, 1.286, 1.213, 1.213, 1.213, 1.213]"
1075,[1.243]
3382,"[8.257, 8.257, 8.257, 8.257, 8.257, 8.257, 8.257, 8.257, 8.257, 8.257]"
923,"[1.359, 1.359, 1.359, 1.359, 1.463, 1.359, 1.359, 1.359, 1.359, 1.359]"
1991,"[1.646, 1.646, 1.769, 1.646, 1.646, 1.769, 1.646, 1.646, 1.769, 1.646]"
4349,"[4.531, 4.063]"
4178,[0.986]
1625,"[6.832, 6.08, 6.832, 6.832, 6.832, 5.933]"
4823,[2.58]
3534,[1.413]
3775,[1.423]
1934,"[1.056, 1.056, 1.056, 0.938]"
3191,"[4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605]"
1837,"[1.222, 1.119, 1.096]"
3678,"[3.72, 2.946]"
2017,"[1.542, 1.542, 1.542, 1.542, 1.542, 1.542, 1.542, 1.542, 1.542, 1.542]"
3582,"[1.903, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903]"
1282,"[3.081, 3.081, 3.081, 3.081, 3.081, 2.899, 2.899, 2.899, 3.081, 3.081]"
1526,[6.652]
221,"[7.408, 7.408, 7.408, 6.589]"
4568,[0.673]
1109,"[7.504, 7.504, 7.504, 7.504, 8.047, 7.504, 6.135]"
4662,"[1.556, 1.934, 1.934, 1.934, 1.934, 1.934, 1.934, 1.934, 1.934, 1.934]"
2654,"[1.358, 1.176, 1.135]"
2856,"[1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.431, 1.544]"
4792,[2.472]
3828,"[4.129, 4.129, 4.129, 3.383]"
427,"[1.827, 1.827, 1.827, 1.827, 1.827, 1.827, 1.827, 1.827, 1.827, 1.827]"
1005,"[2.535, 1.911]"
3056,[1.02]
3924,[2.353]
3694,"[1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47]"
4319,"[2.498, 2.101]"
3729,[6.216]
90,"[0.292, 0.267]"
560,[0.415]
2444,"[7.626, 7.626, 7.626, 7.626, 7.626, 7.626, 7.626, 7.626, 7.626, 7.626]"
3602,[0.882]
3761,"[0.556, 0.556, 0.556, 0.556, 0.556, 0.556, 0.556, 0.556, 0.556, 0.556]"
1199,"[1.692, 2.245, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.597]"
1199,"[1.692, 2.245, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.597]"
2514,"[6.373, 6.373, 6.373, 6.373, 6.373, 6.373, 6.373, 6.373, 6.373, 6.373]"
307,[2.879]
573,"[1.667, 1.667, 1.667, 1.667, 1.667, 1.667, 1.348]"
2395,"[1.736, 1.736, 1.736, 1.736, 1.736, 1.539]"
2330,[6.156]
831,"[5.003, 5.003, 5.003, 5.003, 5.003, 5.003, 5.003, 5.003, 5.003, 5.003]"
4891,[0.424]
1940,[6.427]
2547,"[5.778, 5.778, 5.778, 5.778, 5.778, 5.778, 5.778, 5.778, 5.778, 5.778]"
1548,"[3.497, 3.497, 3.497, 3.497, 3.497, 3.497, 3.497, 3.497, 3.207, 3.497]"
3025,[0.901]
3547,[6.16]
649,"[2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609, 2.609]"
772,"[6.587, 6.587, 6.587, 6.587, 6.587, 6.587, 4.969]"
727,"[3.177, 3.177, 3.846, 3.177, 3.177, 3.177, 3.177, 3.177, 3.177, 3.177]"
1832,"[2.711, 2.711, 2.711, 2.711, 2.711, 2.711, 2.711, 2.711, 2.711, 2.711]"
3287,"[0.657, 0.657, 0.657, 0.657, 0.657, 0.657, 0.657, 0.657, 0.657, 0.657]"
4805,"[1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.994, 1.492, 1.994, 1.994]"
3827,[2.66]
3571,"[1.098, 1.098, 1.098, 1.098, 1.334, 1.334, 1.098, 1.098, 1.098, 1.098]"
2765,[0.966]
4239,"[4.515, 4.515, 4.515, 4.515, 4.515, 4.515, 4.515, 4.515, 4.515, 4.515]"
3719,[6.016]
2981,"[1.255, 1.137, 1.137, 1.137, 1.083]"
3159,[2.713]
1066,"[0.477, 0.495, 0.477, 0.46, 0.477, 0.435]"
173,"[2.037, 2.037, 2.037, 2.037, 2.037, 2.037, 2.037, 2.037, 2.037, 2.037]"
3454,[1.097]
3651,"[5.054, 5.054, 5.054, 5.054, 5.054, 5.054, 5.054, 5.054, 5.054, 5.054]"
2476,[0.548]
3061,"[5.599, 5.599, 5.599, 5.599, 5.599, 5.599, 5.599, 5.599, 5.599, 5.599]"
4499,"[6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.638]"
4236,"[3.996, 3.996, 3.996, 3.996, 3.996, 3.996, 3.996, 3.292, 3.996, 3.996]"
3715,"[0.472, 0.472, 0.472, 0.472, 0.472, 0.472, 0.472, 0.472, 0.472, 0.472]"
2473,[1.549]
530,[3.523]
4499,"[6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537, 6.537]"
1148,"[1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18]"
4623,[0.326]
989,[0.585]
4057,"[1.419, 1.419, 1.419, 1.419, 1.419, 1.608, 1.608, 1.419, 1.419, 1.608]"
2985,"[7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74, 7.74]"
317,"[3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 3.108, 2.696, 3.108]"
3928,"[2.493, 2.493, 2.493, 2.493, 2.508, 2.493, 2.493, 2.493, 2.493, 2.493]"
1053,[0.316]
4971,"[3.527, 3.527, 3.527, 3.527, 3.527, 3.527, 3.527, 3.527, 3.527, 2.597]"
1757,"[5.31, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 5.975]"
2242,"[5.469, 5.469, 5.469, 5.469, 5.469, 5.469, 5.469, 5.469, 5.469, 5.469]"
4818,[2.829]
4223,[4.292]
4637,[1.275]
925,[3.441]
1579,"[9.839, 6.522]"
1804,[4.045]
2412,[2.861]
2118,[2.636]
2728,[5.311]
2694,[3.222]
95,[4.225]
4771,[3.009]
1491,"[1.742, 1.742, 1.742, 1.742, 1.742, 1.533]"
3541,[0.863]
3360,[0.439]
1900,[1.6]
2007,[1.007]
2199,"[6.113, 6.113, 6.113, 4.664, 6.113, 6.113, 6.113, 6.113, 6.113, 6.113]"
1462,"[2.83, 3.127, 3.127, 3.127, 3.127, 3.127, 3.127, 3.127, 3.127, 3.127]"
4247,"[2.968, 2.342]"
2824,"[7.973, 7.973, 7.973, 7.973, 7.973, 7.852, 7.973, 7.973, 7.973, 7.973]"
3786,[5.482]
3666,"[2.099, 2.099, 2.099, 2.099, 2.099, 2.099, 2.099, 2.099, 2.099, 2.099]"
3017,"[0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895]"
550,"[3.841, 3.841, 3.841, 3.841, 3.841, 3.841, 3.841, 3.841, 3.841, 3.841]"
1362,[0.855]
2880,[1.53]
1051,"[1.153, 1.33, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153, 1.153]"
4319,[2.101]
317,[2.436]
2972,[2.559]
35,"[4.222, 4.222, 4.222, 4.222, 4.222, 4.222, 4.222, 4.222, 4.222, 4.222]"
421,[0.756]
1572,[0.353]
1847,"[0.895, 0.961, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895]"
1586,"[0.718, 0.718, 0.718, 0.718, 0.718, 0.718, 0.718, 0.718, 0.718, 0.718]"
553,"[0.497, 0.497, 0.497, 0.497, 0.497, 0.497, 0.497, 0.497, 0.497, 0.529]"
1415,[2.149]
3695,[0.569]
4234,"[6.367, 6.367, 6.367, 6.367, 7.168, 6.367, 6.367, 6.367, 6.367, 6.1]"
562,[1.285]
3946,[3.144]
2040,[0.37]
1546,"[1.232, 1.232, 1.232, 1.232, 1.232, 1.232, 1.232, 1.45, 1.232, 1.232]"
1639,[2.49]
2625,"[3.907, 3.37]"
3614,"[0.63, 0.63, 0.72, 0.72, 0.63, 0.63, 0.63, 0.63, 0.63, 0.816]"
4681,[0.291]
3327,[6.188]
464,"[1.057, 1.057, 1.054]"
3421,"[1.603, 1.603, 1.517]"
1882,[2.515]
2461,[5.574]
459,"[6.715, 6.715, 6.715, 6.715, 7.204, 6.715, 6.715, 6.715, 6.715, 6.715]"
4376,[3.163]
3613,[4.416]
540,"[4.936, 4.936, 4.936, 4.936, 4.936, 4.936, 4.936, 4.936, 3.263]"
1463,[6.382]
1690,"[1.145, 1.145, 1.145, 1.145, 1.216, 1.134]"
913,[2.158]
3049,"[11.146, 6.741]"
1674,"[0.775, 0.728]"
1568,[1.163]
1319,[6.482]
1336,[2.302]
2611,[1.044]
2829,[0.89]
1054,[1.213]
474,[3.728]
4129,[4.628]
3323,"[1.739, 1.739, 1.739, 1.739, 1.688, 1.739, 1.739, 1.739, 1.739, 1.739]"
1121,"[3.003, 3.003, 3.003, 3.003, 3.003, 3.003, 3.003, 3.003, 3.003, 3.003]"
3114,[2.24]
2958,"[1.066, 1.066, 1.066, 1.066, 1.066, 1.066, 1.066, 1.066, 1.066, 1.066]"
3186,"[3.911, 3.475, 3.475, 3.911, 3.911, 5.589, 3.911, 3.911, 3.911, 3.911]"
3097,"[0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617]"
3396,[1.775]
2483,"[3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911]"
75,"[3.922, 3.922, 3.922, 3.191]"
889,[0.599]
477,[2.864]
4813,[1.854]
1651,[4.162]
658,"[0.895, 0.895, 0.895, 0.895, 0.775]"
843,"[0.708, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601, 0.601]"
4119,[5.965]
569,[1.105]
734,[5.559]
1835,[4.686]
1305,[0.437]
248,[1.167]
931,"[0.965, 0.965, 0.965, 0.965, 0.965, 0.965, 0.965, 0.965, 0.965, 0.965]"
644,[0.457]
2229,[0.991]
4124,"[1.34, 1.34, 1.34, 1.34, 1.306]"
2536,[4.609]
2168,"[2.138, 2.138, 1.63]"
2189,[5.597]
1982,[6.323]
2526,"[7.633, 7.633, 7.633, 7.633, 7.633, 7.633, 7.633, 7.633, 7.633, 7.633]"
117,"[6.901, 6.901, 6.901, 6.901, 6.901, 7.15, 6.901, 6.901, 6.901, 6.901]"
2920,[0.74]
1568,[1.163]
2651,[2.32]
1893,"[2.19, 2.19, 2.19, 2.19, 2.19, 2.102]"
3332,[0.872]
4780,[5.67]
4594,"[1.034, 1.034, 1.034, 1.034, 1.034, 1.034, 0.992]"
3618,"[2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478]"
19,"[2.977, 2.977, 2.977, 2.977, 2.977, 2.977, 2.977, 2.977, 2.977, 2.977]"
226,[3.981]
3378,"[4.062, 4.062, 4.062, 4.062, 4.062, 4.062, 4.062, 4.062, 4.062, 4.062]"
895,"[4.507, 4.507, 4.507, 3.641]"
586,[1.395]
3300,"[1.364, 1.081]"
2398,[1.725]
355,[0.89]
4339,"[8.279, 8.279, 8.279, 8.279, 8.279, 8.279, 7.191]"
1141,"[2.34, 2.34, 2.34, 2.34, 2.34, 2.256]"
3634,[1.939]
3798,"[1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48]"
2585,[6.162]
3933,[6.39]
1277,"[0.759, 0.759, 0.759, 0.759, 0.759, 0.759, 0.759, 0.759, 0.759, 0.759]"
690,"[0.566, 0.566, 0.566, 0.566, 0.566, 0.566, 0.566, 0.566, 0.566, 0.566]"
2579,[4.96]
2677,[0.879]
4401,[0.354]
402,[3.218]
2880,"[1.545, 1.545, 1.545, 1.545, 1.545, 1.622, 1.545, 1.622, 1.53]"
1306,[6.667]
4352,"[1.29, 1.29, 1.29, 1.216]"
2493,"[8.066, 8.066, 8.066, 8.066, 8.066, 8.066, 8.066, 8.706, 8.706, 8.706]"
4933,[1.065]
2561,[1.187]
3952,"[1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41, 1.41]"
3703,[3.816]
1545,[2.74]
2063,[6.595]
3920,[1.743]
3801,[2.03]
1534,[6.536]
995,"[2.059, 2.059, 2.059, 2.059, 2.059, 2.059, 2.059, 2.059, 2.059, 2.059]"
4515,"[4.671, 4.671, 4.079]"
888,[0.576]
2842,[1.719]
786,[0.759]
2491,[6.527]
453,[6.571]
1144,"[1.115, 1.115, 1.115, 1.115, 1.115, 1.115, 1.115, 1.115, 1.038]"
861,"[1.153, 1.002]"
2181,"[1.538, 1.538, 1.538, 1.538, 1.538, 1.538, 1.455]"
4092,"[1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414, 1.414]"
3791,[5.306]
27,[2.764]
2491,[6.527]
4493,"[1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89, 1.89]"
1608,"[0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682]"
3452,[6.511]
4386,[0.833]
1500,[5.235]
2397,[1.037]
4127,[0.742]
4737,[1.307]
3154,"[1.653, 1.653, 1.653, 1.653, 1.497]"
4210,[1.994]
1866,[2.057]
4051,"[6.105, 6.105, 6.105, 6.105, 6.105, 6.105, 6.105, 6.105, 6.105, 6.105]"
2685,"[1.768, 1.768, 1.768, 1.768, 1.768, 1.768, 1.768, 1.768, 1.768, 1.768]"
3393,[1.576]
1148,"[1.088, 1.088, 1.088, 1.088, 1.088, 1.088, 1.18, 1.088, 1.088, 1.088]"
3074,[1.146]
811,[0.889]
1540,[0.602]
3421,"[1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.603, 1.569, 2.6, 1.603]"
4507,[6.111]
716,"[7.526, 7.526, 7.526, 7.526, 7.526, 7.526, 7.526, 7.526, 7.526, 7.526]"
1739,[0.671]
3188,[1.326]
419,"[0.816, 0.857, 0.857, 0.857, 0.76]"
3885,"[4.963, 3.17, 3.17, 3.17, 4.963, 3.17, 4.963, 3.17, 2.656]"
885,"[1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216]"
3704,[2.8]
308,[3.647]
4904,[1.523]
2702,[6.384]
213,[0.572]
2571,[1.135]
619,[4.748]
4550,"[0.754, 0.654]"
4412,"[2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682, 2.682]"
4170,"[0.854, 0.854, 0.854, 0.854, 0.854, 0.854, 0.854, 0.854, 0.854, 0.854]"
3303,[1.356]
722,[3.791]
171,[1.544]
3385,[0.94]
4908,"[3.542, 3.542, 3.696, 3.542, 3.542, 3.542, 3.542, 3.542, 3.542, 3.542]"
1287,"[5.614, 5.614, 5.614, 5.614, 5.614, 5.614, 5.614, 5.614, 5.614, 5.614]"
1115,[4.77]
2901,[2.896]
889,[0.599]
770,[1.337]
564,"[4.504, 4.504, 4.504, 4.504, 4.504, 4.504, 4.504, 4.504, 4.504, 4.504]"
2795,[4.308]
3116,"[8.851, 6.378]"
2663,[1.497]
2262,"[1.386, 1.386, 1.386, 1.504, 1.386, 1.345, 1.386, 1.386, 1.386, 1.386]"
4574,[3.257]
3387,[1.189]
713,[5.045]
3050,"[4.654, 4.654, 4.654, 4.654, 4.654, 4.654, 4.654, 4.654, 4.33, 4.33]"
2293,"[2.222, 2.222, 2.222, 2.222, 2.222, 2.222, 2.612, 2.222, 2.222, 2.222]"
1751,[2.908]
1824,"[1.528, 1.528, 1.528, 1.528, 1.528, 1.528, 1.528, 1.528, 1.528, 1.528]"
3048,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75]"
1772,[1.519]
3511,[6.182]
1413,[0.508]
4869,"[5.623, 4.613]"
382,[6.837]
846,[1.085]
4448,[1.034]
4544,"[3.298, 3.298, 3.298, 3.298, 3.298, 3.298, 3.298, 3.298, 3.298, 3.298]"
397,[0.552]
1735,"[1.815, 1.741, 1.741, 2.441, 1.741, 1.741, 1.741, 1.741, 1.741, 1.741]"
3411,"[1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129]"
4275,[3.063]
314,"[3.637, 3.637, 3.637, 3.637, 3.637, 3.637, 3.637, 3.637, 3.637, 3.637]"
1462,[2.615]
4842,"[1.829, 1.829, 1.829, 1.829, 1.829, 1.829, 1.829, 1.829, 1.829, 1.829]"
899,"[1.482, 1.25, 1.482, 1.482, 1.25, 1.482, 1.482, 1.482, 1.482, 1.482]"
817,[1.067]
2418,[1.164]
3961,"[2.534, 1.497]"
3478,"[1.167, 1.167, 1.167, 1.167, 1.167, 1.642, 1.167, 1.167, 1.167, 1.167]"
1705,[6.671]
2169,"[7.95, 5.611]"
4085,[6.046]
914,[0.746]
4757,"[1.079, 1.079, 1.079, 1.079, 1.079, 1.079, 1.079, 1.079, 1.079, 1.079]"
3196,"[3.686, 3.686, 3.686, 3.686, 3.686, 3.686, 4.037, 3.686, 3.686, 3.686]"
2031,[0.308]
4485,[0.734]
4028,"[2.403, 2.403, 2.622, 2.318]"
269,[2.848]
3547,[6.16]
3880,[1.686]
1147,"[6.325, 5.187]"
416,[1.155]
3483,"[0.932, 0.932, 0.932, 0.932, 0.932, 1.056, 0.932, 0.993, 0.932, 0.919]"
