log_row,log_esb
4283,"[2.52, 2.52, 2.52, 2.52, 2.52, 2.52, 2.52, 2.52, 2.52, 2.52]"
2709,"[7.178, 7.178, 5.927]"
3648,"[7.885, 7.885, 7.885, 7.885, 8.922, 7.885, 7.885, 7.885, 7.885, 7.885]"
1371,"[7.314, 7.314, 7.314, 7.314, 5.998]"
748,"[5.988, 5.988, 5.988, 5.988, 5.988, 5.988, 5.988, 5.988, 5.597]"
3714,"[1.358, 1.358, 1.358, 1.358, 1.358, 1.358, 1.358, 1.358, 1.358, 1.358]"
2016,[5.932]
4755,"[0.853, 0.794, 0.794, 0.794, 0.794, 0.791]"
2737,"[1.093, 1.093, 1.093, 1.093, 1.093, 1.093, 1.093, 1.093, 1.093, 1.093]"
2509,"[2.011, 1.097, 1.097, 1.097, 1.097, 0.646]"
419,"[0.779, 0.779, 0.779, 0.779, 0.779, 0.779, 0.857, 0.779, 0.779, 0.779]"
2589,"[2.991, 2.991, 2.991, 3.137, 3.137, 2.991, 2.991, 2.991, 2.991, 2.991]"
2252,"[5.69, 5.69, 5.69, 5.69, 5.69, 5.69, 5.69, 5.69, 5.69, 5.69]"
151,[2.605]
4769,"[2.876, 2.876, 2.876, 2.876, 2.876, 2.876, 2.876, 2.876, 2.876, 2.876]"
356,[1.807]
2652,"[1.173, 1.084, 1.084, 1.084, 1.084, 1.084, 1.084, 1.084, 1.084, 1.084]"
491,"[0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.984, 0.758]"
103,"[9.165, 9.165, 9.165, 9.165, 6.718]"
3223,"[1.397, 1.397, 1.397, 1.397, 1.397, 1.397, 1.123]"
660,"[1.565, 1.565, 1.565, 1.565, 1.565, 1.565, 1.565, 1.565, 1.565, 1.565]"
3959,"[4.175, 4.175, 4.175, 4.175, 4.175, 4.175, 4.175, 4.175, 4.175, 4.175]"
2171,"[8.28, 8.28, 8.28, 10.427, 8.28, 8.28, 8.28, 8.28, 8.28, 8.28]"
2004,"[9.143, 9.143, 9.143, 9.143, 9.143, 9.143, 9.143, 9.143, 9.143, 9.143]"
3590,[2.881]
4419,"[0.94, 0.729, 0.729, 0.729, 0.729, 0.729, 0.729, 0.729, 0.729, 0.94]"
671,"[8.353, 5.895]"
30,"[3.148, 2.723, 3.148, 3.148, 3.148, 3.148, 3.148, 3.148, 3.148, 3.148]"
4466,"[0.658, 0.626]"
1173,"[1.323, 1.204]"
623,"[4.433, 3.328]"
1446,"[0.711, 0.711, 0.711, 0.711, 0.711, 0.711, 0.711, 0.711, 0.711, 0.711]"
1324,"[1.169, 1.169, 1.169, 1.119]"
4434,"[7.197, 7.197, 6.179]"
3613,"[4.758, 4.416]"
3129,"[1.526, 1.526, 1.526, 1.526, 1.526, 1.526, 1.526, 1.526, 1.526, 1.526]"
3598,"[0.542, 0.542, 0.542, 0.542, 0.542, 0.542, 0.542, 0.542, 0.542, 0.542]"
3746,"[1.483, 1.483, 1.483, 1.483, 1.483, 1.483, 1.483, 1.85, 1.483, 1.483]"
532,"[0.913, 0.913, 0.913, 0.913, 0.913, 0.913, 1.12, 0.913, 0.913, 0.913]"
4707,"[0.896, 0.896, 0.896, 0.896, 0.765]"
2371,[6.537]
3687,"[2.534, 2.663, 2.663, 2.663, 2.663, 2.534, 2.663, 2.663, 2.367]"
1018,[1.873]
3500,"[6.376, 5.492, 6.376, 6.376, 6.376, 6.376, 6.376, 6.376, 6.376, 6.376]"
1008,"[1.432, 1.342]"
2240,"[3.986, 3.986, 3.986, 3.986, 3.986, 3.986, 3.986, 3.986, 5.371, 3.986]"
3682,"[3.625, 3.625, 3.625, 3.625, 3.438]"
3600,[2.189]
798,"[5.121, 5.121, 5.121, 4.792, 5.121, 4.792, 5.121, 5.121, 5.121, 5.121]"
2346,"[8.295, 8.295, 8.392, 8.295, 8.295, 8.295, 8.729, 8.392, 8.295, 8.392]"
4858,"[3.216, 2.443]"
1166,[0.805]
2488,"[1.418, 1.056, 1.056, 1.056, 1.056, 1.056, 1.056, 1.056, 1.056, 1.056]"
1295,"[7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 6.288]"
1295,"[7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 7.71, 6.288]"
3,"[1.403, 1.309]"
3591,"[4.479, 4.479, 4.479, 4.479, 4.479, 4.479, 4.479, 4.417, 4.479, 4.298]"
3317,[1.03]
2756,"[4.644, 4.644, 4.644, 4.644, 2.766]"
3763,[6.522]
4657,"[8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744, 8.744]"
4069,"[1.455, 1.358]"
3166,"[1.017, 1.017, 1.017, 1.125, 1.017, 1.017, 1.017, 1.017, 1.017, 1.017]"
2739,"[3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97]"
656,"[1.147, 1.147, 1.147, 0.917]"
2855,"[2.34, 2.34, 2.34, 2.34, 2.34, 2.323, 2.34, 2.34, 2.34, 2.34]"
4237,[0.472]
4307,"[1.896, 1.896, 1.896, 1.896, 1.896, 1.896, 1.896, 1.896, 1.896, 1.896]"
399,"[1.988, 1.988, 2.051, 1.988, 1.988, 1.706, 1.988, 1.988, 1.988, 1.988]"
2259,"[3.639, 3.573]"
2867,"[4.637, 4.637, 4.637, 4.637, 4.637, 4.637, 4.637, 4.637, 4.637, 4.637]"
4340,"[1.384, 1.384, 1.317, 1.29]"
2394,"[3.844, 3.844, 3.844, 3.844, 3.844, 3.844, 3.147, 3.844, 3.844, 3.844]"
2703,"[2.228, 1.506]"
1852,[0.606]
3640,[0.844]
874,"[7.569, 7.569, 7.569, 7.569, 7.569, 7.569, 7.569, 7.569, 7.569, 7.569]"
757,"[3.22, 3.22, 3.22, 3.22, 3.22, 3.22, 3.22, 3.22, 3.22, 3.22]"
2592,[0.821]
3749,"[8.009, 8.009, 8.009, 8.009, 8.009, 8.009, 8.009, 8.009, 8.009, 11.319]"
3171,"[3.343, 3.202, 3.343, 3.202, 3.202, 3.202, 3.202, 3.202, 3.202, 3.202]"
3569,"[4.352, 3.76, 5.97, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352, 4.352]"
2174,[1.845]
1227,"[7.87, 7.87, 7.87, 7.87, 7.794, 7.87, 7.87, 7.87, 7.87, 7.87]"
3767,[0.811]
2174,[1.845]
90,[0.267]
225,"[0.687, 0.687, 0.687, 0.687, 0.687, 0.687, 0.872, 0.687, 0.687, 0.687]"
310,"[1.545, 1.545, 1.545, 1.545, 1.545, 1.545, 1.545, 1.545, 1.545, 2.047]"
620,"[5.276, 4.949, 4.053]"
231,"[3.999, 3.999, 5.822, 3.567]"
4173,"[3.139, 3.139, 3.139, 3.139, 3.139, 3.139, 3.139, 3.139, 3.139, 3.139]"
244,"[10.94, 10.94, 10.94, 12.047, 10.94, 10.94, 10.94, 10.94, 6.698]"
2883,"[8.092, 8.092, 8.092, 8.092, 8.092, 8.092, 8.092, 6.629]"
1963,"[1.46, 1.46, 1.487, 1.362]"
2903,[3.376]
4807,"[1.16, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.179]"
3337,"[1.129, 1.129, 1.101]"
2315,"[4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481]"
1655,"[3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657]"
685,"[4.493, 4.457, 4.493, 4.493, 4.493, 4.493, 4.493, 4.493, 4.493, 4.493]"
459,"[7.749, 7.749, 7.749, 7.749, 7.749, 7.749, 7.749, 7.749, 7.749, 7.749]"
3090,"[7.854, 7.854, 7.854, 7.854, 7.854, 7.854, 7.854, 7.854, 7.854, 7.854]"
1059,"[3.119, 3.119, 3.119, 3.119, 3.119, 3.119, 3.119, 3.119, 3.119, 5.009]"
1297,[1.125]
1404,"[7.772, 7.772, 6.8, 7.772, 7.772, 6.366]"
2612,[2.311]
28,"[0.815, 0.815, 0.815, 0.815, 0.757]"
3689,[2.911]
744,"[5.469, 5.469, 5.469, 4.508]"
3017,"[0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895]"
1411,"[1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549]"
1560,"[6.806, 6.806, 6.806, 6.806, 6.806, 6.806, 6.806, 5.582]"
4111,"[5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86]"
2456,"[1.968, 1.968, 1.968, 1.968, 1.968, 1.968, 1.917, 1.968, 1.968, 1.968]"
911,"[5.509, 5.509, 5.509, 5.509, 5.509, 5.509, 5.509, 5.536, 5.509, 5.536]"
2218,"[0.774, 0.774, 0.774, 0.774, 0.774, 0.774, 0.774, 0.774, 0.774, 0.774]"
2864,"[1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395]"
1525,"[1.265, 1.265, 1.265, 1.265, 1.265, 1.265, 1.265, 1.265, 1.265, 1.265]"
2540,[5.848]
4919,"[0.793, 0.793, 0.793, 0.793, 0.793, 0.793, 0.793, 0.793, 0.793, 0.793]"
1578,[0.881]
1826,"[3.809, 3.809, 3.809, 3.809, 3.809, 3.809, 3.809, 3.809, 3.809, 3.809]"
1694,"[1.865, 1.865, 2.127, 1.865, 1.865, 1.773]"
3596,"[4.252, 4.252, 4.153, 4.252, 4.252, 4.252, 4.252, 4.252, 4.252, 4.252]"
1675,"[4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605, 4.605]"
2341,[6.254]
2226,[1.448]
554,[0.748]
980,"[6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545, 6.545]"
471,"[3.588, 3.588, 3.588, 3.588, 3.588, 3.588, 3.588, 3.588, 3.588, 3.588]"
2227,"[5.454, 5.454, 5.454, 5.454, 5.454, 5.454, 5.454, 5.454, 5.454, 5.454]"
4345,"[2.905, 2.77]"
2705,"[0.435, 0.435, 0.435, 0.435, 0.435, 0.435, 0.428]"
2941,[6.633]
596,"[1.119, 1.119, 1.119, 0.988]"
4626,"[5.553, 5.553, 5.553, 5.553, 5.553, 5.553, 5.553, 5.553, 5.553, 5.553]"
3656,"[5.648, 5.648, 5.648, 5.648, 5.648, 5.648, 5.648, 5.648, 5.648, 5.648]"
1603,"[0.683, 0.683, 0.683, 0.683, 0.683, 0.683, 0.683, 0.683, 0.683, 0.683]"
2834,"[0.476, 0.476, 0.476, 0.476, 0.476, 0.476, 0.476, 0.452, 0.452, 0.452]"
2071,"[3.251, 3.251, 3.251, 3.251, 3.357, 3.025]"
2584,"[3.446, 2.532]"
3813,[1.197]
2736,[0.899]
1612,[2.113]
2027,[1.162]
434,"[1.092, 1.092, 1.092, 1.092, 1.092, 1.092, 1.352, 1.092, 1.092, 1.092]"
4556,[1.368]
1552,[1.131]
1905,"[2.436, 2.016, 2.016, 2.016, 2.016, 2.016, 2.016, 2.016, 2.016, 1.929]"
1905,"[2.436, 2.016, 2.016, 2.016, 2.016, 2.016, 2.016, 2.016, 2.016, 1.929]"
140,[5.452]
4945,"[1.411, 1.411, 1.411, 1.411, 1.411, 1.509, 1.411, 1.411, 1.411, 1.411]"
1816,"[6.29, 5.156]"
3632,[4.851]
4882,"[1.236, 1.236, 1.236, 1.236, 1.147, 1.236, 1.145, 1.236, 1.236, 1.236]"
4933,[1.065]
3663,[1.19]
2661,[6.64]
4545,[1.341]
3540,[2.967]
4859,"[1.987, 1.987, 1.987, 1.874, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987]"
4245,"[3.204, 3.204, 3.204, 3.204, 3.204, 3.204, 3.204, 3.204, 3.204, 3.204]"
2329,"[2.069, 2.069, 2.069, 2.069, 2.039]"
2210,[5.143]
4669,[1.38]
197,"[1.788, 1.788, 2.322, 1.788, 1.788, 1.788, 1.788, 1.788, 1.788, 1.788]"
2192,[6.289]
2657,[0.78]
1345,[6.617]
2438,"[0.827, 0.787, 0.827, 0.827, 0.827, 0.827, 0.827, 0.827, 0.827, 0.827]"
2605,"[0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.492]"
2605,"[0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.492]"
1313,"[0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724, 0.724]"
8,"[1.916, 1.916, 1.916, 1.916, 1.916, 1.916, 1.916, 1.916, 1.916, 2.039]"
120,[2.804]
567,"[0.616, 0.616, 0.616, 0.616, 0.616, 0.616, 0.616, 0.616, 0.616, 0.616]"
1698,[4.048]
3487,"[2.345, 2.345, 2.345, 2.345, 2.345, 2.345, 2.345, 2.627, 2.345, 2.345]"
1405,[1.324]
3846,"[1.858, 1.858, 1.858, 1.735]"
4868,[2.618]
4700,[0.755]
1586,"[0.718, 0.718, 0.718, 0.772, 0.718, 0.718, 0.718, 0.718, 0.718, 0.718]"
2945,"[1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462]"
3951,"[8.407, 6.585]"
2412,"[2.927, 4.107, 2.927, 2.927, 2.927, 2.927, 2.927, 2.927, 2.927, 2.927]"
1810,[0.63]
2601,"[0.673, 0.673, 0.673, 0.786, 0.673, 0.673, 0.673, 0.673, 0.673, 0.673]"
3343,[3.208]
3182,[0.568]
848,"[2.529, 2.529, 2.529, 2.529, 2.088, 2.529, 2.529, 2.529, 2.529, 2.529]"
4983,"[0.839, 0.839, 0.839, 0.81]"
4348,[5.949]
3622,"[1.04, 0.881]"
2801,[0.467]
3879,[5.296]
3836,"[2.091, 2.091, 2.091, 2.091, 2.091, 2.091, 2.281, 2.091, 2.091, 2.091]"
2989,[0.708]
1881,[0.55]
2452,"[1.139, 1.139, 1.139, 1.139, 1.139, 1.139, 1.121]"
1924,"[1.095, 1.095, 1.095, 1.095, 1.095, 1.095, 1.095, 1.095, 1.095, 1.095]"
4460,[6.502]
3679,[0.529]
4579,"[2.259, 2.259, 2.36, 2.36, 2.36, 2.36, 2.231]"
2952,[2.214]
880,[1.105]
3398,[1.137]
2989,[0.708]
4096,[6.524]
1117,[2.009]
1499,[0.882]
2983,[1.022]
294,[1.735]
4468,[6.603]
4138,"[6.606, 6.606, 6.606, 5.925]"
3209,[0.545]
1593,[0.516]
1254,"[0.337, 0.337, 0.337, 0.337, 0.337, 0.337, 0.337, 0.337, 0.337, 0.337]"
3573,[2.158]
3363,[0.939]
2674,[1.614]
3872,[1.825]
449,[6.354]
97,"[0.599, 0.599, 0.599, 0.599, 0.599, 0.785, 0.599, 0.599, 0.599, 0.599]"
137,[2.008]
2135,"[5.626, 5.626, 5.626, 5.626, 5.626, 5.626, 6.381, 5.626, 5.626, 5.626]"
2412,"[3.429, 2.927, 2.861]"
2853,"[3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 5.714, 3.85]"
1482,"[3.198, 3.198, 3.198, 3.198, 3.198, 3.198, 3.198, 3.198, 3.198, 3.198]"
1106,"[2.952, 3.874, 2.952, 2.952, 2.952, 2.952, 2.952, 2.952, 2.952, 2.952]"
0,[6.089]
3988,[6.558]
4762,[0.419]
2281,"[3.021, 3.021, 3.021, 3.021, 3.021, 3.021, 3.021, 3.021, 3.021, 3.021]"
3676,[1.76]
3330,[6.673]
799,[5.799]
1651,[4.162]
3363,[0.939]
754,"[2.873, 2.873, 2.873, 2.873, 2.873, 2.873, 2.873, 2.873, 2.873, 2.873]"
2941,[6.633]
4059,"[4.191, 4.191, 4.191, 4.191, 4.191, 4.191, 4.191, 4.191, 4.191, 4.191]"
2468,"[0.713, 0.713, 0.713, 0.713, 0.713, 0.713, 0.713, 0.713, 0.713, 0.713]"
1471,"[0.841, 0.841, 0.841, 0.841, 0.841, 0.841, 0.841, 0.841, 0.841, 0.841]"
731,[6.355]
1698,[4.048]
4285,"[0.939, 0.933]"
331,"[1.723, 1.723, 1.723, 2.367, 1.723, 1.723, 1.723, 1.743, 1.723, 1.723]"
2531,"[1.975, 1.975, 1.975, 1.975, 1.975, 1.975, 1.975, 1.975, 1.975, 1.975]"
1530,[5.697]
4910,"[0.989, 0.935]"
2312,[1.116]
1361,"[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87]"
54,[1.254]
2286,"[5.615, 5.615, 5.615, 5.615, 5.615, 5.615, 5.615, 5.615, 5.615, 5.615]"
1199,"[1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.954, 1.692, 1.954]"
1997,[0.247]
1314,[0.699]
4313,"[8.306, 8.306, 8.306, 8.306, 8.306, 8.664, 8.306, 8.306, 8.306, 8.306]"
2707,[1.396]
4721,"[1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66]"
357,"[0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465]"
3489,"[3.585, 3.585, 3.585, 3.585, 3.585, 3.585, 3.585, 3.585, 3.585, 3.585]"
3845,[0.553]
3826,"[2.678, 2.678, 2.678, 2.678, 2.678, 2.678, 2.678, 2.678, 2.678, 2.678]"
4880,[1.848]
1926,[2.445]
4312,"[7.241, 7.241, 6.271]"
2590,[2.189]
2299,[2.997]
929,[4.676]
1073,"[2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53]"
3466,"[4.578, 4.578, 4.578, 4.578, 4.578, 4.578, 4.578, 4.578, 4.578, 4.578]"
4682,"[2.356, 2.356, 2.356, 2.356, 2.356, 2.356, 3.468, 2.356, 2.356, 2.356]"
3601,[5.747]
2147,[0.964]
2658,"[6.789, 6.789, 6.789, 7.304, 7.304, 7.304, 6.789, 8.006, 6.789, 6.789]"
1231,"[0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.479]"
3334,"[6.795, 6.795, 6.795, 4.206, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795]"
3708,"[3.973, 4.379, 3.973, 3.973, 3.973, 3.973, 3.973, 3.973, 3.973, 3.973]"
544,[5.467]
2983,[1.022]
3728,"[2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07]"
1178,"[5.474, 5.474, 5.474, 4.961]"
2487,"[5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 5.667, 6.511, 5.667, 5.667]"
1874,[1.619]
4768,"[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.17]"
4496,[0.521]
2184,[3.777]
2673,"[2.66, 2.66, 2.66, 2.66, 2.66, 2.66, 2.66, 3.557, 2.404, 2.66]"
4001,"[3.092, 3.092, 3.092, 3.092, 3.092, 3.092, 3.092, 3.092, 3.092, 3.092]"
2488,[0.889]
180,[2.353]
1901,"[0.938, 0.938, 0.938, 0.938, 0.938, 0.938, 0.938, 0.938, 0.938, 0.938]"
1305,[0.437]
2649,[0.586]
1072,[1.279]
2948,[2.25]
4017,[0.45]
1951,[1.076]
3468,"[2.108, 2.045]"
4871,"[1.357, 1.137, 1.137, 1.137, 1.137, 1.137, 1.137, 1.137, 1.137, 1.137]"
1005,[1.911]
3241,[6.571]
4471,[0.952]
3945,[2.872]
3176,[1.037]
770,[1.337]
692,[1.768]
3603,"[1.986, 1.986, 1.986, 1.986, 1.986, 1.986, 1.986, 2.342, 1.986, 1.986]"
1697,[5.969]
1856,[4.957]
4987,[2.357]
895,[3.641]
995,"[3.405, 2.015]"
1202,"[4.262, 4.262, 4.262, 4.262, 4.948, 4.262, 4.262, 4.262, 4.262, 4.262]"
2483,[3.151]
3402,[0.437]
3154,[1.497]
3872,[1.825]
563,[5.654]
4220,[4.668]
1023,[1.979]
1792,"[0.875, 0.609]"
370,"[0.589, 0.589, 0.589, 0.589, 0.569]"
432,[1.446]
3600,[2.189]
2339,[3.203]
4480,"[1.099, 1.099, 1.099, 1.106, 1.099, 1.099, 1.099, 1.099, 1.099, 1.099]"
4699,[1.596]
4403,"[1.489, 1.489, 1.489, 1.489, 1.489, 1.489, 1.489, 1.489, 1.489, 1.489]"
4736,"[1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.461]"
1666,"[1.447, 1.447, 1.447, 1.447, 1.447, 1.447, 1.447, 1.447, 1.447, 1.447]"
1841,[1.197]
4055,[2.527]
190,[3.908]
2241,"[5.613, 5.613, 5.613, 5.613, 5.613, 5.613, 5.613, 5.613, 5.613, 5.613]"
3840,"[2.788, 2.788, 2.788, 2.788, 2.788, 2.788, 2.88, 2.788, 2.788, 2.788]"
1167,"[2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144]"
4899,"[1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.221]"
4899,"[1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.221]"
2996,[6.418]
3446,[2.727]
2830,[5.112]
666,[6.141]
753,[3.989]
3705,"[6.795, 5.736, 5.736, 5.736, 5.736, 5.315]"
345,"[2.66, 2.66, 2.66, 2.66, 2.66, 2.66, 2.66, 2.66, 2.66, 2.66]"
387,[0.925]
3073,"[7.169, 8.177, 7.169, 7.169, 7.169, 7.169, 7.169, 7.169, 7.169, 7.169]"
4497,[1.356]
2673,"[2.404, 2.404, 2.404, 2.404, 2.404, 2.404, 2.404, 2.404, 2.404, 2.404]"
1770,"[3.695, 3.695, 3.695, 3.695, 3.695, 4.412, 4.412, 4.412, 4.412, 4.412]"
658,"[0.855, 0.855, 0.855, 0.855, 0.855, 0.855, 0.855, 0.855, 0.855, 0.855]"
452,"[1.336, 1.336, 1.336, 1.336, 1.336, 1.336, 1.336, 1.336, 1.336, 1.336]"
4908,[3.448]
2427,[3.404]
57,[0.254]
4300,[1.221]
1802,[1.417]
1155,"[4.171, 4.171, 4.171, 4.171, 4.171, 4.171, 4.171, 4.171, 4.171, 4.171]"
2981,[1.083]
3133,"[0.765, 0.765, 0.765, 0.765, 0.765, 0.765, 0.765, 0.765, 0.765, 0.765]"
791,"[5.385, 5.385, 5.385, 5.385, 5.385, 5.385, 5.385, 5.385, 5.385, 5.385]"
779,"[1.169, 0.969]"
2274,"[13.373, 6.752]"
4580,"[2.216, 2.216, 2.216, 2.216, 2.216, 2.216, 2.216, 2.216, 2.216, 2.216]"
2905,[2.369]
716,[6.178]
764,[1.508]
2437,"[1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254]"
3014,[6.528]
3888,"[1.147, 1.147, 1.147, 1.147, 1.147, 1.231, 1.147, 1.147, 1.147, 1.231]"
3785,"[3.722, 3.666]"
2299,"[4.197, 2.997]"
3422,[0.984]
4579,"[2.323, 2.323, 2.323, 2.323, 2.323, 2.323, 2.323, 2.323, 2.323, 2.323]"
3810,[0.904]
325,[1.462]
4366,[0.785]
1368,[3.372]
4725,[5.832]
1511,[1.001]
4669,[1.38]
1643,[3.673]
4370,[1.054]
1323,[4.345]
1849,"[2.676, 2.676, 2.676, 2.676, 2.676, 2.676, 2.676, 2.676, 2.35]"
2278,"[0.522, 0.522, 0.522, 0.522, 0.522, 0.522, 0.522, 0.522, 0.522, 0.522]"
698,[2.858]
3728,[1.944]
3590,[2.881]
2620,[4.57]
4618,[0.34]
304,[0.28]
357,[0.45]
4800,[4.901]
1160,[6.18]
4983,[0.81]
2933,[6.237]
3186,"[3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911, 3.911]"
2344,[0.943]
3928,"[3.866, 2.493, 2.508, 2.508, 2.508, 2.398]"
2590,"[2.436, 2.436, 2.436, 2.436, 2.436, 2.436, 3.246, 2.189]"
3088,[1.43]
2459,[3.004]
3627,[0.595]
4665,[5.36]
3835,[5.861]
4708,"[1.279, 1.279, 1.279, 1.058, 1.279, 1.279, 1.279, 1.279, 1.279, 1.279]"
3970,"[5.673, 5.673, 5.673, 5.673, 5.673, 5.673, 5.673, 5.673, 5.673, 5.673]"
3587,[1.286]
2211,"[0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87]"
