log_row,log_esb
3213,"[4.363, 4.598, 4.598, 4.598, 4.598, 3.759]"
1700,"[7.623, 8.103, 8.103, 7.623, 8.103, 8.103, 8.103, 8.103, 8.103, 8.264]"
1368,"[4.435, 3.636, 3.372]"
2392,"[2.926, 2.926, 3.627, 3.627, 3.627, 2.756]"
3991,"[3.458, 3.458, 4.868, 3.458, 4.868, 3.458, 3.458, 3.458, 3.458, 3.458]"
1616,"[2.767, 2.767, 2.767, 2.767, 2.767, 2.767, 2.767, 2.767, 2.767, 2.767]"
4651,"[1.276, 1.276, 1.276, 1.276, 1.276, 1.276, 1.276, 1.276, 1.276, 1.276]"
772,"[5.168, 4.969]"
4658,"[2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.386]"
4658,"[2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.389, 2.386]"
4797,[3.251]
2034,"[0.587, 0.587, 0.587, 0.587, 0.587, 0.587, 0.587, 0.587, 0.587, 0.587]"
448,[1.34]
3733,[6.529]
3101,"[0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.462]"
3049,"[11.146, 6.741]"
4058,[3.806]
1913,"[6.272, 6.272, 6.272, 6.272, 6.272, 6.272, 6.272, 6.272, 5.837]"
4936,[0.368]
1601,[3.538]
2539,"[8.887, 8.887, 6.157]"
2593,"[12.143, 6.632]"
754,"[2.888, 2.888, 2.888, 2.888, 2.873, 2.888, 2.873, 2.888, 2.888, 2.888]"
4329,"[1.044, 1.044, 1.044, 1.044, 1.044, 1.044, 1.044, 1.044, 1.044, 1.044]"
3011,"[7.492, 7.492, 7.492, 7.492, 5.537]"
3360,"[0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442]"
3196,"[4.083, 4.083, 4.083, 3.448]"
3518,[3.695]
1690,"[1.216, 1.216, 1.134]"
4858,[2.443]
3705,"[6.38, 6.38, 6.38, 6.38, 6.38, 6.38, 6.38, 6.38, 6.38, 6.38]"
2339,[3.203]
1593,"[0.635, 0.635, 0.635, 0.516]"
2059,"[7.857, 10.205, 10.205, 10.205, 10.205, 10.205, 10.205, 10.205, 10.205, 10.205]"
3787,"[0.981, 1.091, 0.881, 0.881, 0.771]"
1642,[6.564]
4819,"[5.137, 5.137, 5.137, 5.137, 5.137, 5.137, 4.98]"
2243,"[0.641, 0.519]"
465,[5.817]
1560,[5.582]
4432,[3.049]
3144,"[3.299, 3.299, 3.369, 3.299, 3.299, 3.369, 3.299, 3.299, 5.04, 3.299]"
4686,"[3.607, 3.607, 3.607, 3.317]"
3758,"[3.154, 2.688]"
1170,"[8.898, 8.898, 8.898, 6.564]"
1730,"[1.415, 1.389]"
658,"[0.855, 0.775]"
1796,"[3.542, 3.542, 3.542, 3.542, 3.542, 3.542, 3.542, 3.542, 3.542, 3.542]"
3463,[0.874]
2517,"[5.608, 5.608, 5.608, 5.608, 5.608, 5.608, 4.262]"
3571,"[1.334, 1.334, 1.334, 1.09]"
4668,"[0.705, 0.925, 0.925, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705]"
4291,"[0.98, 1.075, 0.98, 0.98, 0.98, 0.98, 0.809]"
2664,"[5.635, 5.635, 5.635, 5.635, 3.089]"
1472,"[3.521, 3.348]"
848,[2.004]
1795,[2.491]
3272,"[1.378, 0.748, 0.748, 0.748, 0.748, 0.748, 0.748, 0.748, 0.748, 0.748]"
2774,"[1.16, 1.16, 1.16, 1.16, 1.089, 1.021, 1.16, 1.021, 1.16, 1.16]"
3649,"[1.579, 1.579, 1.579, 1.18]"
2274,"[13.373, 13.373, 8.718, 13.373, 6.752]"
955,"[5.839, 5.839, 5.839, 4.986]"
3482,"[5.133, 5.133, 5.133, 5.133, 4.125]"
1404,"[6.8, 6.8, 6.8, 6.8, 6.366]"
834,[6.702]
4575,[0.941]
1043,[4.18]
3344,"[1.903, 1.552, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903, 1.903]"
349,"[12.285, 12.285, 12.285, 12.285, 12.285, 12.285, 12.285, 12.285, 12.285, 12.285]"
2356,"[5.442, 5.442, 5.442, 5.067, 4.438, 5.442, 5.442, 5.442, 5.442, 5.442]"
1624,[3.442]
2852,"[5.505, 5.505, 3.149]"
3152,"[3.591, 3.591, 3.591, 3.392]"
2158,"[7.28, 7.28, 7.28, 6.54]"
4620,[5.474]
1020,[5.081]
1330,"[3.715, 3.715, 3.715, 3.715, 3.715, 3.715, 3.715, 3.135, 3.715, 3.715]"
2889,"[8.218, 8.218, 8.218, 6.53]"
1773,"[1.449, 1.449, 1.449, 1.449, 1.449, 1.323]"
4779,"[12.029, 12.029, 12.029, 12.029, 12.029, 12.029, 12.029, 12.029, 10.151, 12.029]"
2825,[4.713]
290,[1.588]
725,"[0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84]"
29,"[8.887, 6.65]"
339,"[3.149, 3.241, 3.149, 3.149, 3.149, 3.149, 3.149, 3.149, 3.149, 3.149]"
583,[1.206]
1151,"[4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.702]"
1151,"[4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.83, 4.702]"
3971,[6.239]
4395,"[2.662, 2.545]"
805,"[3.057, 3.057, 2.827]"
4282,[1.669]
3708,"[3.973, 4.379, 4.379, 4.379, 4.379, 4.379, 4.379, 4.379, 4.379, 4.379]"
2563,[1.743]
4714,"[5.362, 5.362, 5.362, 5.362, 5.362, 5.362, 5.362, 5.362, 5.362, 5.362]"
1493,[2.324]
176,"[2.189, 1.939, 2.189, 2.189, 2.189, 2.189, 2.189, 2.189, 2.189, 1.798]"
176,"[2.189, 1.939, 2.189, 2.189, 2.189, 2.189, 2.189, 2.189, 2.189, 1.798]"
3000,[5.018]
4512,[3.76]
676,[7.149]
1243,"[5.107, 5.107, 5.107, 5.107, 2.714]"
1432,"[1.803, 1.803, 1.803, 1.803, 1.803, 1.803, 1.803, 1.803, 1.626]"
1708,[5.942]
2086,"[11.101, 11.101, 11.101, 11.101, 11.101, 6.62]"
413,[1.545]
4815,"[12.257, 12.257, 12.257, 6.695]"
3297,[1.498]
4398,"[1.281, 1.281, 1.281, 1.281, 1.281, 1.55, 1.281, 1.281, 1.281, 1.281]"
4337,"[2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.658, 2.836]"
603,[4.604]
3999,"[1.376, 1.376, 1.292]"
1383,"[5.356, 5.356, 5.356, 5.356, 5.356, 5.356, 5.356, 3.529]"
3347,[1.72]
1726,[6.703]
3742,"[7.516, 7.516, 7.516, 7.516, 7.516, 7.516, 7.516, 7.516, 6.116]"
2904,"[3.004, 3.004, 2.675, 3.004, 3.004, 3.004, 2.432]"
2065,"[7.909, 7.909, 6.359]"
1875,"[2.763, 2.763, 2.763, 2.763, 1.961, 1.961, 2.763, 2.763, 2.763, 2.763]"
3264,"[2.912, 2.912, 2.912, 2.912, 2.912, 2.912, 2.912, 2.912, 2.912, 2.912]"
3081,"[1.56, 1.56, 1.404, 1.56, 1.254, 1.56, 1.56, 1.56, 1.56, 1.56]"
4501,"[1.809, 1.809, 1.676]"
3040,"[7.768, 7.768, 5.303]"
3143,"[0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391, 0.391]"
3859,"[8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173]"
2531,"[1.943, 1.943, 1.943, 1.943, 1.943, 1.943, 1.943, 1.943, 1.943, 1.943]"
1458,[0.428]
1291,"[2.656, 2.656, 2.656, 2.656, 2.656, 2.891, 2.656, 2.656, 2.656, 4.702]"
4891,"[0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606, 0.606]"
3060,"[1.099, 1.099, 1.099, 1.099, 1.099, 0.91]"
2526,[5.912]
4596,"[2.245, 1.852]"
251,"[0.951, 0.951, 0.951, 0.951, 0.779]"
63,"[6.494, 6.494, 5.305]"
3009,"[2.282, 2.282, 2.282, 2.282, 2.282, 2.282, 2.282, 2.282, 2.282, 2.282]"
751,[3.343]
4619,[3.045]
878,[1.281]
3265,[0.848]
4348,[5.949]
417,"[1.127, 1.127, 0.96, 1.127, 1.127, 1.127, 1.127, 1.127, 1.127, 1.127]"
294,"[2.172, 2.172, 1.745, 2.172, 2.172, 2.172, 2.172, 2.172, 2.172, 2.172]"
2347,[6.664]
453,[6.571]
2978,[3.477]
2286,"[5.756, 5.756, 5.756, 5.756, 5.756, 5.756, 5.756, 5.604]"
76,"[4.419, 4.419, 4.419, 4.419, 4.419, 4.419, 4.419, 4.419, 4.419, 4.419]"
2965,[6.234]
3851,"[5.364, 5.364, 5.364, 5.364, 5.364, 5.364, 5.364, 4.47]"
3020,"[1.916, 1.916, 1.506, 1.916, 1.468]"
1983,[6.107]
640,[5.099]
4948,"[5.508, 5.508, 5.508, 5.508, 5.508, 5.508, 3.746, 5.508, 5.508, 5.508]"
3972,[6.197]
2721,"[2.417, 2.417, 2.417, 2.417, 2.417, 1.602, 2.417, 2.417, 2.417, 2.417]"
3636,[6.328]
2444,[6.259]
4812,[1.212]
2045,"[1.012, 1.012, 1.012, 1.012, 1.012, 1.012, 0.971, 1.012, 1.012, 1.012]"
62,"[0.762, 0.762, 0.762, 0.762, 0.762, 0.762, 0.762, 0.762, 0.762, 0.762]"
302,[5.461]
3500,"[6.278, 6.278, 6.278, 6.278, 5.492, 6.278, 6.278, 6.278, 6.278, 6.278]"
841,[2.843]
4842,[1.545]
1146,"[2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793, 2.793]"
1481,[1.539]
3261,[1.503]
2972,"[3.499, 3.499, 2.559]"
1711,[4.416]
721,[0.39]
4018,[6.406]
1944,[1.204]
2506,"[2.611, 2.611, 2.611, 2.611, 2.611, 2.92, 2.76, 2.611, 2.611, 2.611]"
3433,[2.668]
2393,[0.542]
3649,[1.18]
3734,"[6.703, 6.703, 6.703, 3.899, 3.899, 4.516, 3.899, 3.899, 3.899, 3.899]"
1263,[2.295]
4859,"[1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987, 1.987]"
1236,"[3.724, 3.724, 3.724, 3.724, 3.724, 3.724, 3.724, 3.724, 3.724, 3.724]"
1300,[1.221]
1805,[1.106]
4103,"[0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915]"
3462,[1.557]
4508,"[1.213, 1.109]"
565,[6.726]
3935,[0.96]
2086,[6.62]
1385,"[4.65, 4.65, 4.644, 4.644, 4.65, 4.65, 4.65, 3.659]"
4351,"[1.204, 1.204, 1.204, 1.204, 1.105]"
4941,"[4.76, 4.76, 5.318, 4.76, 4.76, 4.76, 4.76, 4.76, 4.76, 4.76]"
3577,[1.183]
601,[3.983]
274,"[1.78, 1.995, 1.308]"
1369,"[4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364]"
2422,[5.464]
893,[6.257]
1619,"[0.625, 0.499]"
3138,[3.916]
1608,"[0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682, 0.682]"
3593,[6.227]
715,"[5.873, 5.873, 5.873, 5.873, 5.873, 5.873, 5.873, 5.873, 5.873, 5.873]"
2569,[3.165]
2501,[1.329]
2760,[1.539]
4903,"[7.033, 7.033, 7.297, 6.386]"
1680,"[2.613, 4.678, 4.678, 4.678, 4.678, 4.678, 4.678, 4.678, 2.834, 2.834]"
3532,[3.427]
3956,"[0.903, 0.903, 0.903, 0.903, 0.896]"
2726,[0.715]
1525,[1.185]
962,[1.523]
1921,[0.888]
4937,[0.666]
1627,"[2.791, 2.791, 2.791, 2.791, 2.791, 2.791, 2.791, 2.791, 2.791, 2.791]"
1904,"[3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55]"
3247,[0.414]
1108,"[2.333, 2.223]"
1730,[1.389]
1276,[1.828]
1502,[0.544]
2429,"[1.887, 1.887, 1.887, 1.887, 2.134, 1.887, 1.887, 1.887, 1.865, 1.887]"
3479,"[1.463, 1.463, 1.463, 1.463, 1.463, 1.752, 1.752, 1.463, 1.463, 1.375]"
3479,"[1.463, 1.463, 1.463, 1.463, 1.463, 1.752, 1.752, 1.463, 1.463, 1.375]"
2428,"[5.74, 5.74, 5.74, 5.728]"
189,[1.999]
1270,"[2.459, 2.301]"
4125,[1.645]
1050,[1.085]
2209,[1.071]
3785,"[3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722, 3.722]"
1340,[3.142]
3592,[2.142]
3524,"[2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151]"
4261,[1.483]
2499,"[4.271, 3.785, 4.271, 4.271, 4.271, 4.271, 4.271, 4.271, 4.271, 3.785]"
1202,"[4.262, 4.262, 4.948, 4.262, 4.292, 4.262, 4.262, 4.262, 4.262, 4.262]"
4004,[0.747]
1969,"[0.761, 0.761, 0.761, 0.761, 0.761, 0.761, 0.761, 0.761, 0.761, 0.761]"
2843,"[2.632, 2.504]"
1432,[1.626]
2931,[0.829]
2566,"[5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141]"
619,[4.748]
707,[1.409]
1807,[1.398]
4953,[1.471]
1666,"[1.524, 1.524, 1.524, 1.447, 1.447, 1.524, 1.524, 1.524, 1.524, 1.524]"
234,"[0.98, 0.98, 0.98, 0.98, 0.98, 0.961]"
537,[3.297]
4766,[6.288]
138,"[1.393, 1.503, 1.503, 1.503, 1.503, 1.503, 1.503, 1.503, 1.503, 1.503]"
4911,"[3.676, 3.676, 3.676, 3.676, 3.676, 3.85, 3.676, 3.676, 3.676, 3.676]"
1566,[0.243]
4920,[0.672]
3788,[1.71]
1346,[5.886]
3050,[3.81]
2355,[4.471]
4546,[0.924]
2044,[3.447]
2593,[6.632]
1660,"[1.838, 1.838, 1.838, 1.727]"
3675,[2.478]
4966,[3.88]
2727,"[8.761, 8.761, 8.761, 8.081, 8.761, 8.761, 8.761, 8.761, 8.761, 8.761]"
497,[6.616]
762,[1.186]
1569,"[1.604, 1.604, 1.604, 1.419]"
201,[0.845]
3269,[5.766]
3359,[4.242]
4791,[0.981]
3146,[1.066]
621,[1.702]
2235,"[6.876, 6.876, 6.876, 6.876, 6.876, 6.876, 6.876, 6.876, 6.876, 6.876]"
4482,[3.626]
1072,[1.279]
3295,[1.275]
2493,"[8.54, 8.54, 8.54, 8.54, 8.54, 8.54, 8.54, 8.54, 8.066, 8.54]"
1268,[6.605]
3796,[0.441]
1530,[5.697]
2318,[0.521]
1122,"[1.994, 1.805]"
1547,[2.918]
3362,"[0.873, 0.954, 0.873, 0.873, 0.873, 0.873, 0.954, 0.873, 0.873, 0.873]"
3469,"[1.855, 1.855, 1.662]"
4226,"[0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898]"
937,[0.5]
2316,[1.682]
4344,"[5.032, 4.446]"
1899,"[1.052, 1.052, 1.052, 1.052, 1.052, 1.052, 1.052, 1.052, 1.052, 1.052]"
3745,[5.349]
4775,"[0.497, 0.529, 0.497, 0.497, 0.497, 0.497, 0.497, 0.497, 0.497, 0.497]"
4546,[0.924]
2009,[4.828]
1247,[6.708]
4208,"[7.676, 7.676, 7.676, 7.783, 7.676, 7.676, 7.676, 6.194]"
2305,"[2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.892, 2.533]"
248,[1.167]
2500,"[2.925, 2.925, 2.925, 2.925, 2.925, 2.925, 2.925, 2.925, 2.925, 2.925]"
4991,"[2.746, 2.746, 2.746, 2.746, 2.746, 2.746, 2.746, 2.746, 2.746, 2.746]"
1624,[3.442]
3514,[1.938]
51,[5.699]
3046,[0.794]
1741,[0.42]
2563,[1.743]
4352,[1.216]
312,[4.64]
4087,[1.051]
761,"[5.863, 5.863, 5.863, 5.863, 6.988, 5.863, 5.863, 5.863, 5.863, 5.863]"
3843,[3.019]
25,"[2.83, 2.617]"
3375,[6.421]
668,[0.569]
4890,"[3.106, 2.801]"
4699,"[1.628, 1.628, 1.628, 1.628, 1.628, 1.628, 1.628, 1.628, 1.628, 1.628]"
4036,"[1.306, 1.306, 1.306, 1.187, 1.184]"
4960,"[1.492, 2.04, 1.492, 1.492, 1.492, 1.492, 1.492, 1.492, 1.492, 1.754]"
4912,[3.629]
4107,[1.394]
741,[6.647]
2105,[1.077]
28,"[0.815, 0.815, 0.815, 0.815, 0.815, 0.757]"
2319,"[0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523, 0.523]"
4028,"[2.403, 2.318]"
3949,[1.221]
349,[6.647]
1850,"[1.742, 1.742, 1.742, 2.153, 1.742, 1.742, 1.742, 1.742, 1.742, 1.742]"
92,[1.798]
2012,"[2.082, 2.023]"
3974,[0.329]
2511,"[4.081, 4.081, 4.081, 4.081, 4.081, 4.081, 4.081, 4.081, 4.081, 4.081]"
4215,[2.877]
2736,[0.899]
1577,"[1.681, 1.681, 1.681, 1.681, 1.839, 1.681, 1.681, 1.839, 1.681, 1.839]"
921,[0.423]
813,"[1.06, 1.013]"
2259,"[5.102, 5.102, 5.102, 5.102, 5.102, 5.102, 5.102, 5.102, 5.102, 3.639]"
1668,"[3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872, 3.872]"
218,"[3.983, 3.983, 3.983, 3.983, 3.983, 3.983, 3.983, 3.983, 5.947, 3.983]"
1418,"[0.952, 0.952, 0.952, 0.952, 0.952, 0.952, 0.952, 0.952, 0.952, 0.952]"
4255,[1.243]
1170,[6.564]
2462,"[0.984, 0.793, 0.793, 0.793, 0.793, 0.79]"
914,[0.746]
3569,[3.693]
2129,[0.31]
2286,"[5.756, 5.756, 5.756, 5.604]"
3689,[2.911]
398,[2.367]
68,[6.31]
788,[1.339]
2515,[2.998]
2838,[1.93]
4219,"[6.576, 5.394]"
3829,[3.765]
1421,[1.144]
1403,[6.559]
1926,"[3.069, 3.069, 3.069, 3.069, 2.445]"
2746,"[2.382, 2.382, 2.382, 2.382, 2.382, 2.382, 2.382, 2.382, 2.382, 2.382]"
156,"[5.229, 5.229, 5.229, 5.229, 5.229, 5.229, 5.229, 5.229, 5.229, 5.229]"
4772,"[0.956, 0.314]"
1453,"[9.134, 9.134, 9.134, 9.134, 9.134, 9.134, 9.134, 9.134, 9.134, 9.134]"
628,[1.254]
693,[1.168]
3171,[3.163]
4881,[0.419]
3751,[0.526]
1211,"[6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399, 6.399]"
2842,[1.719]
2392,[2.756]
1334,[0.458]
1221,"[2.307, 2.307, 2.307, 2.307, 2.307, 2.307, 2.307, 2.307, 2.307, 3.438]"
228,[0.365]
1217,"[5.95, 4.646, 4.646, 4.646, 4.646, 4.646, 4.646, 4.646, 4.646, 5.95]"
3381,"[4.96, 4.96, 4.96, 4.96, 4.96, 4.96, 4.96, 4.96, 4.96, 4.96]"
2062,[1.123]
4210,"[2.013, 2.013, 2.013, 2.013, 2.013, 2.013, 2.013, 2.013, 2.013, 2.013]"
3730,[6.476]
3162,"[1.529, 1.529, 1.529, 1.529, 1.529, 1.529, 1.529, 1.529, 1.529, 1.529]"
1008,[1.342]
1612,"[2.596, 2.113]"
1822,[6.364]
1644,[0.708]
2274,[6.752]
674,"[1.397, 1.397, 1.397, 1.397, 1.397, 1.397, 1.397, 1.397, 1.397, 1.397]"
4560,[1.998]
1093,[1.093]
4067,[4.324]
4388,"[2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39]"
3591,"[4.417, 4.417, 4.417, 4.417, 4.417, 4.417, 4.417, 4.417, 4.417, 4.417]"
3116,[6.378]
4363,[1.553]
117,[6.006]
1229,"[2.073, 1.982]"
4069,"[1.455, 1.455, 1.455, 1.358]"
4818,"[5.147, 5.147, 5.147, 5.147, 5.147, 5.147, 5.147, 5.147, 5.147, 3.136]"
4227,[0.806]
1930,"[1.103, 1.103, 1.103, 1.103, 1.103, 1.103, 1.103, 1.103, 1.103, 1.103]"
723,[1.302]
3903,"[1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801]"
3334,"[6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795]"
1061,[1.002]
2171,[6.519]
3081,"[1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254]"
2974,[2.922]
1728,"[0.728, 0.574]"
4888,"[1.566, 1.566, 1.566, 1.377]"
1771,[4.543]
587,"[3.882, 3.882, 3.882, 3.882, 3.589, 3.882, 3.882, 3.882, 3.28, 3.882]"
4260,[6.661]
474,"[5.136, 5.136, 5.136, 5.136, 5.136, 5.136, 5.136, 5.136, 5.136, 5.136]"
3637,"[4.812, 4.812, 4.812, 4.812, 4.812, 4.812, 4.812, 4.812, 4.812, 4.812]"
3882,[2.087]
497,[6.616]
512,"[0.481, 0.481, 0.481, 0.481, 0.48]"
1317,"[0.43, 0.43, 0.43, 0.479, 0.479, 0.479, 0.43, 0.479, 0.428]"
4425,[2.986]
906,"[1.842, 1.162]"
1601,[3.538]
1024,"[2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591]"
2183,"[3.039, 3.039, 3.039, 3.039, 3.039, 4.657, 4.657, 3.039, 3.039, 3.039]"
4130,"[7.434, 7.434, 7.434, 7.434, 7.434, 7.434, 7.434, 7.434, 6.734, 6.734]"
1589,[5.815]
3241,[6.571]
1901,[0.911]
681,[1.094]
1476,[0.466]
776,[2.382]
2866,[1.131]
2266,[4.976]
2893,[1.566]
237,"[8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173, 8.173]"
4387,[3.194]
2687,[0.386]
2086,"[11.101, 11.101, 11.101, 11.101, 11.101, 11.101, 11.101, 11.101, 11.101, 11.101]"
3040,"[7.36, 5.303]"
4691,[6.164]
1102,"[1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51, 1.51]"
1682,"[1.357, 1.357, 1.357, 1.238]"
1032,[2.336]
3920,[1.743]
4417,[6.517]
1567,"[1.495, 1.394]"
1389,"[5.467, 5.467, 5.467, 5.467, 5.464]"
3207,"[1.532, 1.532, 1.532, 1.55, 1.532, 1.481]"
943,[3.187]
3752,[1.373]
4016,"[1.203, 1.008]"
4718,[2.206]
1411,"[1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549, 1.549]"
4767,[1.973]
1145,"[0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.741]"
1306,[6.667]
2480,[1.83]
2962,[6.628]
2768,[2.054]
