log_row,log_esb
3310,"[1.165, 1.165, 1.165, 1.165, 0.838, 1.165, 1.165, 1.165, 1.165, 1.165]"
2040,"[0.414, 0.414, 0.414, 0.414, 0.414, 0.414, 0.414, 0.37]"
4708,"[1.279, 1.279, 1.279, 1.279, 1.279, 1.279, 1.279, 1.279, 1.279, 1.279]"
2415,"[4.432, 3.595]"
4174,"[7.751, 7.751, 7.751, 5.898]"
781,"[8.759, 8.759, 8.759, 8.759, 8.759, 8.759, 8.759, 7.489, 8.759, 9.098]"
3597,"[1.963, 1.963, 1.963, 2.307, 2.307, 1.963, 1.963, 1.963, 1.963, 1.963]"
3210,[2.025]
3100,"[1.026, 1.026, 1.026, 1.026, 1.026, 1.026, 0.896]"
1637,"[1.862, 1.862, 1.508, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862]"
3497,"[4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95, 4.95]"
3006,[6.247]
2163,[5.676]
2255,"[3.483, 3.821, 3.124]"
3340,"[0.498, 0.498, 0.498, 0.498, 0.498, 0.498, 0.446]"
2465,"[7.026, 7.026, 6.801, 7.026, 7.026, 7.026, 7.026, 7.026, 7.026, 7.026]"
4215,"[3.383, 2.919, 2.919, 2.877]"
1902,[6.688]
2864,[0.949]
4437,[0.912]
1632,[6.635]
4174,"[7.751, 7.751, 5.898]"
260,"[1.045, 1.045, 1.045, 1.045, 1.045, 1.045, 1.045, 1.045, 1.045, 1.045]"
815,[5.987]
3248,"[0.679, 0.679, 0.557]"
3229,"[1.625, 1.625, 1.625, 1.625, 1.625, 1.845, 1.625, 1.625, 1.625, 1.625]"
1574,"[1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637, 1.637]"
2078,[6.393]
4717,[0.743]
2352,"[1.743, 1.743, 1.743, 1.743, 1.743, 1.743, 1.743, 1.743, 1.445]"
1569,"[2.133, 2.133, 2.133, 2.133, 1.604, 2.133, 2.133, 2.133, 2.133, 2.133]"
1378,"[3.394, 3.394, 3.394, 3.394, 3.394, 3.394, 3.394, 3.394, 3.217]"
4429,[2.995]
3354,"[1.981, 1.848]"
2617,"[1.589, 0.624]"
520,[2.21]
4301,"[0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801]"
3400,"[2.988, 2.875]"
948,"[12.033, 12.033, 12.033, 12.033, 12.033, 10.311, 12.033, 12.033, 12.033, 12.033]"
176,[1.798]
3648,[6.359]
4637,"[1.427, 1.427, 1.427, 1.427, 1.427, 1.427, 1.427, 1.427, 1.427, 1.427]"
2814,"[2.377, 2.341]"
2221,"[6.445, 5.282]"
3007,"[7.836, 6.314]"
1708,[5.942]
2251,[1.352]
4619,[3.045]
2062,[1.123]
4020,"[2.233, 2.233, 2.233, 2.233, 2.233, 2.233, 2.131, 2.233, 2.233, 2.233]"
4177,"[0.851, 0.851, 0.851, 0.851, 0.851, 0.851, 0.851, 0.851, 0.851, 0.851]"
3124,"[0.742, 0.742, 0.742, 0.742, 0.742, 0.742, 0.742, 0.742, 0.759, 0.742]"
4437,"[1.329, 1.329, 1.329, 0.912]"
296,[6.661]
537,"[4.029, 4.033, 4.197, 3.297]"
3222,"[2.206, 2.206, 2.172]"
3295,[1.275]
4354,"[0.976, 0.976, 0.976, 0.976, 0.976, 0.976, 0.748]"
3537,"[1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.687, 1.687]"
578,"[8.221, 8.221, 8.221, 8.221, 7.76, 6.524]"
2836,"[3.341, 2.315]"
3117,"[7.34, 7.029]"
2399,"[1.0, 1.0, 0.555]"
2436,"[0.698, 0.698, 0.698, 0.698, 0.698, 0.64, 0.589]"
3499,[1.11]
452,"[1.336, 1.336, 1.336, 1.336, 1.14]"
4382,[2.454]
3747,[6.206]
3902,"[2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 1.719]"
3364,"[1.984, 1.979, 1.984, 1.888]"
1205,"[1.228, 1.228, 1.228, 1.138, 1.228, 1.228, 1.228, 1.228, 1.228, 1.228]"
4353,[1.056]
255,"[3.904, 3.904, 3.904, 3.904, 3.904, 3.904, 3.904, 3.904, 3.758]"
1390,"[2.96, 2.96, 2.96, 2.96, 2.96, 2.96, 2.96, 2.96, 2.96, 2.96]"
2449,[5.454]
3759,"[2.207, 2.207, 2.207, 2.065]"
2029,"[3.357, 5.123, 5.123, 5.123, 5.123, 5.123, 5.123, 5.123, 5.123, 5.123]"
2092,"[8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168]"
4415,"[1.374, 1.127, 1.374, 1.374, 1.374, 1.374, 1.374, 1.127, 1.374, 1.374]"
949,"[2.229, 2.229, 2.229, 2.229, 2.229, 2.229, 2.229, 2.229, 2.229, 2.229]"
1152,[6.684]
3381,"[5.274, 5.274, 5.274, 5.274, 5.274, 5.274, 4.96, 5.274, 5.274, 5.274]"
3763,[6.522]
4521,"[1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911]"
4606,[6.279]
1291,[2.622]
4465,[5.844]
4494,"[2.177, 2.177, 1.736]"
3909,"[1.19, 1.19, 1.179, 1.19, 1.19, 1.19, 1.19, 1.828, 1.19, 1.179]"
3927,"[2.983, 2.983, 2.607]"
4554,[1.454]
389,"[1.117, 1.117, 1.532, 1.117, 1.117, 1.117, 1.117, 1.066, 1.117, 1.117]"
2898,"[2.286, 2.286, 2.286, 2.286, 2.286, 2.286, 2.286, 2.286, 2.286, 2.286]"
2182,[1.279]
3258,"[3.308, 3.129, 3.308, 3.308, 3.308, 3.308, 3.308, 3.308, 3.129, 3.308]"
4459,"[1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011, 1.011]"
1920,"[1.757, 1.757, 1.757, 1.756, 1.757, 1.757, 1.757, 1.757, 2.751, 2.751]"
2746,"[2.085, 3.816, 3.816, 3.816, 3.816, 3.816, 3.816, 3.816, 2.382, 2.085]"
3969,"[8.65, 6.641]"
3128,"[3.744, 3.744, 3.744, 3.143, 3.744, 3.744, 3.744, 3.007]"
777,"[1.661, 1.661, 1.661, 1.661, 1.661, 1.661, 1.661, 1.707, 1.661, 1.661]"
1476,[0.466]
3334,"[6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795, 6.795]"
3548,[0.528]
2082,"[1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714]"
1068,[0.504]
696,"[6.396, 6.396, 6.344]"
3011,[5.537]
979,"[5.621, 5.621, 5.621, 5.621, 5.621, 5.621, 5.621, 5.621, 5.621, 5.621]"
594,"[2.047, 2.047, 1.76, 2.047, 2.047, 2.047, 2.047, 2.047, 2.047, 1.62]"
3570,"[3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512, 3.512]"
3328,"[2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537]"
4819,"[6.133, 6.133, 6.133, 6.133, 6.133, 6.133, 5.137, 6.133, 6.133, 6.133]"
3705,"[5.736, 6.795, 6.38, 6.38, 6.38, 6.38, 6.38, 6.38, 5.736, 5.736]"
342,"[0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636]"
539,[3.419]
1654,"[1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364, 1.364]"
761,"[6.988, 6.988, 6.988, 6.988, 6.988, 6.988, 6.988, 6.988, 6.988, 6.988]"
585,"[0.563, 0.563, 0.563, 0.563, 0.606, 0.563, 0.563, 0.563, 0.563, 0.563]"
3379,"[2.103, 2.041, 2.103, 2.103, 2.103, 1.915]"
4386,"[0.953, 0.953, 0.953, 0.953, 0.953, 0.953, 0.953, 0.953, 0.833]"
1028,"[5.45, 4.357]"
3277,"[2.719, 2.719, 2.719, 2.719, 2.719, 2.719, 2.187, 2.719, 2.044]"
975,"[1.769, 1.769, 1.769, 1.769, 1.769, 1.319]"
4547,[0.663]
3683,"[1.16, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16]"
1162,[6.591]
3447,[3.167]
855,[1.165]
4661,[1.325]
4301,[0.777]
4052,[4.853]
3812,"[3.469, 3.469, 3.469, 3.469, 3.469, 3.469, 3.469, 3.469, 3.469, 3.469]"
258,[1.119]
1644,"[0.776, 0.776, 0.776, 0.776, 0.776, 0.776, 0.708]"
91,"[4.058, 4.058, 4.058, 4.058, 2.731]"
1691,[0.597]
126,"[1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013, 1.013]"
1384,[6.317]
1278,[3.264]
1256,"[0.507, 0.507, 0.507, 0.507, 0.507, 0.507, 0.507, 0.507, 0.507, 0.507]"
1993,"[0.538, 0.538, 0.538, 0.538, 0.538, 0.538, 0.538, 0.538, 0.538, 0.538]"
3373,[2.173]
3250,"[1.285, 1.285, 1.534, 1.285, 1.285, 1.285, 1.285, 1.285, 1.278]"
3496,"[8.656, 5.888]"
1229,"[2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 1.982]"
3458,"[1.434, 1.434, 1.434, 1.434, 1.434, 1.434, 1.434, 1.434, 1.434, 1.434]"
4126,[1.047]
3551,"[1.226, 1.004]"
2436,[0.589]
3762,[0.644]
4757,"[0.974, 0.974, 0.974, 0.974, 0.974, 0.974, 0.974, 0.974, 1.079, 0.974]"
4341,"[0.726, 0.726, 0.726, 0.726, 0.76, 0.726, 0.726, 0.76, 0.726, 0.726]"
2616,[6.31]
1930,[1.083]
2133,[0.382]
1199,"[1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692]"
3619,[5.356]
4047,"[10.421, 6.636]"
435,[5.061]
3173,[1.688]
2213,"[3.888, 3.752]"
3528,"[4.722, 4.722, 4.722, 4.722, 4.722, 4.722, 4.722, 4.722, 4.722, 4.722]"
3564,[1.224]
1093,[1.093]
855,"[1.369, 1.165]"
1807,"[1.474, 1.474, 1.474, 1.474, 1.474, 1.474, 1.474, 1.474, 1.474, 1.474]"
1429,"[5.929, 4.859]"
372,[2.723]
3343,[3.208]
3935,[0.96]
1455,"[3.362, 4.564, 3.362, 3.362, 3.362, 3.362, 3.362, 4.564, 3.275, 3.362]"
43,"[1.021, 1.021, 1.021, 1.021, 1.021, 1.021, 1.021, 1.021, 1.021, 1.021]"
4647,[1.337]
2156,"[1.848, 1.775]"
1785,"[2.716, 2.716, 2.716, 2.716, 2.716, 2.716, 2.421, 2.716, 2.716, 2.716]"
4160,[4.323]
2397,"[1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.037]"
2397,"[1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.051, 1.037]"
3953,"[6.998, 6.998, 6.998, 6.998, 7.473, 6.998, 6.998, 6.998, 6.998, 6.998]"
3530,"[0.826, 0.826, 0.826, 0.826, 0.826, 0.826, 0.826, 0.826, 0.826, 0.848]"
1952,"[0.945, 0.945, 0.945, 0.945, 0.945, 0.945, 1.042, 0.945, 0.92, 0.945]"
396,"[5.573, 5.573, 5.573, 5.573, 5.573, 5.573, 5.573, 5.573, 5.573, 5.573]"
113,"[1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.461, 1.45]"
3963,[3.028]
1066,"[0.46, 0.46, 0.46, 0.46, 0.46, 0.46, 0.477, 0.46, 0.46, 0.46]"
4103,"[1.2, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915, 0.915]"
1813,"[0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.898, 0.998]"
1705,[6.671]
3131,[1.836]
904,"[3.926, 4.557, 3.926, 3.926, 3.926, 3.926, 3.926, 3.926, 3.926, 3.926]"
1990,"[3.837, 3.837, 3.837, 3.837, 2.973]"
1701,[3.489]
655,[3.584]
4466,"[0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658]"
1127,[2.299]
2972,[2.559]
1881,"[0.615, 0.615, 0.615, 0.615, 0.615, 0.581, 0.615, 0.615, 0.615, 0.581]"
902,"[0.365, 0.392, 0.365, 0.365, 0.365, 0.365, 0.365, 0.365, 0.365, 0.392]"
174,[4.336]
3187,[1.789]
1040,"[2.721, 2.152]"
438,[1.607]
835,"[3.939, 3.939, 3.939, 3.939, 3.939, 3.939, 3.939, 3.939, 3.939, 3.939]"
1110,"[1.532, 1.532, 1.532, 1.532, 1.532, 1.532, 1.532, 1.532, 1.532, 1.532]"
937,"[0.515, 0.515, 0.515, 0.639, 0.639, 0.639, 0.639, 0.639, 0.639, 0.639]"
3948,[1.53]
282,"[1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.485]"
282,"[1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.513, 1.485]"
292,"[1.765, 1.765, 1.765, 1.765, 1.765, 1.765, 1.765, 1.765, 1.765, 1.765]"
4974,[2.176]
4117,[1.351]
1999,[1.244]
4605,[3.176]
1400,"[11.071, 6.603]"
1641,"[3.819, 3.819, 3.819, 4.194, 3.819, 3.819, 3.819, 3.819, 3.819, 3.819]"
4012,[1.418]
1053,[0.316]
2355,"[5.322, 5.322, 5.322, 4.471]"
2475,[1.056]
2873,[0.46]
1478,[5.863]
2504,[0.92]
3631,[4.531]
2083,[4.798]
4912,"[3.833, 3.833, 3.833, 3.833, 3.833, 4.631, 4.631, 4.631, 4.631, 3.833]"
1324,"[1.169, 1.119]"
2138,[2.62]
1674,"[0.745, 0.745, 0.745, 0.745, 0.745, 0.745, 0.745, 0.745, 0.745, 0.745]"
3765,[1.307]
2546,[0.951]
4102,"[4.421, 4.421, 4.421, 4.421, 4.421, 4.421, 4.421, 4.421, 4.421, 4.421]"
3150,"[2.686, 2.686, 2.686, 2.686, 2.686, 2.686, 2.686, 2.686, 2.686, 2.686]"
74,"[0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.758, 0.758]"
4159,[4.084]
3350,[6.442]
595,"[3.152, 3.152, 3.152, 3.152, 3.152, 3.152, 3.152, 3.152, 3.152, 3.152]"
4184,[1.42]
4849,"[3.82, 3.82, 3.82, 3.82, 3.82, 3.82, 3.82, 3.82, 3.82, 4.386]"
3517,"[2.048, 2.048, 2.048, 2.048, 2.048, 2.048, 2.048, 2.048, 2.048, 2.048]"
2504,[0.92]
4149,"[4.361, 4.361, 4.361, 4.361, 4.361, 4.361, 4.361, 4.361, 4.361, 4.361]"
1467,[1.084]
2876,[1.462]
208,[2.527]
2740,[1.892]
3986,[2.181]
2996,[6.418]
4959,"[4.147, 2.5]"
3469,"[1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71]"
3587,[1.286]
1854,[6.338]
4212,"[0.626, 0.583]"
2178,"[7.227, 7.227, 7.227, 5.839]"
4848,[2.557]
64,[4.99]
204,[5.569]
3449,[1.998]
1623,"[1.632, 1.552, 1.632, 1.632, 1.632, 1.632, 1.632, 1.632, 1.632, 1.632]"
1281,[1.692]
1755,[1.04]
1573,"[2.687, 2.687, 2.523]"
818,[6.472]
4125,[1.645]
2339,[3.203]
4566,[6.39]
1391,"[5.31, 5.31, 4.815, 4.815, 4.815, 4.815, 4.815, 4.815, 4.815, 4.815]"
4300,[1.221]
3985,"[5.745, 5.745, 5.745, 5.745, 5.745, 5.745, 5.745, 5.745, 5.745, 5.745]"
614,[2.893]
3956,[0.896]
4784,[1.21]
3608,"[1.154, 1.154, 1.154, 1.154, 1.154, 1.154, 1.154, 1.154, 1.154, 1.154]"
3924,[2.353]
659,[1.483]
4277,[0.902]
2766,"[7.717, 7.717, 7.717, 7.717, 7.717, 7.717, 7.717, 7.717, 7.717, 7.717]"
4821,[1.921]
2655,[6.227]
3294,[1.069]
4209,[0.9]
3234,"[2.209, 2.209, 2.209, 2.209, 1.947]"
4120,"[4.903, 5.86, 4.903, 4.903, 4.903, 4.903, 4.903, 4.903, 4.903, 4.903]"
747,[0.995]
1689,"[3.135, 3.135, 3.135, 3.135, 3.135, 3.135, 3.135, 3.135, 3.135, 3.135]"
1651,[4.162]
3732,[0.808]
3566,"[8.118, 8.118, 8.118, 8.118, 8.118, 8.118, 8.118, 8.118, 8.118, 8.118]"
2129,[0.31]
2425,[0.328]
3124,[0.713]
3903,"[1.839, 1.839, 1.801, 1.839, 1.839, 1.839, 1.839, 1.801, 1.839, 1.839]"
1031,[0.441]
2771,"[1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171, 1.171]"
430,"[1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 1.656]"
3195,[0.393]
273,[2.244]
4045,"[5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.734]"
4045,"[5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.839, 5.734]"
1977,[1.257]
3777,[1.643]
668,[0.569]
4127,[0.742]
3621,[6.645]
4647,[1.337]
3601,[5.747]
4319,"[2.248, 2.248, 2.248, 2.248, 2.248, 2.498, 2.248, 2.248, 2.248, 2.248]"
1435,[6.419]
1224,[3.217]
4791,[0.981]
3573,"[2.309, 2.309, 2.309, 2.309, 2.309, 2.309, 2.309, 2.309, 2.309, 2.309]"
659,[1.483]
1059,"[2.801, 2.801, 2.801, 2.786]"
4608,"[2.557, 1.98, 1.98, 2.557, 2.557, 1.911, 2.557, 2.557, 2.557, 1.911]"
454,"[0.746, 0.746, 0.746, 0.746, 0.746, 0.746, 0.746, 0.746, 0.746, 0.746]"
835,[3.815]
2485,"[0.479, 0.479, 0.479, 0.479, 0.479, 0.479, 0.479, 0.479, 0.479, 0.479]"
4267,"[0.513, 0.513, 0.513, 0.513, 0.513, 0.513, 0.513, 0.544, 0.513, 0.513]"
2404,[0.778]
1330,[3.025]
768,[6.4]
1063,[6.58]
4669,[1.38]
218,[3.592]
2009,"[5.131, 5.131, 5.131, 5.131, 5.131, 5.131, 6.668, 5.131, 5.131, 5.131]"
3558,"[4.964, 4.964, 4.964, 4.964, 4.641]"
1821,"[2.694, 2.694, 2.694, 2.694, 2.694, 2.694, 2.694, 4.17, 2.694, 2.694]"
4188,"[9.567, 9.567, 9.567, 9.567, 9.567, 9.567, 9.567, 9.567, 9.567, 9.567]"
2747,[2.627]
4778,[3.852]
4536,"[0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969]"
3155,[0.994]
1587,[5.956]
2120,[0.524]
1480,"[3.598, 3.598, 3.598, 3.598, 3.598, 3.598, 3.598, 3.598, 3.598, 3.598]"
4164,[1.354]
1407,"[1.105, 1.105, 1.105, 1.105, 1.105, 1.105, 1.105, 1.105, 1.105, 1.105]"
4678,[1.106]
3020,[1.468]
4651,[1.116]
2643,[3.029]
2469,"[4.685, 4.685, 4.685, 4.685, 4.685, 4.685, 4.685, 4.685, 4.685, 4.685]"
3335,"[8.634, 8.634, 8.634, 8.634, 8.634, 8.634, 8.634, 8.634, 8.634, 8.634]"
1330,[3.025]
4837,"[6.952, 6.952, 6.952, 6.952, 6.952, 6.952, 6.952, 6.952, 7.331, 6.952]"
488,"[0.984, 0.984, 0.984, 0.984, 0.984, 0.787]"
4865,"[0.605, 0.605, 0.605, 0.605, 0.605, 0.734, 0.605, 0.605, 0.605, 0.605]"
664,[0.852]
2015,[5.981]
2755,"[1.619, 1.619, 1.619, 1.619, 1.619, 1.619, 1.619, 1.619, 1.619, 1.619]"
3871,"[2.548, 2.726, 2.548, 2.548, 2.548, 2.548, 2.548, 2.548, 2.548, 2.548]"
3245,[6.251]
3376,[0.679]
4194,[1.022]
3804,"[0.678, 0.601]"
756,[4.616]
4662,"[1.556, 1.556, 1.556, 1.556, 1.556, 1.556, 1.556, 1.556, 1.556, 1.556]"
402,[3.218]
2440,[1.242]
39,[6.669]
3810,"[0.911, 0.911, 0.911, 0.911, 0.911, 0.911, 0.911, 0.911, 0.911, 0.911]"
4573,"[6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.009]"
4573,"[6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.779, 6.009]"
3208,[6.627]
2012,[2.023]
2535,[0.679]
2547,[4.021]
3388,[2.121]
4208,[6.194]
1675,[4.208]
4211,[6.455]
2821,[2.121]
315,[1.965]
4783,"[8.591, 8.591, 8.591, 8.591, 8.591, 8.591, 8.591, 8.591, 8.591, 8.591]"
658,"[0.795, 0.795, 0.795, 0.795, 0.795, 0.855, 0.795, 0.795, 0.795, 0.795]"
4011,[3.095]
3803,"[1.377, 1.377, 1.377, 1.489, 1.377, 1.377, 1.377, 1.377, 1.377, 1.377]"
2645,[3.167]
2530,[1.213]
3255,[5.346]
814,"[2.86, 2.215]"
1261,"[0.534, 0.534, 0.534, 0.534, 0.534, 0.534, 0.534, 0.534, 0.534, 0.534]"
