log_row,log_esb
1646,"[3.13, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13]"
2565,"[3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93]"
4571,[6.33]
1764,"[6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.24]"
1764,"[6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.24]"
4558,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6]"
165,"[4.4, 4.4, 4.4, 4.4, 4.4, 4.4, 4.4, 4.4, 4.4, 4.4]"
4966,[3.88]
412,[2.25]
3994,[0.42]
639,[0.36]
1870,"[1.54, 1.54, 1.54, 0.97]"
2423,[1.33]
2512,[4.14]
124,[3.75]
1974,[3.73]
2640,"[3.56, 3.56, 3.56, 3.56, 3.56, 3.56, 3.08, 3.56, 3.56, 3.56]"
1169,"[4.49, 4.49, 4.49, 4.49, 4.49, 4.49, 4.49, 4.49, 4.49, 4.49]"
2384,[3.04]
2200,[0.79]
899,"[1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48]"
3805,"[2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38]"
4169,[0.64]
819,[1.38]
2143,[0.8]
485,[0.86]
2141,[1.66]
2263,"[7.48, 7.48, 7.48, 7.48, 7.48, 7.48, 7.48, 7.48, 7.48, 7.48]"
4628,[2.07]
3412,"[1.0, 1.0, 1.0, 0.96]"
4038,[1.48]
47,[6.21]
1982,[6.32]
26,"[1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48]"
1687,"[1.16, 0.92]"
4179,[1.43]
4274,[2.58]
3738,[0.43]
4919,[0.79]
3237,[3.91]
1727,[0.76]
1700,[6.52]
3080,[6.33]
4720,"[1.52, 1.96, 1.52, 1.52, 1.52, 1.52, 1.52, 1.73, 1.52, 1.52]"
4059,"[3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85]"
3397,[0.66]
1068,[0.5]
1933,[2.07]
1313,[0.64]
2818,[0.4]
1814,[6.54]
1024,[2.58]
2999,"[0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.75]"
2281,"[3.26, 3.77, 3.77, 3.77, 3.77, 3.77, 3.77, 3.77, 3.77, 3.77]"
3805,"[2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38, 2.38]"
369,[6.52]
884,[1.34]
1173,[1.2]
4428,[1.05]
1629,[2.25]
646,[3.55]
3826,[2.61]
452,[1.14]
2023,"[1.87, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87, 1.87]"
2911,"[1.16, 1.24, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16, 1.16]"
2842,[1.72]
219,[1.76]
2365,"[1.6, 1.16]"
4550,"[0.75, 0.65]"
1670,"[1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32, 1.32]"
274,[1.31]
2434,[0.92]
4687,[1.29]
4176,[0.56]
2555,[2.18]
3983,"[4.21, 3.16, 3.09]"
1269,[1.01]
2484,[1.47]
3324,[2.7]
1070,[6.34]
4438,[2.29]
1436,[4.35]
2921,[1.54]
2492,"[1.75, 1.75, 1.75, 1.51]"
2890,[0.45]
2839,[2.1]
1862,[0.46]
964,[0.71]
4088,"[3.83, 4.29, 4.29, 3.83, 3.83, 3.83, 3.83, 3.83, 3.46, 3.83]"
2717,"[3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38]"
1755,[1.04]
3248,[0.56]
1295,[6.29]
4379,[2.04]
1381,"[4.8, 4.8, 4.8, 4.8, 4.58]"
638,[0.85]
3459,[1.6]
1865,[1.48]
1427,[0.56]
1210,[6.12]
2515,[3.0]
3926,[6.49]
4506,"[3.34, 3.34, 3.34, 2.61, 3.34, 2.61, 3.34, 3.34, 3.34, 3.34]"
3164,"[2.14, 2.03]"
3218,[0.67]
569,[1.11]
1636,[1.74]
147,"[3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45]"
3565,"[4.78, 4.5, 4.78, 4.91, 4.78, 4.78, 4.78, 4.49]"
4832,[5.2]
2989,"[1.55, 0.71]"
4860,[4.18]
4363,[1.55]
1451,[2.09]
2917,[0.5]
3936,[2.84]
4421,[0.39]
3471,[3.85]
1118,[2.53]
508,"[1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 2.01, 1.62, 1.62]"
4149,"[4.36, 4.36, 4.36, 4.36, 4.36, 4.36, 4.36, 4.36, 4.36, 4.36]"
4283,[2.51]
4888,[1.38]
642,[5.95]
1122,[1.81]
462,[5.99]
3990,"[2.77, 2.54, 2.77, 2.77, 2.77, 2.77, 3.05, 2.77, 2.77, 2.77]"
826,[4.99]
879,[4.16]
2072,"[6.11, 6.11, 6.11, 6.11, 6.11, 6.11, 6.11, 6.11, 6.11, 6.11]"
4514,"[7.21, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21, 7.21]"
1807,[1.4]
4154,[5.92]
4330,[0.52]
4181,"[5.63, 5.63, 5.63, 5.63, 5.63, 5.63, 5.63, 5.63, 5.63, 5.63]"
1801,[2.0]
3708,"[3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97, 3.97]"
2073,[2.41]
4566,[6.39]
3635,[6.06]
3432,[0.61]
1832,"[1.85, 1.85, 1.85, 1.85, 1.85, 1.85, 1.81]"
39,"[10.58, 6.67]"
1864,[0.55]
1717,"[1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26, 1.26]"
1486,"[2.73, 2.73, 2.73, 2.73, 4.06, 2.73, 2.73, 2.73, 2.73, 2.73]"
116,[5.51]
3098,[1.05]
327,[3.82]
1219,"[5.67, 4.5]"
1141,[2.26]
451,[0.41]
67,[0.73]
3926,"[9.61, 6.49]"
2053,[0.84]
1641,[3.55]
1518,[0.53]
2441,[0.46]
2520,[1.81]
2282,"[8.69, 5.92]"
3546,"[1.13, 1.13, 1.13, 1.13, 1.13, 1.13, 1.13, 1.13, 1.54, 1.13]"
4729,[0.78]
4628,[2.07]
4121,[2.27]
2941,[6.63]
2183,[2.97]
4443,[3.6]
829,"[0.83, 0.83, 0.85, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83, 0.83]"
4561,"[1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64, 1.64]"
2869,[1.17]
263,[6.24]
2318,[0.52]
4727,[0.63]
3024,[1.16]
4162,[5.81]
3391,[1.56]
2898,[1.56]
3408,"[2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39, 2.39]"
413,[1.54]
3180,[0.73]
3747,[6.21]
2875,[2.14]
3259,[3.44]
1580,[0.61]
4791,[0.98]
4831,[3.04]
3436,[0.72]
1812,[6.21]
1810,[0.63]
3870,"[2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.24]"
3870,"[2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.64, 2.24]"
158,"[4.08, 4.08, 4.08, 4.08, 4.08, 4.08, 4.08, 4.08, 4.09, 4.19]"
4936,[0.37]
3231,[4.75]
188,[0.73]
3878,"[2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14]"
152,"[6.86, 6.86, 4.54]"
4583,[3.02]
2927,"[1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69]"
3144,"[5.04, 3.37, 3.37, 3.37, 3.37, 3.37, 3.37, 3.37, 3.37, 3.37]"
4072,[4.02]
1173,[1.2]
2744,[3.18]
4026,[4.24]
1449,"[1.46, 1.03]"
2513,[3.24]
835,"[3.94, 3.94, 3.94, 3.94, 6.52, 3.94, 3.94, 3.94, 3.94, 3.94]"
3979,"[5.39, 5.39, 5.39, 5.39, 5.39, 5.39, 5.39, 5.39, 4.13]"
1447,[1.71]
2889,[6.53]
1573,[2.52]
1360,"[1.31, 1.31, 1.31, 1.31, 1.41, 1.31, 1.31, 1.51, 1.31, 1.31]"
2676,[6.6]
1284,[1.89]
3131,[1.84]
1096,[1.79]
819,[1.38]
4669,[1.38]
1399,"[1.13, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
1444,[2.77]
4702,"[3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.03, 3.07, 3.07]"
4565,[0.94]
1752,[1.07]
4409,[0.58]
3255,[5.35]
4306,[0.77]
2865,[4.67]
2103,"[4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06]"
4263,[0.84]
401,[2.78]
4646,[1.14]
2687,[0.39]
1070,[6.34]
1255,[0.53]
4512,[3.76]
151,[2.6]
4391,[1.18]
2383,"[4.59, 4.59, 4.59, 4.59, 4.59, 4.19]"
3711,[1.42]
717,[3.15]
2060,[2.47]
3766,[2.52]
1001,"[6.37, 6.37, 6.37, 6.37, 6.37, 6.37, 6.37, 6.37, 6.37, 6.37]"
3093,[2.95]
1023,[1.98]
2147,[0.96]
1752,[1.07]
452,[1.14]
3907,[2.27]
433,[4.29]
3196,[3.45]
3260,[1.61]
2717,"[3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38, 3.38]"
1375,[6.35]
4910,"[0.99, 1.14, 0.99, 0.99, 0.99, 0.99, 1.34, 0.99, 0.99, 0.99]"
3448,[6.43]
3868,"[6.03, 5.52]"
198,[6.52]
4678,[1.11]
4833,[0.85]
4924,[3.72]
3692,[5.33]
3447,[3.17]
2819,[0.83]
2778,[2.57]
4305,"[1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37, 1.37]"
2287,"[1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84, 1.84]"
1315,"[3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14]"
393,[3.19]
3007,[6.31]
3873,[5.14]
4955,"[4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99]"
1624,"[6.14, 6.14, 6.14, 6.14, 6.14, 6.14, 6.14, 6.14, 6.14, 6.14]"
2419,"[2.29, 2.38, 2.38, 2.26]"
3751,[0.53]
4498,[1.42]
1318,"[2.13, 1.66, 2.13, 2.13, 1.66, 1.66, 1.66, 1.66, 1.66, 1.66]"
2643,[3.03]
1110,[1.5]
2747,"[3.53, 3.53, 3.53, 3.53, 3.53, 3.53, 3.53, 3.53, 3.53, 3.53]"
4924,[3.72]
1954,[2.04]
1490,[1.16]
3145,"[1.77, 1.88, 1.88, 1.88, 1.77, 1.88, 1.91, 1.88, 1.88, 1.88]"
4002,[0.57]
2283,"[1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96, 1.96]"
2297,"[2.29, 2.29, 2.29, 2.28]"
2501,[1.33]
429,"[3.44, 3.44, 3.44, 3.44, 3.44, 3.44, 3.44, 3.44, 3.44, 3.44]"
311,[4.29]
4507,[6.11]
56,"[2.13, 2.13, 2.13, 2.13, 2.52, 2.13, 2.13, 1.99, 2.13, 2.13]"
36,"[6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83, 6.83]"
217,[0.39]
3199,"[1.08, 1.08, 1.08, 1.08, 1.08, 1.08, 1.08, 1.07]"
3216,[2.56]
2696,"[1.03, 0.85]"
1132,"[6.19, 5.08]"
1873,[3.77]
3971,[6.24]
3160,[6.17]
1747,"[1.12, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.23, 1.12]"
247,[1.67]
2265,[4.42]
3400,[2.87]
1746,[2.29]
3974,"[0.34, 0.33]"
591,[1.04]
4742,[0.82]
2770,[2.47]
3259,"[4.14, 3.44]"
1381,[4.58]
4603,[0.91]
950,[1.73]
2906,[2.24]
4239,[4.19]
3534,"[1.43, 1.41]"
2470,[3.14]
845,[1.01]
4811,"[1.55, 1.79, 1.55, 1.53, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55]"
1058,[0.72]
3611,"[10.15, 6.6]"
848,"[2.09, 2.0]"
2724,[2.81]
4967,[4.13]
3116,[6.38]
4136,[2.45]
4850,"[5.26, 5.26, 5.8, 5.26, 5.26, 5.26, 5.26, 5.26, 5.26, 5.05]"
162,[5.95]
750,"[3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 2.52]"
4390,[0.31]
934,[2.04]
1914,[0.61]
702,[1.49]
1528,[1.09]
699,[1.46]
3527,[3.52]
1875,[1.18]
1692,[0.49]
1258,"[0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
1168,[1.01]
3218,[0.67]
2011,"[2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8]"
3966,"[1.06, 1.06, 1.11, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06]"
1429,[4.86]
1460,"[6.23, 5.98]"
4295,[1.09]
4422,"[2.46, 3.82, 2.46, 2.46, 2.33]"
862,[1.29]
335,[1.36]
4994,[1.49]
1693,"[5.04, 5.04, 5.04, 5.04, 5.04, 5.04, 5.04, 5.04, 5.04, 5.06]"
3746,"[1.48, 1.45]"
1608,[0.68]
370,[0.57]
3430,[0.71]
1378,[3.22]
258,[1.12]
4476,"[1.57, 1.54]"
4573,"[6.78, 6.78, 6.78, 6.01]"
1989,[3.8]
2459,[3.0]
2672,[6.41]
4137,"[2.71, 2.45]"
2926,[3.42]
2439,[1.15]
4685,"[1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.17]"
4834,[0.66]
2090,[1.72]
2647,[0.27]
3460,[1.55]
608,"[5.61, 5.61, 5.61, 5.61, 5.61, 5.61, 5.61, 5.61, 5.61, 5.61]"
649,[2.48]
3950,[2.65]
1335,"[1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.57, 1.69]"
2712,"[3.47, 2.86, 2.86, 2.86, 2.86, 2.86, 2.86, 2.86, 2.86, 2.86]"
290,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6]"
893,"[7.62, 6.26]"
4846,"[6.28, 6.28, 6.28, 6.28, 6.28, 7.34, 6.28, 6.28, 6.76, 6.76]"
279,[0.89]
3966,"[1.06, 1.06, 1.06, 1.06, 1.05]"
1034,[2.3]
1424,"[2.43, 2.43, 2.43, 2.43, 2.43, 2.43, 2.43, 2.43, 2.43, 2.43]"
2507,[3.72]
3263,[2.54]
552,[6.04]
3889,"[2.22, 2.22, 2.22, 2.22, 2.1]"
2475,"[1.32, 1.32, 1.32, 1.32, 1.32, 1.34, 1.32, 1.38, 1.32, 1.32]"
4811,"[1.55, 1.47]"
1870,[0.97]
2254,"[0.57, 0.57, 0.57, 0.57, 0.57, 0.7, 0.7, 0.57, 0.57, 0.57]"
2372,"[2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.82]"
3439,[1.15]
4864,[0.69]
4805,[1.49]
2299,[3.0]
1890,[1.95]
553,[0.47]
4949,"[3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45, 3.45]"
902,"[0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36]"
826,[4.99]
1787,[1.31]
2120,"[0.66, 0.52]"
1296,"[2.02, 2.39, 2.02, 2.39, 2.02, 2.02, 2.02, 2.02, 2.02, 2.02]"
2456,"[1.92, 1.92, 1.92, 1.92, 1.92, 1.92, 1.92, 1.92, 1.92, 1.97]"
2313,"[3.12, 3.01]"
2216,[4.5]
2771,[1.09]
3772,[2.72]
3552,"[1.8, 1.59]"
4122,[6.4]
2631,[1.12]
4288,"[5.11, 4.4]"
3571,[1.09]
4522,[0.38]
658,"[0.86, 0.79, 0.86, 0.79, 0.79, 0.79, 0.79, 0.78]"
2918,"[1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.27]"
1197,[1.39]
762,"[1.45, 1.45, 1.49, 1.42, 1.42, 1.45, 1.45, 1.45, 1.45, 1.45]"
3427,"[4.72, 4.59]"
2830,"[5.49, 5.93, 5.49, 5.93, 5.93, 5.93, 5.93, 5.93, 5.93, 5.93]"
1122,[1.81]
3583,[3.22]
2969,"[0.74, 0.68, 0.74, 0.82, 0.74, 0.74, 0.67]"
4139,[2.75]
4854,[3.16]
2324,[1.28]
964,"[0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.71]"
964,"[0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.71]"
4242,[1.47]
2926,[3.42]
635,"[0.48, 0.48, 0.48, 0.48, 0.41]"
2623,"[6.83, 5.81]"
4315,"[4.21, 4.21, 4.21, 4.21, 4.21, 4.21, 4.21, 4.21, 4.21, 4.21]"
3379,[1.92]
4905,[5.84]
1951,"[1.17, 1.17, 1.08]"
2697,[0.9]
1693,"[5.84, 5.84, 5.84, 5.84, 5.84, 5.84, 5.84, 5.84, 5.84, 5.84]"
2499,[3.77]
162,[5.95]
1421,[1.14]
954,[2.3]
4073,[0.74]
3287,[0.59]
2495,"[2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53, 2.53]"
1410,"[5.53, 5.53, 5.53, 4.76]"
4597,[0.72]
3842,[1.18]
2434,"[0.93, 0.92]"
4708,"[1.12, 1.12, 1.12, 1.12, 1.06]"
1468,"[1.03, 1.03, 0.94, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 0.83]"
1468,"[1.03, 1.03, 0.94, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 0.83]"
1043,"[5.55, 5.55, 5.55, 5.55, 4.35, 5.55, 5.55, 5.55, 5.55, 5.55]"
4270,[0.31]
2533,[2.78]
3446,[2.73]
2188,"[2.4, 2.4, 2.29, 2.4, 2.29, 2.29, 3.81, 2.29, 2.29, 2.29]"
4412,[2.68]
897,[4.31]
840,[1.08]
3427,"[6.09, 4.72, 4.59]"
3358,[1.08]
2198,[6.48]
3266,[0.88]
1151,"[5.76, 5.76, 5.76, 5.76, 5.0, 5.0, 5.0, 5.0, 5.76, 5.76]"
272,"[4.38, 4.38, 4.38, 4.38, 4.38, 4.38, 4.38, 4.38, 4.38, 4.38]"
3253,"[5.36, 5.36, 3.79]"
591,"[1.13, 1.13, 1.13, 1.25, 1.13, 1.13, 1.17, 1.25, 1.13, 1.13]"
3508,"[2.78, 3.23, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78]"
2040,[0.37]
3380,[6.83]
941,"[0.76, 0.74, 0.74, 0.71]"
1308,"[5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85]"
2018,[3.03]
1777,[0.96]
4134,"[4.61, 4.61, 4.61, 4.61, 4.61, 4.61, 4.59]"
1990,[2.97]
4363,[1.55]
615,[6.17]
3425,"[7.59, 5.93]"
1855,"[2.53, 2.65, 2.53, 2.53, 2.53, 2.65, 2.65, 2.65, 2.65, 2.65]"
1538,"[2.47, 2.47, 2.47, 2.47, 2.17, 2.17, 2.17, 2.01]"
2942,"[3.87, 3.87, 3.87, 3.87, 3.87, 3.87, 3.87, 3.87, 3.87, 3.87]"
2750,"[7.69, 7.69, 7.69, 7.69, 7.69, 7.69, 7.08, 7.69, 7.69, 7.69]"
2296,"[1.43, 1.43, 1.96, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43]"
1726,"[7.28, 7.28, 7.28, 7.28, 7.28, 7.28, 7.28, 7.28, 7.28, 7.46]"
1263,"[2.82, 2.82, 2.82, 2.81, 2.82, 2.82, 2.82, 2.29]"
3650,"[6.86, 7.88, 7.88, 7.88, 7.88, 8.04, 8.04, 8.04, 8.04, 8.04]"
2518,"[0.99, 0.92, 0.89]"
762,"[1.45, 1.49, 1.49, 1.49, 1.42, 1.19]"
3379,[1.92]
3730,[6.48]
4639,[2.89]
4763,"[2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 2.78, 2.74]"
2969,"[0.82, 0.74, 0.67]"
3367,"[1.22, 1.22, 1.21]"
1356,[1.4]
3356,"[3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.47]"
3356,"[3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.61, 3.47]"
2972,[2.56]
1167,[2.12]
3908,[0.52]
1596,[1.48]
2727,"[8.76, 8.76, 8.76, 6.44]"
609,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35]"
2774,[1.0]
70,[5.9]
1386,"[0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37]"
4354,[0.75]
10,"[1.01, 1.07, 1.01, 1.01, 1.01, 1.01, 1.01, 1.01, 1.01, 1.01]"
2537,[1.02]
257,"[5.63, 5.63, 5.63, 5.63, 5.63, 5.63, 4.85, 4.85, 4.85, 4.85]"
1921,"[0.9, 1.01, 1.14, 1.14, 1.14, 1.14, 1.14, 1.14, 0.9, 1.14]"
428,[4.58]
2404,"[1.06, 1.06, 1.06, 0.78]"
1679,"[0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79]"
2011,"[2.8, 2.8, 3.29, 2.67]"
2003,[2.37]
185,"[4.82, 4.82, 4.82, 4.82, 4.82, 4.82, 4.82, 4.72, 4.82, 4.82]"
2498,"[1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.14]"
2498,"[1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.14]"
63,"[6.54, 6.54, 5.31]"
1200,"[7.88, 5.98]"
2131,[5.42]
16,[0.64]
2022,"[3.06, 3.06, 3.06, 3.06, 2.78, 2.78, 3.08, 3.06, 2.78, 3.06]"
4153,[1.72]
4072,[4.02]
2055,[0.35]
4376,[3.16]
1605,"[1.69, 1.72, 1.69, 1.69, 1.69, 1.69, 1.58]"
1824,[1.44]
2303,"[1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05]"
3971,"[9.13, 9.13, 6.24]"
4522,"[0.42, 0.42, 0.42, 0.42, 0.4, 0.42, 0.42, 0.42, 0.42, 0.42]"
714,[1.65]
3782,[2.69]
613,"[0.74, 0.41]"
167,[1.1]
2827,"[3.48, 3.48, 3.48, 3.48, 3.61, 3.48, 3.48, 4.18, 4.18, 3.48]"
2163,"[6.92, 5.68]"
1907,[3.24]
1167,"[2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14]"
3225,[3.31]
3853,[4.59]
3969,[6.64]
1466,"[1.65, 1.58, 1.58, 1.57]"
3194,[0.92]
4885,"[1.93, 1.93, 1.89, 1.93, 1.89, 1.89, 1.89, 1.89, 1.89, 1.93]"
4874,[0.47]
4181,[5.36]
3943,[1.79]
51,"[5.82, 5.7]"
2519,[4.16]
3055,"[5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85]"
489,"[9.11, 9.11, 9.11, 9.11, 9.11, 9.11, 9.11, 9.11, 9.11, 9.11]"
3861,[4.32]
3979,"[5.39, 4.13]"
2368,[0.85]
2917,[0.5]
3878,[2.12]
3958,"[3.0, 3.0, 3.0, 3.0, 3.48, 3.0, 3.0, 3.0, 3.0, 3.0]"
2068,[6.6]
1543,[3.73]
4693,[1.8]
3187,[1.79]
4986,[2.43]
4971,"[2.35, 2.35, 2.35, 2.35, 2.6, 2.6, 2.35, 2.35, 3.53, 2.35]"
3860,[2.33]
3965,"[6.96, 6.36]"
2256,"[0.51, 0.51, 0.51, 0.51, 0.51, 0.51, 0.51, 0.51, 0.51, 0.51]"
3468,"[2.19, 2.19, 2.11, 2.11, 2.11, 2.11, 2.11, 2.11, 2.19, 2.11]"
4254,[1.27]
1246,[0.52]
1709,[5.54]
2281,[2.98]
1770,"[3.87, 3.87, 3.87, 3.69]"
3258,"[3.13, 4.37, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13, 3.13]"
1360,[1.3]
469,[1.54]
3794,[0.64]
3314,"[1.22, 1.22, 1.22, 1.13]"
23,[6.57]
1797,[3.24]
3648,[6.36]
2682,[5.01]
