log_row,log_esb
4059,"[3.849, 3.849, 3.849, 3.849, 3.849, 3.849, 3.849, 3.849, 3.849, 3.849]"
3911,[0.694]
4989,"[0.604, 0.604, 0.604, 0.604, 0.604, 0.602]"
88,"[0.964, 0.964, 0.964, 0.964, 0.964, 0.964, 0.964, 0.964, 0.964, 0.964]"
12,"[3.25, 2.414]"
3725,[1.718]
4557,[2.365]
4539,[5.385]
4191,[1.359]
1523,[1.671]
605,[0.58]
3036,[1.096]
2103,"[4.063, 4.063, 4.063, 4.063, 4.063, 4.063, 4.063, 4.063, 4.063, 4.063]"
3764,"[0.885, 0.812, 0.727]"
265,[0.749]
3148,[0.644]
2253,[1.577]
1602,[0.53]
3869,[2.513]
3830,"[6.526, 6.526, 6.526, 6.526, 6.526, 6.526, 6.526, 6.526, 6.526, 6.526]"
3021,[0.433]
4268,[2.554]
2878,"[2.751, 2.751, 2.751, 2.751, 2.751, 2.751, 2.751, 2.751, 2.751, 2.751]"
2723,[0.329]
3668,"[2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07, 2.07]"
4974,[2.176]
2563,[1.743]
1377,"[2.914, 2.914, 2.914, 2.914, 2.914, 2.914, 2.914, 2.914, 2.914, 2.914]"
4771,"[3.288, 3.288, 3.288, 3.288, 3.288, 3.288, 3.009]"
402,[3.218]
3043,"[1.09, 1.158, 0.986]"
3729,[6.216]
1461,"[1.888, 1.888, 1.888, 1.888, 1.888, 1.888, 1.888, 1.888, 1.888, 3.236]"
3663,"[1.242, 1.242, 1.242, 1.242, 1.242, 1.242, 1.242, 1.242, 1.242, 1.242]"
2354,[0.622]
1676,[3.635]
2582,[1.61]
945,"[1.007, 0.96]"
4918,[6.134]
4734,[5.878]
4651,[1.116]
1195,"[0.548, 0.548, 0.548, 0.548, 0.548, 0.548, 0.548, 0.548, 0.548, 0.548]"
4646,[1.139]
2670,"[2.023, 2.023, 2.023, 2.023, 2.052, 2.023, 2.023, 2.023, 2.023, 2.023]"
4583,[3.022]
926,"[1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24]"
351,"[2.689, 2.689, 2.689, 2.689, 2.462]"
3056,[1.02]
1845,[0.358]
268,[4.226]
4460,[6.502]
3764,[0.727]
2174,[1.845]
2902,[6.639]
160,"[5.374, 5.374, 5.374, 4.602, 5.374, 5.374, 5.374, 5.374, 5.374, 5.374]"
4904,[1.523]
4556,[1.368]
1436,[4.352]
4266,"[0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.42, 0.414]"
872,[1.323]
4629,[2.058]
787,"[1.714, 1.714, 1.714, 1.714, 2.387, 1.714, 1.714, 1.714, 1.714, 1.714]"
2947,[1.176]
3150,"[2.345, 2.331]"
1407,[1.043]
2316,[1.682]
3274,[0.747]
4506,"[2.631, 2.631, 2.631, 2.631, 2.631, 2.631, 2.5]"
4582,[6.407]
1494,[0.679]
863,[0.535]
3832,[2.736]
4559,"[0.697, 0.697, 0.697, 0.697, 0.697, 0.697, 0.697, 0.697, 0.697, 0.697]"
4681,"[0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318, 0.318]"
4139,"[3.1, 3.1, 3.1, 2.746]"
2498,"[1.179, 1.179, 1.179, 1.179, 1.179, 1.179, 1.512, 1.179, 1.179, 1.179]"
1540,"[0.724, 0.724, 0.652, 0.652, 0.652, 0.652, 0.652, 0.652, 0.652, 0.652]"
3666,[1.983]
677,[0.708]
3815,[4.917]
1569,"[1.604, 1.604, 1.604, 1.604, 1.604, 1.604, 1.604, 1.604, 1.604, 1.604]"
4145,[0.821]
3311,[2.296]
4029,"[1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.508]"
4250,[1.573]
4180,[1.554]
200,"[6.164, 4.573]"
3803,[1.335]
3849,[0.897]
4893,[0.419]
2524,[0.852]
4466,"[0.658, 0.626]"
1336,[2.302]
2456,[1.855]
2299,"[3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 2.997]"
2299,"[3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 3.535, 2.997]"
711,[6.388]
4317,[1.522]
3981,[5.477]
1510,[3.372]
1598,"[1.642, 1.642, 2.187, 1.642, 1.642, 1.642, 1.642, 1.642, 1.642, 1.642]"
4940,[2.486]
3142,"[1.274, 1.274, 1.274, 1.274, 1.274, 1.274, 1.274, 1.274, 1.337, 1.274]"
285,[6.132]
3966,"[1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057]"
198,"[8.74, 6.523]"
3733,[6.529]
4113,"[1.729, 1.729, 1.729, 1.729, 1.729, 1.729, 1.556]"
1211,[5.305]
1803,[6.471]
596,[0.988]
4542,"[1.872, 1.872, 1.872, 1.872, 1.872, 1.872, 1.872, 1.872, 1.872, 1.872]"
2755,[1.508]
130,[1.393]
529,[0.497]
3049,[6.741]
3384,[5.3]
1210,[6.125]
2045,[0.865]
1392,[5.633]
241,[5.126]
3147,"[1.745, 1.745, 1.745, 1.745, 1.745, 1.745, 1.745, 1.745, 1.745, 1.745]"
4296,"[2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.484, 2.531]"
3673,[0.659]
3100,[0.896]
3084,"[1.151, 1.149]"
3506,"[0.663, 0.615]"
3865,[6.649]
2017,[1.264]
3218,[0.67]
651,[1.079]
726,"[7.148, 7.667, 7.148, 7.148, 7.148, 7.148, 7.148, 7.148, 7.148, 7.148]"
4276,[2.033]
4931,[0.931]
1383,[3.529]
1863,[4.497]
4358,"[1.161, 1.161, 1.161, 1.161, 1.25, 1.143]"
3648,[6.359]
2630,[6.422]
905,[0.49]
486,"[0.704, 0.704, 0.704, 0.704, 0.704, 0.704, 0.769, 0.704, 0.704, 0.704]"
4256,"[1.686, 1.686, 1.686, 1.686, 1.686, 1.686, 1.686, 1.686, 1.686, 1.686]"
4804,"[1.459, 1.459, 1.459, 1.459, 1.459, 1.955, 1.459, 1.459, 1.459, 1.459]"
2986,"[1.767, 2.197, 1.767, 1.767, 1.767, 1.767, 1.767, 1.767, 1.767, 1.767]"
3939,"[1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992]"
4680,[1.645]
4780,"[5.801, 5.801, 5.801, 5.801, 5.801, 5.801, 5.801, 5.801, 5.801, 5.801]"
2687,[0.386]
2209,[1.071]
3987,[1.139]
2896,[2.466]
89,[1.754]
1752,[1.066]
2593,[6.632]
2387,[0.891]
4296,"[2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.531, 2.531]"
4438,"[2.328, 2.328, 2.328, 2.328, 2.328, 2.328, 2.328, 2.328, 2.328, 2.328]"
2485,"[0.479, 0.479, 0.479, 0.479, 0.5, 0.479, 0.479, 0.523, 0.479, 0.479]"
2073,"[2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54]"
2756,[2.766]
27,[2.764]
677,[0.708]
1540,"[0.652, 0.652, 0.652, 0.652, 0.652, 0.652, 0.792, 0.652, 0.652, 0.652]"
673,"[1.339, 1.339, 1.339, 1.339, 1.339, 1.339, 1.339, 1.379, 1.339, 1.339]"
320,[6.405]
2353,[1.834]
3086,[5.542]
357,"[0.465, 0.465, 0.534, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465, 0.465]"
4436,"[4.788, 4.788, 4.788, 4.788, 4.788, 4.788, 4.788, 4.788, 4.788, 4.788]"
4787,[0.951]
4244,[3.661]
4493,[1.704]
1383,[3.529]
2938,"[2.015, 2.015, 2.015, 2.015, 2.015, 2.015, 2.684, 2.015, 2.015, 2.015]"
589,[2.061]
3388,"[2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151, 2.151]"
841,"[3.26, 3.26, 3.26, 3.26, 3.26, 2.86, 3.26, 3.26, 2.843]"
3832,[2.736]
1512,"[5.484, 5.484, 5.484, 5.484, 5.484, 5.484, 5.484, 5.484, 5.484, 5.484]"
160,"[5.374, 5.374, 5.374, 5.374, 5.374, 5.374, 5.374, 5.374, 5.374, 5.374]"
4433,"[2.008, 2.008, 2.008, 2.066, 2.008, 2.008, 2.008, 2.008, 2.008, 2.008]"
2699,"[0.705, 0.705, 0.705, 0.61, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705]"
2463,"[1.625, 1.625, 1.625, 1.625, 1.625, 1.625, 1.625, 1.334, 1.625, 1.625]"
1673,[0.726]
2282,[5.923]
3956,[0.896]
86,[3.191]
3259,"[4.773, 3.535, 4.773, 4.773, 4.773, 4.773, 4.773, 4.14, 4.773, 4.773]"
1383,"[5.356, 5.356, 5.356, 5.356, 5.356, 3.964, 5.356, 3.964, 5.356, 3.964]"
1584,"[1.965, 1.965, 1.965, 1.965, 1.965, 1.965, 1.965, 1.965, 1.702, 1.965]"
817,[1.067]
1253,[0.756]
2280,"[1.743, 1.743, 1.743, 1.743, 1.964, 1.743, 1.743, 1.743, 1.964, 1.964]"
3434,[1.343]
2136,"[1.486, 1.486, 1.486, 1.486, 1.486, 1.486, 1.486, 1.486, 1.486, 1.486]"
4923,[6.313]
2062,[1.123]
4917,"[1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.101]"
1398,[0.98]
2692,[6.761]
3352,"[6.875, 5.787]"
4661,"[1.377, 1.377, 1.377, 1.377, 1.377, 1.377, 1.377, 1.377, 1.377, 1.377]"
1856,[4.957]
826,"[5.841, 4.993]"
497,[6.616]
3573,"[2.569, 2.569, 2.569, 2.569, 2.158]"
1170,[6.564]
416,[1.155]
6,[0.537]
4394,[0.463]
1213,"[3.297, 3.297, 3.297, 3.297, 3.297, 3.297, 3.297, 3.297, 3.297, 3.297]"
4713,"[4.989, 4.989, 4.989, 4.989, 4.989, 4.989, 4.989, 4.989, 4.989, 4.989]"
2186,[0.868]
4075,[0.995]
4616,[1.12]
4661,[1.325]
3540,"[2.983, 3.202, 2.983, 2.983, 2.983, 2.983, 2.983, 2.983, 2.983, 2.983]"
2039,[0.664]
4978,"[2.603, 2.533, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603, 2.603]"
3435,"[1.852, 1.852, 1.852, 1.852, 1.852, 1.852, 1.852, 1.904, 1.904, 1.852]"
2372,"[2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.817, 2.441, 2.441]"
1736,"[8.245, 8.245, 8.245, 8.245, 8.245, 8.245, 8.245, 8.245, 8.245, 8.245]"
2762,"[6.557, 6.557, 6.557, 6.557, 6.557, 6.557, 6.06, 6.557, 6.557, 6.557]"
2632,[5.939]
1421,[1.144]
2250,[1.796]
2621,[6.431]
2887,[2.021]
3493,"[1.066, 0.544]"
1415,[2.149]
3604,"[0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63]"
152,"[6.863, 6.863, 6.863, 6.863, 6.863, 6.863, 4.941, 4.631, 4.941, 4.941]"
1391,"[5.31, 5.31, 5.31, 5.31, 5.31, 5.31, 5.31, 6.267, 4.802]"
1896,"[1.567, 1.567, 1.567, 1.567, 1.567, 1.439, 1.439, 1.567, 1.567, 1.567]"
3674,[2.887]
302,[5.461]
451,[0.405]
987,[0.874]
1931,"[3.037, 2.533]"
3112,[1.618]
4002,[0.574]
3575,"[0.703, 0.703, 0.703, 0.703, 0.703, 0.703, 0.703, 0.703, 0.703, 0.703]"
4451,[1.828]
3092,[1.477]
277,[0.75]
4872,[6.5]
4830,"[2.642, 2.567, 2.489]"
1105,"[2.694, 3.084, 2.694, 2.486]"
746,"[1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252, 1.252]"
465,"[8.453, 8.453, 5.817]"
2591,"[1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 1.912]"
1687,"[0.957, 0.957, 0.957, 0.957, 0.957, 0.957, 0.957, 0.957, 0.957, 0.957]"
2542,[3.416]
13,[1.069]
492,"[1.506, 1.506, 1.361, 1.356]"
3764,[0.727]
1524,[4.578]
2370,"[4.505, 4.214, 3.697]"
2088,[0.83]
1487,[0.81]
2087,[1.23]
2591,"[1.912, 1.912, 1.912, 1.912, 1.912, 1.912, 2.008, 2.008, 1.912, 1.912]"
2981,[1.083]
770,[1.337]
3672,"[3.098, 3.098, 3.098, 3.098, 3.098, 3.098, 3.098, 3.098, 3.098, 3.098]"
4924,[3.724]
117,[6.006]
2901,[2.896]
842,"[0.964, 0.84]"
2087,[1.23]
4404,[0.776]
4724,"[3.127, 3.095]"
4860,[4.181]
4608,"[1.98, 1.98, 1.871]"
353,[5.851]
4329,[0.668]
421,[0.756]
4440,[0.75]
4651,[1.116]
2654,[1.135]
3169,"[0.906, 0.808]"
2890,"[0.448, 0.448, 0.448, 0.446]"
4433,[1.799]
4467,"[1.997, 1.997, 1.997, 1.997, 1.997, 1.901]"
2172,"[1.696, 1.696, 1.696, 1.696, 1.663]"
876,[2.48]
4985,"[0.329, 0.329, 0.329, 0.329, 0.329, 0.317]"
3482,"[4.372, 4.372, 4.372, 4.372, 4.372, 4.372, 4.372, 4.125]"
2637,"[8.494, 6.13]"
4807,[1.059]
473,[6.601]
2183,"[3.039, 3.039, 2.973]"
2461,[5.574]
501,[6.477]
3054,"[2.075, 2.075, 2.075, 2.075, 2.075, 2.075, 2.075, 2.075, 2.075, 2.075]"
4589,[2.294]
49,[6.566]
1222,[0.629]
1429,[4.859]
685,"[4.552, 4.552, 4.552, 4.552, 4.552, 4.552, 4.552, 4.552, 4.552, 4.552]"
521,[2.094]
4294,[1.527]
4847,"[1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658]"
2036,[0.648]
4265,[4.67]
2365,"[1.335, 1.335, 1.335, 1.163]"
2092,[6.431]
4333,"[2.338, 2.338, 2.338, 2.338, 2.413, 2.338, 2.338, 2.338, 2.338, 2.338]"
1935,[6.462]
2917,[0.499]
4842,[1.545]
2208,"[5.033, 5.033, 5.033, 5.033, 5.033, 5.033, 5.033, 5.033, 5.033, 5.033]"
145,[5.732]
4562,[6.669]
2705,"[0.473, 0.428]"
273,[2.244]
2794,"[0.839, 0.839, 0.839, 0.871, 0.817]"
3892,[0.402]
3844,"[5.181, 5.181, 5.181, 5.181, 6.168, 5.181, 5.181, 5.181, 5.181, 5.181]"
4645,"[5.488, 5.488, 4.549, 4.549, 5.488, 5.488, 5.488, 5.488, 4.549, 5.488]"
1336,"[2.529, 2.529, 2.484, 2.529, 2.529, 2.302]"
4997,[1.073]
568,"[6.51, 6.51, 6.51, 6.922, 6.51, 6.51, 6.51, 6.51, 6.51, 6.51]"
4556,[1.368]
3339,[0.89]
564,[4.493]
4826,"[3.265, 3.265, 3.265, 3.265, 3.265, 3.265, 3.265, 3.265, 3.265, 3.265]"
1895,[6.759]
1803,[6.471]
4075,[0.995]
3034,"[0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.519, 0.519]"
3927,[2.607]
3000,"[5.205, 5.205, 5.139, 5.205, 5.205, 5.205, 5.205, 5.205, 5.205, 5.205]"
2093,[0.583]
1305,[0.437]
3024,[1.164]
2160,"[4.27, 4.27, 6.335, 6.335, 6.335, 3.941]"
3847,[0.362]
4870,[2.245]
2417,[0.383]
2447,[0.71]
3485,"[0.846, 0.846, 0.846, 0.846, 0.846, 0.835]"
4889,[6.522]
462,[5.991]
189,"[2.087, 2.087, 1.999]"
2662,[1.626]
9,"[3.593, 3.593, 3.593, 3.593, 3.593, 4.267, 3.593, 3.463]"
3207,[1.481]
3116,[6.378]
65,[6.155]
3686,[6.081]
2145,"[5.148, 5.148, 5.148, 5.148, 5.148, 5.148, 5.148, 5.148, 5.859, 5.859]"
46,"[4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253]"
110,"[0.743, 0.743, 0.694, 0.694, 0.743, 0.694, 0.694, 0.694, 0.694, 0.694]"
548,"[3.482, 3.482, 3.482, 3.482, 3.368, 3.482, 3.482, 3.482, 3.482, 3.482]"
3209,[0.545]
1869,[4.865]
1090,"[0.965, 0.918, 0.85]"
4623,[0.326]
4452,[0.968]
2816,"[3.531, 3.531, 3.531, 3.531, 3.531, 3.531, 3.531, 3.531, 3.995, 3.531]"
2262,[1.29]
306,[0.499]
2028,"[2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 2.539]"
3352,[5.787]
563,"[6.079, 6.079, 6.196, 6.079, 6.196, 6.079, 6.079, 6.079, 6.079, 6.079]"
4870,[2.245]
2313,[3.013]
4838,[6.616]
1577,[1.599]
1575,[3.221]
2644,"[3.898, 2.536, 2.536, 2.536, 2.536, 2.536, 2.523, 2.536, 2.536, 2.536]"
4487,[1.455]
4360,[1.066]
3374,[0.774]
2168,[1.63]
1038,"[1.438, 1.438, 1.396]"
2241,[5.518]
2888,[1.89]
379,[4.987]
4024,[0.703]
1653,"[1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.307, 1.483, 1.483]"
242,[2.046]
1779,[6.166]
3856,[6.483]
3637,[4.535]
4063,[0.792]
1837,"[1.222, 1.222, 1.119, 1.222, 1.222, 1.222, 1.222, 1.222, 1.222, 1.222]"
1204,[2.723]
1469,[4.648]
11,[1.04]
3840,"[2.788, 2.788, 2.788, 2.788, 2.723]"
2635,"[1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.44, 1.5, 1.5]"
605,[0.58]
2022,"[3.085, 3.06, 3.06, 3.06, 3.06, 3.06, 2.514]"
3200,[2.535]
3776,[5.305]
3285,"[1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208, 1.208]"
694,[0.625]
1479,[6.556]
2288,[0.481]
1265,[1.169]
2836,"[3.341, 2.315]"
4043,[2.112]
1177,[6.667]
2690,"[3.15, 3.15, 3.15, 2.983]"
1733,"[0.833, 0.755, 0.727]"
2790,[5.97]
1556,"[2.767, 2.767, 2.767, 2.754, 2.754, 2.754, 2.754, 2.754, 2.754, 2.754]"
4834,[0.662]
4455,[6.181]
4716,[6.523]
2558,[0.966]
4778,[3.852]
3514,"[1.952, 1.952, 1.952, 1.952, 1.952, 1.952, 1.952, 1.952, 1.952, 1.952]"
4646,[1.139]
4857,"[6.142, 5.636]"
980,[6.318]
1896,[1.335]
1164,[1.069]
805,"[3.057, 3.057, 3.057, 3.057, 3.057, 3.057, 3.057, 3.057, 3.057, 3.397]"
970,[4.785]
1878,[6.714]
4467,[1.901]
1549,[6.146]
740,[1.167]
4472,[0.991]
213,[0.572]
2050,[6.197]
2798,"[0.756, 0.696]"
4226,"[1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02]"
2076,[1.262]
3026,"[0.925, 0.925, 0.925, 0.925, 0.873, 0.873, 0.873, 0.839]"
1199,"[1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692, 1.692]"
806,[5.881]
506,[0.577]
1878,[6.714]
1527,"[2.171, 2.171, 2.171, 2.171, 2.171, 2.132]"
251,[0.779]
3541,[0.863]
1039,"[2.192, 2.192, 1.828]"
1540,[0.602]
1176,"[2.792, 2.792, 2.792, 2.792, 2.792, 4.159, 2.792, 2.792, 2.831, 2.792]"
444,[1.07]
585,[0.562]
2660,[5.954]
2547,"[4.116, 4.338, 4.338, 4.021]"
3484,[5.632]
4346,"[1.866, 1.866, 1.866, 1.866, 1.866, 1.866, 1.866, 1.866, 1.866, 1.866]"
3393,[1.576]
2945,"[1.458, 1.458, 1.458, 1.458, 1.458, 1.458, 1.458, 1.58, 1.458, 1.458]"
1078,"[3.731, 4.204, 3.731, 3.731, 3.731, 3.731, 3.731, 3.731, 3.731, 3.731]"
1263,"[2.808, 2.808, 2.808, 2.808, 2.295]"
2436,"[0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64]"
3946,"[3.405, 3.405, 3.792, 3.405, 3.405, 3.405, 3.144]"
3784,"[2.013, 2.013, 2.013, 2.013, 1.747, 2.013, 2.013, 2.013, 2.013, 2.013]"
3377,[3.243]
1071,[0.534]
3076,[1.108]
253,[6.38]
4893,[0.419]
4362,"[3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 2.475]"
4362,"[3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 3.251, 2.475]"
622,[3.973]
2720,"[2.349, 2.349, 2.26]"
1409,[0.855]
348,[6.732]
1699,"[1.55, 1.55, 1.55, 0.822]"
2618,"[1.657, 1.657, 2.026, 1.657, 1.657, 1.657, 1.657, 1.657, 1.657, 1.657]"
4644,[2.173]
2608,[1.8]
3703,"[4.048, 4.048, 4.048, 4.048, 4.048, 4.048, 4.048, 4.048, 4.048, 4.048]"
1558,"[0.438, 0.43]"
747,"[1.056, 1.056, 1.056, 1.056, 1.062, 1.056, 1.056, 1.056, 1.056, 1.056]"
2028,"[2.54, 2.54, 2.54, 2.54, 2.54, 2.54, 3.061, 2.54, 2.54, 2.54]"
3547,[6.16]
2955,"[0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387, 0.387]"
1966,[3.401]
3972,[6.197]
3527,[3.523]
4002,"[1.808, 0.574]"
486,[0.634]
536,"[1.243, 1.243, 1.243, 1.243, 1.243, 1.243, 1.243, 1.243, 1.243, 1.243]"
1413,"[0.648, 0.834, 0.648, 0.648, 0.648, 0.508]"
3470,"[2.505, 2.505, 3.192, 3.192, 2.505, 3.192, 2.505, 2.505, 2.505, 2.505]"
4866,[0.572]
3949,[1.221]
2594,[0.969]
4756,[1.596]
2011,"[2.942, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8]"
1976,[2.904]
4261,"[1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 1.62, 2.211, 1.62, 1.62]"
3525,"[2.386, 2.386, 2.386, 2.386, 2.386, 2.344]"
253,[6.38]
3920,[1.743]
3294,[1.069]
877,[6.168]
1791,[3.682]
2580,[2.085]
3469,"[1.71, 1.71, 1.71, 2.213, 1.71, 1.71, 1.71, 1.71, 1.71, 1.71]"
2889,[6.53]
379,"[6.094, 6.094, 6.094, 5.649, 4.987]"
1333,[1.835]
4230,[6.091]
1101,[6.527]
468,[3.645]
2888,[1.89]
4699,"[1.925, 1.925, 1.925, 1.628, 1.925, 1.596]"
3584,"[0.702, 0.763, 0.763, 0.763, 0.763, 0.685]"
2643,[3.029]
749,"[2.828, 2.489]"
1476,"[0.533, 0.533, 0.533, 0.533, 0.533, 0.533, 0.466]"
3438,"[1.591, 1.452, 1.35]"
2978,[3.477]
246,[5.928]
4176,[0.556]
2399,[0.555]
1108,[2.223]
1750,"[3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.8, 3.811, 3.811]"
503,"[3.022, 3.022, 3.022, 2.768, 2.576]"
811,"[0.921, 0.921, 0.889]"
1405,[1.324]
4016,[1.008]
3930,[0.474]
434,[1.065]
4941,"[4.76, 4.319]"
3111,[1.243]
