log_row,log_esb
2640,"[3.56, 3.56, 3.56, 3.56, 3.56, 3.56, 3.56, 3.56, 3.56, 3.56]"
1382,[4.864]
207,[2.849]
3227,[1.275]
2683,[0.718]
3769,[4.231]
4691,[6.164]
1545,[2.74]
2585,[6.162]
1954,"[2.039, 2.305, 2.305, 2.305, 2.035]"
3805,[1.848]
4729,[0.779]
1318,"[1.661, 1.661, 1.661, 1.661, 2.128, 1.661, 1.661, 1.661, 1.661, 1.661]"
4118,[5.459]
2023,"[1.865, 1.865, 1.865, 1.865, 1.809, 1.865, 1.865, 1.865, 1.974, 1.974]"
2652,"[1.084, 1.084, 1.084, 1.084, 1.059]"
3841,"[7.602, 7.602, 7.602, 7.602, 7.602, 7.602, 7.602, 7.602, 7.602, 7.602]"
2338,[3.989]
431,[3.645]
1558,[0.43]
2173,[1.843]
3728,[1.944]
381,[4.377]
4127,[0.742]
4255,"[1.244, 1.244, 1.244, 1.244, 1.244, 1.244, 1.244, 1.244, 1.244, 1.244]"
425,"[5.541, 4.59]"
3942,[6.621]
4458,"[2.45, 2.45, 2.45, 2.45, 2.45, 2.45, 2.45, 2.45, 2.45, 2.45]"
4168,[1.67]
494,"[0.422, 0.422, 0.422, 0.422, 0.422, 0.422, 0.422, 0.422, 0.422, 0.422]"
2455,[6.567]
2299,"[3.535, 3.535, 2.997]"
4182,"[5.044, 5.044, 5.044, 5.044, 5.044, 4.625]"
2480,[1.83]
4801,[6.508]
3796,[0.441]
4836,"[0.355, 0.355, 0.355, 0.355, 0.412, 0.412, 0.355, 0.355, 0.355, 0.355]"
3989,[0.741]
2802,[6.074]
781,[6.145]
474,"[3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79]"
1974,"[4.713, 3.73]"
1259,[1.238]
2599,[3.656]
2564,"[0.574, 0.574, 0.574, 0.574, 0.574, 0.574, 0.574, 0.574, 0.574, 0.574]"
3342,[0.542]
614,[2.893]
4088,"[3.827, 3.827, 3.827, 3.827, 3.827, 3.827, 3.827, 3.827, 3.827, 3.827]"
4776,[0.623]
4870,[2.245]
4351,"[1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.172, 1.172]"
4140,[0.544]
4921,"[2.697, 2.697, 2.697, 2.697, 2.697, 2.697, 2.697, 2.697, 2.697, 2.697]"
853,[1.314]
1676,[3.635]
4329,"[0.733, 0.733, 0.733, 0.733, 0.876, 0.733, 0.733, 0.733, 0.733, 0.733]"
3889,[2.095]
2467,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.476, 1.6, 1.6, 1.6, 1.473]"
2467,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.476, 1.6, 1.6, 1.6, 1.473]"
1167,"[2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144, 2.144]"
410,[3.588]
374,"[0.542, 0.542, 0.709, 0.542, 0.542, 0.542, 0.542, 0.542, 0.542, 0.542]"
3335,[6.082]
1042,[1.522]
3244,"[2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 2.053, 3.805, 2.053]"
1146,[2.308]
4170,"[0.854, 0.854, 0.854, 0.854, 0.854, 0.854, 0.854, 0.834, 0.854, 0.854]"
3140,"[1.221, 1.15]"
1122,[1.805]
2010,"[5.824, 5.824, 5.824, 5.824, 5.824, 4.922, 5.824, 5.824, 5.824, 5.824]"
2403,[3.095]
4498,"[1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.42]"
4498,"[1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.467, 1.42]"
807,[0.576]
4631,[3.682]
4755,[0.791]
2285,[0.921]
3039,"[1.433, 1.433, 1.433, 1.433, 1.433, 1.433, 1.425]"
3572,[3.889]
4692,[1.475]
1111,[1.723]
554,[0.748]
906,[1.162]
1757,"[4.997, 4.997, 4.997, 4.997, 4.997, 4.997, 5.975, 4.997, 4.997, 4.997]"
2452,"[1.139, 1.139, 1.139, 1.477, 1.139, 1.139, 1.139, 1.477, 1.139, 1.139]"
215,[0.903]
2510,[6.584]
3250,[1.278]
42,"[0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.451]"
4359,[0.511]
2182,[1.279]
4052,"[5.203, 4.853]"
21,[0.584]
2044,[3.447]
3781,[0.954]
1093,"[1.776, 1.776, 1.776, 1.776, 1.776, 1.776, 1.776, 1.776, 1.776, 1.776]"
4920,[0.672]
2213,"[3.888, 3.888, 3.888, 3.888, 3.888, 3.888, 3.888, 3.888, 3.888, 3.888]"
420,[0.872]
4414,[2.018]
1347,[6.516]
803,[1.153]
3081,"[1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254, 1.254]"
1929,[4.818]
4623,"[0.331, 0.331, 0.331, 0.331, 0.331, 0.331, 0.331, 0.421, 0.331, 0.331]"
2754,"[5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 6.631, 6.252, 5.8, 5.8]"
1031,[0.441]
2809,[0.471]
4739,"[3.622, 3.622, 3.622, 3.622, 3.622, 3.622, 3.622, 3.622, 3.622, 3.622]"
4026,[4.244]
4632,[0.949]
122,"[2.049, 2.049, 2.049, 2.049, 2.049, 2.017]"
4146,"[1.131, 1.131, 1.131, 1.131, 1.131, 1.131, 1.131, 1.131, 1.131, 1.131]"
2013,"[0.622, 0.652, 0.622, 0.622, 0.622, 0.652, 0.622, 0.622, 0.622, 0.622]"
1272,[1.564]
4368,[1.22]
55,[3.851]
1251,[0.589]
2009,[4.828]
165,[3.589]
67,"[0.735, 0.735, 0.735, 0.735, 0.735, 0.735, 0.735, 0.735, 0.735, 0.782]"
978,[6.405]
4369,[1.658]
3929,[3.616]
4152,[1.455]
1863,"[5.967, 4.497]"
1255,[0.529]
2376,[4.649]
855,"[1.198, 1.198, 1.198, 1.198, 1.198, 1.198, 1.198, 1.198, 1.198, 1.198]"
2355,[4.471]
3074,[1.146]
2776,"[3.753, 3.673]"
4531,[6.277]
3956,[0.896]
2427,[3.404]
1317,[0.428]
4646,[1.139]
1942,"[1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.857, 1.952]"
1137,[6.186]
246,[5.928]
1034,"[2.764, 2.764, 2.764, 2.764, 2.764, 2.764, 2.764, 2.764, 2.764, 2.764]"
3786,[5.482]
3289,[1.121]
1084,"[7.395, 5.811]"
1278,[3.264]
1676,[3.635]
2817,[2.709]
3107,[0.796]
478,[6.643]
2469,"[5.025, 5.025, 5.025, 5.025, 5.025, 5.025, 5.025, 5.025, 5.025, 5.025]"
4372,[1.899]
576,[1.113]
4330,[0.525]
1688,[1.525]
1546,[1.181]
2457,[1.583]
4946,"[3.702, 3.624]"
4108,[1.187]
3000,[5.018]
1821,[2.567]
3945,[2.872]
256,"[1.716, 1.716, 1.716, 1.716, 1.716, 1.716, 1.683, 1.716, 1.716, 1.716]"
2410,[6.677]
4825,[0.753]
1100,"[1.552, 1.234]"
3484,[5.632]
4183,[1.726]
4899,[1.221]
1786,[2.58]
4116,"[5.692, 5.692, 5.692, 4.953]"
446,[3.465]
298,"[2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.932]"
298,"[2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.941, 2.932]"
4140,[0.544]
3710,[6.763]
3880,"[1.92, 2.112, 2.112, 2.112, 2.112, 2.112, 2.112, 2.112, 2.112, 2.112]"
3067,[4.585]
520,"[2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.21]"
520,"[2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.231, 2.21]"
499,[2.235]
3174,[0.975]
3493,[0.544]
518,[2.902]
3660,[1.105]
2563,[1.743]
108,[0.989]
1996,"[1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93]"
972,"[1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216, 1.216]"
4521,[1.856]
4983,[0.81]
1482,"[3.198, 3.198, 3.198, 3.198, 3.198, 4.548, 3.198, 3.198, 3.148]"
4406,[0.762]
1908,[0.97]
2979,[4.835]
2635,[1.208]
4964,[4.965]
1015,[6.522]
3682,[3.438]
4120,"[4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364, 4.364]"
3567,[6.161]
4697,"[3.133, 3.617, 3.617, 3.617, 3.617, 3.617, 3.617, 3.617, 3.617, 3.617]"
2729,[6.345]
3819,[2.556]
4904,[1.523]
870,[0.94]
3672,[2.67]
2853,"[3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85]"
883,[6.687]
1868,[1.693]
408,"[4.588, 4.588, 4.588, 4.588, 4.588, 4.588, 4.588, 4.588, 4.588, 4.588]"
933,"[4.799, 3.708]"
4702,"[3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07]"
4845,[0.334]
3872,[1.825]
1778,"[2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331, 2.331]"
75,"[3.212, 3.212, 3.191]"
179,[3.338]
4386,[0.833]
4084,"[0.366, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.247]"
4578,[2.354]
883,[6.687]
4931,[0.931]
993,"[3.59, 3.59, 3.59, 3.59, 3.59, 3.59, 3.59, 3.59, 3.59, 3.59]"
4793,"[2.539, 2.539, 2.539, 2.539, 2.539, 2.712, 2.539, 2.539, 2.539, 2.539]"
110,[0.677]
2285,[0.921]
329,[4.874]
3080,"[10.604, 6.33]"
3078,"[5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 5.141, 4.405]"
371,"[1.295, 1.295, 1.295, 1.295, 1.295, 1.295, 1.295, 1.295, 1.295, 1.295]"
1745,[5.599]
4002,"[0.982, 0.574]"
3208,[6.627]
1045,[5.33]
3635,[6.059]
2181,[1.455]
1950,[1.252]
1127,[2.299]
561,[1.47]
2006,[1.767]
3739,[2.982]
4312,"[6.535, 6.535, 6.535, 6.535, 6.271]"
941,[0.708]
1728,"[0.728, 0.574]"
1851,[2.102]
668,[0.569]
2538,[0.609]
1854,[6.338]
463,[6.62]
1725,[1.567]
4589,"[2.405, 2.405, 2.405, 2.405, 2.405, 2.405, 2.405, 2.405, 2.405, 2.405]"
3615,[0.405]
1716,"[2.155, 2.155, 2.155, 2.155, 2.155, 2.155, 2.155, 2.155, 2.155, 2.155]"
3622,[0.881]
4445,[0.469]
4760,[0.423]
1038,[1.396]
4075,[0.995]
3853,"[4.684, 4.684, 4.684, 4.684, 6.114, 6.114, 6.114, 5.362, 6.114, 6.114]"
1285,[2.168]
1387,"[3.584, 3.584, 3.584, 3.584, 3.584, 3.584, 3.584, 3.584, 3.584, 3.584]"
1012,"[2.548, 2.548, 2.548, 2.548, 2.548, 2.548, 2.548, 2.548, 1.514]"
1662,[6.517]
2688,[0.972]
4495,[1.422]
2041,"[6.126, 6.126, 6.126, 4.051, 6.126, 6.126, 6.126, 6.126, 3.939]"
3398,[1.137]
1056,[5.657]
4262,"[3.159, 3.159, 2.62]"
1600,[1.638]
1829,[5.194]
3056,"[1.394, 1.02]"
3606,[5.009]
1861,"[1.445, 1.445, 1.445, 1.445, 1.445, 1.445, 1.445, 1.445, 1.445, 1.445]"
1028,[4.357]
3009,"[1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658, 1.658]"
3146,"[1.24, 1.146, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24, 1.24]"
2565,[3.784]
2754,[5.499]
4798,"[1.198, 1.198, 1.198, 1.198, 1.198, 1.198, 1.198, 1.137]"
4658,"[2.389, 2.389, 2.389, 2.389, 2.389, 2.551, 2.389, 2.389, 2.389, 2.389]"
983,"[1.016, 1.016, 0.902]"
2014,"[0.63, 0.624]"
2132,[2.038]
1282,"[3.081, 3.081, 3.081, 3.081, 3.081, 3.081, 2.841]"
1910,"[1.524, 1.653, 1.524, 1.524, 1.524, 1.524, 1.524, 1.524, 1.524, 1.524]"
2891,[6.653]
3919,"[5.535, 5.535, 5.535, 5.535, 4.006]"
4737,[1.307]
4715,[0.847]
4375,[3.455]
2048,"[1.898, 1.898, 1.933, 1.933, 1.933, 1.933, 1.898, 1.898, 1.898, 1.898]"
3777,[1.643]
3474,[5.182]
4137,[2.449]
1847,"[1.03, 1.03, 1.03, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895, 0.895]"
3157,[2.672]
1654,[1.181]
3245,[6.251]
1301,[1.296]
3360,"[0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442, 0.442]"
2629,"[3.273, 3.273, 3.273, 3.827, 3.827, 3.827, 3.827, 3.827, 3.827, 3.827]"
768,"[10.307, 6.4]"
3820,[1.996]
291,"[0.51, 0.51, 0.51, 0.513, 0.51, 0.51, 0.476, 0.476, 0.476, 0.476]"
4517,[3.702]
2155,"[6.858, 6.858, 6.858, 7.805, 6.858, 6.858, 6.389]"
3952,[1.399]
4045,[5.734]
4754,"[7.918, 6.499]"
4913,"[4.094, 4.094, 4.094, 4.094, 4.094, 4.094, 4.094, 4.094, 4.094, 4.094]"
505,"[1.819, 1.819, 1.819, 2.432, 1.819, 1.819, 2.432, 1.819, 1.819, 1.819]"
141,[0.587]
1,[6.223]
2223,[6.274]
4903,[6.386]
2414,[0.77]
1529,[6.498]
682,"[0.482, 0.482, 0.482, 0.482, 0.482, 0.482, 0.482, 0.482, 0.482, 0.508]"
89,"[1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862]"
1733,[0.727]
60,"[2.191, 2.191, 2.191, 2.119, 2.119, 2.191, 2.191, 2.119, 2.191, 2.191]"
1741,[0.42]
3309,[2.201]
4936,[0.368]
2789,"[0.787, 0.787, 0.787, 0.787, 0.787, 0.787, 0.787, 0.787, 0.787, 0.787]"
1654,[1.181]
634,"[2.893, 2.893, 2.414, 2.893, 2.893, 2.893, 2.893, 2.893, 2.414, 2.414]"
177,"[0.991, 0.991, 1.063, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991, 0.991]"
3658,[6.523]
1332,"[2.302, 2.163, 2.163, 2.163, 2.302, 2.163, 2.163, 2.163, 2.163, 2.163]"
3054,"[2.075, 2.075, 2.075, 2.041]"
2365,[1.163]
3618,"[2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 2.478, 4.071]"
3677,[6.654]
4841,"[8.065, 8.12, 8.12, 8.12, 8.12, 8.12, 8.12, 8.12, 8.12, 8.12]"
4957,"[6.848, 5.486]"
4032,[5.877]
3420,[1.474]
2568,[5.306]
1590,[7.182]
2783,"[4.204, 3.459]"
181,"[2.256, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256, 2.256]"
1164,"[1.289, 1.163, 1.289, 1.163, 1.163, 1.163, 1.163, 1.163, 1.163, 1.163]"
3356,"[3.609, 3.609, 3.609, 3.648, 3.648, 3.648, 3.609, 3.609, 3.648, 3.648]"
2861,[0.748]
4878,"[1.973, 1.959]"
2638,[6.442]
1011,[1.01]
3783,[4.786]
4793,"[4.295, 2.487]"
3309,[2.201]
1360,"[1.311, 1.311, 1.311, 1.311, 1.311, 1.311, 1.311, 1.311, 1.311, 1.311]"
1910,[1.456]
869,[1.142]
2479,"[1.465, 1.37]"
1511,[1.001]
1195,[0.53]
4193,[1.863]
1024,"[2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591, 2.591]"
3432,[0.613]
81,"[1.372, 1.256]"
4898,"[1.102, 1.102, 1.102, 1.037, 0.993]"
3993,[0.711]
2899,[3.726]
64,[4.99]
1589,[5.815]
2297,[2.282]
458,"[1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 1.19, 1.19]"
4290,[0.881]
3330,"[7.827, 7.827, 7.827, 7.827, 7.827, 7.827, 7.827, 7.827, 7.827, 8.006]"
2986,[1.509]
3491,[1.851]
4043,[2.112]
1169,"[4.495, 4.495, 4.495, 4.495, 4.495, 3.522, 3.519]"
3907,"[2.501, 2.501, 2.501, 2.501, 2.501, 2.501, 2.501, 2.501, 2.501, 2.501]"
762,[1.186]
3388,[2.121]
3919,"[5.535, 4.006]"
2095,[1.483]
2023,"[1.865, 1.865, 1.865, 1.974, 1.865, 1.809, 1.809, 1.809, 1.809, 1.809]"
1751,[2.908]
4493,[1.704]
311,[4.29]
2223,[6.274]
755,[1.237]
1261,[0.527]
2546,[0.951]
2297,[2.282]
1076,"[3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657, 3.657]"
1471,"[0.791, 0.841, 0.791, 0.791, 0.789]"
3314,[1.127]
3086,[5.542]
4040,"[4.399, 4.189]"
362,"[0.741, 0.741, 0.741, 0.741, 0.791, 0.741, 0.741, 0.741, 0.741, 0.741]"
3166,[0.988]
3523,"[1.087, 1.087, 1.087, 1.087, 1.087, 1.087, 1.087, 1.128, 1.087, 1.087]"
317,"[2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.47, 2.696, 2.696, 2.696]"
3306,[0.877]
2429,"[1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.7]"
2429,"[1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.865, 1.7]"
3756,"[6.754, 7.081, 6.754, 6.754, 6.754, 6.619]"
4190,"[0.366, 0.248]"
455,[5.734]
3283,[4.077]
1305,[0.437]
3066,"[2.548, 1.586]"
3791,"[5.769, 5.769, 5.769, 5.769, 5.769, 5.769, 5.769, 5.389, 5.389, 5.389]"
2559,[0.715]
1037,"[3.263, 3.209, 3.209, 3.209, 3.209, 3.209, 3.209, 3.209, 3.209, 3.209]"
4876,[6.662]
3267,[6.597]
48,"[7.125, 7.312, 7.125, 7.853, 7.125, 7.125, 7.125, 7.125, 7.125, 7.125]"
2024,"[6.461, 5.038]"
297,"[5.127, 5.573, 5.573, 5.573, 5.573, 5.573, 5.127, 5.573, 5.573, 5.573]"
1554,"[1.404, 1.404, 1.404, 1.404, 1.404, 1.404, 1.404, 1.404, 1.404, 1.404]"
1153,"[1.371, 1.255, 1.371, 1.255, 1.371, 1.255, 1.255, 1.371, 1.255, 1.255]"
2652,[1.059]
2826,"[3.147, 3.147, 4.95, 3.147, 3.147, 3.147, 3.147, 3.147, 3.147, 3.147]"
4094,"[2.697, 2.697, 2.697, 2.697, 1.993, 2.697, 1.993, 1.993, 1.993, 1.993]"
2172,[1.663]
4993,"[1.135, 1.135, 1.135, 1.135, 1.135, 1.135, 1.135, 1.06]"
4331,[2.221]
3183,"[1.033, 1.033, 1.033, 1.033, 1.033, 1.033, 1.033, 1.033, 1.033, 1.033]"
1395,[5.998]
293,[0.547]
979,"[5.621, 5.621, 5.621, 3.764]"
828,[6.527]
216,[6.62]
2226,[1.448]
2616,[6.31]
1275,[3.666]
441,[2.16]
1591,[6.625]
1953,"[5.859, 3.595, 5.859, 3.594]"
2344,[0.943]
3237,[3.913]
2832,"[6.276, 6.276, 6.276, 6.563, 6.276, 6.088, 6.088, 6.276, 5.531]"
3545,[4.761]
1451,"[2.169, 2.169, 2.169, 2.169, 2.169, 2.169, 2.169, 3.326, 2.169, 2.169]"
267,[2.094]
987,[0.874]
4947,"[4.702, 4.702, 4.702, 4.702, 3.954]"
1505,[3.002]
1899,[0.912]
2027,"[1.186, 1.186, 1.186, 1.186, 1.186, 1.186, 1.186, 1.186, 1.186, 1.186]"
3418,[0.767]
3974,"[0.345, 0.345, 0.329]"
1931,[2.533]
59,"[1.533, 1.533, 2.44, 1.533, 1.533, 1.533, 1.533, 1.533, 1.533, 1.533]"
3999,"[1.642, 1.642, 1.642, 1.642, 1.642, 1.642, 1.642, 1.642, 1.642, 1.642]"
4013,"[0.686, 0.686, 0.686, 0.686, 0.65]"
1553,[1.452]
1810,[0.63]
3550,[6.478]
3767,[0.811]
4037,[1.831]
1602,[0.53]
2139,"[2.04, 3.289, 1.969]"
4898,[0.993]
934,"[2.243, 2.243, 2.243, 2.04]"
3363,[0.939]
3951,[6.585]
4205,[0.986]
2670,"[1.736, 1.702]"
2092,[6.431]
15,"[1.051, 0.859]"
3475,"[1.353, 1.353, 1.353, 1.353, 1.353, 1.353, 1.333]"
2865,"[5.702, 5.702, 5.702, 4.673]"
1743,"[2.679, 2.679, 2.679, 2.679, 2.679, 2.679, 2.679, 2.395, 2.679, 2.679]"
2620,[4.57]
137,"[2.074, 2.074, 2.008]"
1279,[3.192]
659,[1.483]
1699,"[1.55, 1.55, 1.55, 1.55, 0.822]"
3251,[1.376]
3767,[0.811]
1186,[5.494]
3985,[5.541]
3202,"[1.215, 1.101]"
502,"[2.549, 2.549, 2.549, 2.549, 2.522]"
2189,[5.597]
3412,"[0.999, 0.999, 0.999, 0.999, 0.965]"
2815,[5.596]
3837,"[2.748, 2.748, 2.945, 2.748, 2.748, 2.748, 2.748, 2.748, 2.748, 2.748]"
1328,[6.668]
4526,[1.016]
3309,"[3.366, 2.201]"
3535,[1.016]
4836,[0.334]
885,"[1.216, 1.267, 1.216, 1.134]"
4029,"[1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47]"
4037,"[1.923, 1.923, 2.322, 1.831]"
1310,[6.659]
146,[1.258]
4850,"[5.264, 5.264, 5.264, 5.264, 5.264, 5.264, 4.758]"
326,"[3.161, 3.161, 3.161, 3.161, 3.161, 3.161, 3.161, 3.161, 3.161, 3.161]"
3571,[1.09]
811,"[0.949, 0.949, 0.949, 0.949, 0.949, 0.949, 0.949, 0.949, 0.949, 0.949]"
1040,"[2.721, 2.644, 2.152]"
4147,"[0.405, 0.381]"
3198,"[6.745, 6.745, 6.745, 6.745, 6.745, 6.745, 6.745, 6.117]"
2663,"[1.808, 1.808, 1.808, 1.808, 1.808, 1.808, 1.808, 1.808, 1.808, 1.808]"
1557,[1.241]
3046,"[0.813, 0.813, 0.813, 0.813, 0.813, 0.813, 0.813, 0.86, 0.813, 0.813]"
1500,[5.235]
3981,[5.477]
473,"[11.654, 11.654, 11.654, 11.654, 11.654, 11.654, 11.654, 11.654, 11.654, 11.654]"
3234,"[1.968, 1.968, 1.968, 1.968, 1.968, 1.968, 1.968, 1.968, 1.968, 1.968]"
2746,[2.075]
121,"[1.411, 1.411, 1.411, 1.411, 1.411, 1.411, 1.411, 1.411, 1.411, 1.411]"
255,[3.758]
1380,[6.372]
2864,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.949]"
1549,[6.146]
3859,[5.65]
3097,"[0.7, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617, 0.617]"
4431,[2.074]
733,"[3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002, 3.002]"
4959,[2.5]
3613,"[4.758, 5.758, 4.416]"
1414,[1.437]
811,[0.889]
3093,[2.951]
2680,[1.308]
1646,"[4.806, 3.0, 3.0, 3.131, 3.0, 3.0, 3.0, 3.0, 3.0, 4.806]"
2988,[0.715]
1095,[0.757]
3133,"[0.765, 0.765, 0.765, 0.765, 0.775, 0.765, 0.765, 0.765, 0.775, 0.775]"
1536,[5.523]
4069,"[1.499, 1.358]"
784,[1.437]
597,"[2.026, 2.026, 2.026, 2.026, 2.026, 2.026, 2.026, 2.026, 2.026, 2.026]"
3366,"[1.048, 1.048, 1.048, 1.048, 1.048, 1.048, 0.964]"
682,[0.468]
4007,"[1.13, 1.13, 1.13, 1.13, 1.13, 1.085, 1.085, 1.085, 1.085, 1.085]"
1086,"[8.322, 8.322, 8.322, 8.322, 8.322, 8.322, 8.322, 8.322, 8.322, 7.9]"
2686,"[1.568, 1.568, 1.568, 1.412, 1.412, 1.363]"
983,"[1.395, 1.016, 1.016, 1.395, 1.016, 1.016, 1.016, 1.016, 1.016, 1.016]"
3697,"[2.884, 2.884, 2.884, 2.884, 2.884, 2.884, 2.884, 2.884, 2.884, 2.877]"
2833,[2.343]
4601,[1.857]
416,[1.155]
3746,[1.451]
4591,"[2.312, 2.312, 2.312, 2.312, 2.312, 2.312, 2.312, 2.331, 2.331, 2.331]"
2486,[2.4]
1157,[3.228]
1325,"[2.672, 2.672, 2.672, 2.672, 2.177]"
4432,"[3.067, 3.067, 3.067, 3.067, 3.067, 3.067, 3.067, 3.067, 3.067, 3.067]"
1957,"[0.975, 1.292, 0.975, 0.975, 0.713]"
2063,[6.595]
4040,[4.189]
2048,"[1.898, 1.847]"
1809,[0.974]
4192,"[6.304, 6.304, 6.304, 6.304, 5.929, 5.929, 5.929, 5.929, 5.929, 5.929]"
4098,"[0.899, 0.899, 0.79, 0.899, 0.899, 0.899, 0.899, 0.899, 0.79, 0.899]"
196,[2.332]
494,[0.413]
3207,[1.481]
1884,"[1.165, 1.165, 1.165, 1.165, 1.165, 1.165, 1.165, 1.165, 1.165, 1.294]"
363,[2.122]
2319,[0.484]
