log_row,log_esb
853,"[1.52, 1.31]"
847,[3.55]
1966,[3.4]
358,"[2.28, 2.28, 2.28, 2.28, 2.28, 2.28, 2.28, 2.28, 2.28, 2.28]"
1264,[2.8]
2049,[4.0]
1314,[0.7]
2328,[5.56]
3381,[4.55]
2765,[0.97]
2324,"[1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35]"
91,[2.73]
3393,[1.58]
3191,"[3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14]"
2905,[2.37]
1095,[0.76]
3447,[3.17]
3208,[6.63]
960,[3.58]
1719,"[3.86, 4.47, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.8]"
1719,"[3.86, 4.47, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.8]"
3878,"[2.14, 2.14, 3.07, 3.07, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14]"
466,[1.16]
1396,[2.38]
642,[5.95]
801,[1.21]
2227,[4.65]
2793,[4.81]
4807,[1.06]
2341,"[7.98, 7.98, 7.98, 7.98, 7.72, 7.98, 7.98, 7.98, 7.98, 7.98]"
4525,[0.53]
2136,"[1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49, 1.49]"
3481,[2.09]
1733,[0.73]
606,[5.52]
2847,[2.28]
1883,[2.6]
3738,[0.43]
2868,"[4.15, 4.15, 4.15, 4.92, 4.15, 4.15, 4.15, 4.15, 4.15, 4.15]"
3213,[3.76]
176,[1.8]
13,[1.07]
4228,[3.53]
3101,[0.43]
110,[0.68]
3191,"[3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14]"
2845,[0.42]
3172,[0.68]
900,"[1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91]"
1694,[1.77]
3070,[1.12]
4210,[1.99]
4938,"[8.41, 8.41, 8.41, 6.58]"
3362,[0.87]
4111,"[5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.36]"
4111,"[5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.36]"
2492,[1.51]
2339,[3.2]
1507,[2.36]
3964,"[7.04, 7.04, 7.04, 7.04, 7.04, 7.04, 7.04, 7.04, 7.04, 7.04]"
1737,[0.51]
3639,[5.32]
3202,[1.1]
3641,"[5.46, 5.46, 5.46, 5.46, 5.46, 5.46, 5.46, 5.46, 5.46, 5.46]"
4590,[1.92]
3305,"[0.73, 0.73, 0.73, 0.73, 0.84, 0.73, 0.73, 0.73, 0.73, 0.7]"
3305,"[0.73, 0.73, 0.73, 0.73, 0.84, 0.73, 0.73, 0.73, 0.73, 0.7]"
3271,"[3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93, 3.93]"
3039,[1.43]
2448,[4.47]
2160,[3.94]
4666,[3.15]
4111,"[5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86]"
1040,[2.15]
1638,"[5.85, 5.85, 4.98]"
1641,"[3.64, 3.55]"
1786,"[2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 2.61, 3.48, 2.61, 2.61]"
113,"[1.46, 1.46, 1.46, 1.46, 1.49, 1.46, 1.46, 1.46, 1.46, 1.46]"
1464,[1.2]
4395,[2.54]
3654,[3.36]
1901,"[0.94, 0.91]"
731,[6.35]
3679,[0.53]
3792,[6.6]
2326,"[3.17, 3.17, 3.33, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17, 3.17]"
403,[0.98]
981,[6.53]
4138,"[6.23, 6.23, 6.23, 6.23, 6.23, 6.23, 6.23, 6.23, 6.23, 6.23]"
2682,[5.01]
144,[1.34]
1865,[1.48]
2590,"[2.83, 2.83, 2.83, 2.83, 2.83, 2.83, 2.83, 2.83, 2.83, 2.83]"
2001,[1.65]
4299,[1.02]
3332,[0.87]
1638,"[5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85, 5.85]"
2142,[0.73]
3813,[1.2]
2578,"[5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03, 5.03]"
4448,"[1.27, 1.03]"
3297,[1.5]
1592,"[8.33, 6.55]"
861,"[1.02, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.07, 1.02]"
4496,"[0.57, 0.52]"
347,[5.98]
2421,[3.39]
3561,[6.7]
212,"[3.48, 3.48, 3.48, 3.48, 3.48, 3.48, 3.48, 3.48, 3.48, 3.48]"
4929,"[1.23, 1.23, 1.23, 1.23, 1.23, 1.42, 1.42, 1.42, 1.42, 1.42]"
2249,[6.53]
3027,[1.13]
824,[6.43]
2286,"[5.76, 5.76, 5.76, 5.76, 5.76, 5.76, 5.76, 5.76, 5.76, 5.76]"
1487,"[1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03, 1.03]"
1673,[0.73]
4013,"[0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77]"
4953,"[1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77, 1.77]"
3990,"[2.77, 2.77, 2.77, 2.77, 2.77, 2.77, 2.44]"
1257,[0.41]
3954,"[4.59, 4.59, 4.59, 2.7]"
1758,"[2.33, 2.33, 2.33, 2.33, 2.07, 2.07, 2.07, 1.88]"
1605,"[1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69]"
3055,"[5.58, 5.58, 5.58, 5.85, 5.58, 5.58, 5.58, 5.58, 5.58, 5.58]"
4547,[0.66]
1535,[4.94]
4482,[3.63]
4676,[0.99]
2338,[3.99]
369,[6.52]
4929,"[1.23, 1.15]"
2711,"[2.78, 2.78, 2.78, 2.65]"
612,[1.32]
2510,[6.58]
510,"[3.78, 3.78, 3.78, 3.78, 3.78, 3.78, 2.94]"
1300,[1.22]
4134,"[4.61, 4.61, 4.59]"
4030,"[2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79, 2.79]"
132,[6.58]
3244,[2.05]
2472,[1.07]
3270,"[1.97, 1.97, 1.97, 1.83, 1.83, 2.48, 1.8]"
2007,[1.01]
792,"[2.12, 2.12, 2.12, 2.12, 2.12, 2.12, 2.12, 2.12, 2.12, 2.12]"
147,"[3.22, 3.22, 3.22, 3.22, 3.22, 2.79]"
765,"[8.73, 8.73, 8.73, 8.73, 8.73, 8.73, 8.73, 8.73, 8.73, 8.73]"
1362,"[1.01, 1.01, 1.01, 1.01, 1.01, 1.01, 1.01, 1.35, 1.01, 1.01]"
2916,"[3.22, 3.22, 3.21]"
1250,[0.74]
4864,"[0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.73, 0.69]"
971,"[6.53, 6.53, 5.06]"
1793,[0.72]
3470,"[3.19, 3.19, 3.19, 3.19, 3.19, 2.51, 3.19, 2.36, 3.19, 3.19]"
2986,[1.51]
2821,"[2.88, 2.88, 2.88, 2.88, 2.88, 2.88, 2.14, 2.14, 2.88, 2.88]"
3184,[2.93]
2338,[3.99]
3844,[4.78]
2270,[1.84]
2415,[3.6]
3487,"[2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3]"
2426,"[1.06, 1.06, 1.13, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06, 1.06]"
3515,"[0.46, 0.44]"
2795,"[5.27, 4.55, 5.27, 4.8, 5.27, 5.27, 4.8, 4.8, 4.8, 4.8]"
360,[6.47]
1891,"[6.31, 6.31, 6.31, 6.31, 6.31, 6.31, 6.31, 6.31, 6.27]"
2178,[5.84]
960,[3.58]
787,[1.07]
2495,[2.0]
2107,[1.61]
4764,"[2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
3045,"[1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.22, 1.22]"
4506,"[2.63, 2.63, 2.63, 2.63, 2.63, 2.61, 2.63, 2.63, 2.63, 2.63]"
3410,[1.19]
2962,[6.63]
1082,[0.99]
1581,"[1.19, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02]"
1205,[1.07]
4435,[0.85]
153,[0.81]
2533,[2.78]
4048,[3.4]
4844,[1.09]
3448,[6.43]
2724,[2.81]
1862,[0.46]
3886,[1.03]
4303,[2.79]
1785,"[2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.42, 2.34]"
4371,[1.26]
3604,"[0.63, 0.56]"
3435,[1.59]
4944,[2.03]
2060,[2.47]
2853,"[3.85, 5.71, 3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 3.66]"
4505,[3.04]
226,[3.98]
3271,[3.84]
2705,[0.43]
3446,"[2.82, 2.73]"
3290,"[3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23]"
3499,[1.11]
2355,"[4.66, 4.66, 4.66, 4.66, 4.47]"
275,[3.24]
2134,"[3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.79]"
3014,[6.53]
1939,"[0.61, 0.61, 0.61, 0.61, 0.54]"
4636,[0.67]
2747,[2.63]
1640,"[5.49, 5.49, 4.36]"
1033,"[1.87, 1.77, 1.87, 1.87, 1.87, 1.87, 1.77, 1.77, 1.77, 1.77]"
3887,[5.81]
2075,"[2.2, 2.73, 2.2, 2.2, 2.2, 2.73, 2.73, 2.05]"
1843,[2.28]
1387,"[3.58, 3.58, 3.58, 3.58, 3.58, 3.58, 3.58, 3.58, 3.58, 3.58]"
4713,"[4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99, 4.99]"
4121,[2.27]
2503,[0.27]
2446,"[1.3, 1.23]"
2153,[0.94]
820,[0.61]
2224,"[3.01, 3.01, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78, 2.78]"
3154,[1.5]
2105,[1.08]
4050,"[2.08, 2.08, 2.08, 1.94, 2.08, 2.08, 2.08, 2.08, 2.08, 2.08]"
4154,"[8.3, 8.3, 8.3, 5.92]"
4329,"[0.88, 0.88, 1.04, 0.88, 0.73, 0.73, 0.73, 0.67]"
1423,"[8.78, 8.78, 8.78, 8.78, 8.34, 8.78, 8.78, 8.67, 8.78, 8.78]"
2034,"[0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59, 0.59]"
564,[4.49]
2171,[6.52]
2076,[1.26]
1202,"[4.29, 4.29, 4.95, 4.95, 4.95, 4.95, 4.95, 4.29, 4.95, 4.95]"
3990,[2.44]
3626,[5.6]
1758,[1.88]
4202,[1.93]
3400,[2.87]
4696,[0.32]
296,[6.66]
1609,"[9.72, 9.72, 10.17, 9.72, 9.72, 9.72, 9.72, 10.17, 9.72, 9.72]"
4301,"[1.01, 0.89, 0.89, 0.89, 0.89, 0.89, 0.89, 0.78]"
4264,[0.94]
4512,[3.76]
3968,[3.51]
4477,[0.43]
4930,"[1.07, 1.07, 1.07, 0.93]"
1908,[0.97]
4870,[2.25]
696,"[6.82, 6.82, 6.82, 6.82, 6.82, 6.82, 6.82, 6.82, 6.82, 6.82]"
71,"[2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27]"
2008,"[1.51, 1.51, 1.51, 1.51, 1.48]"
4102,"[2.39, 2.38]"
1244,[6.17]
2552,[1.6]
4398,[1.03]
1345,[6.62]
3436,[0.72]
1385,[3.66]
2002,[5.04]
3735,[0.96]
2543,[6.86]
1036,[0.25]
2633,[0.48]
2873,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4976,"[2.83, 2.83, 2.83, 2.83, 2.83, 2.7]"
2104,[2.5]
3138,"[4.25, 3.92]"
2734,[0.9]
1254,"[0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35]"
2891,[6.65]
219,"[2.22, 1.84, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22]"
4107,[1.39]
1519,[1.04]
4541,[4.21]
2007,[1.01]
2587,"[2.53, 2.53, 2.53, 2.53, 2.08]"
2735,[0.82]
3571,"[1.2, 1.1, 1.2, 1.09]"
387,"[1.22, 0.92]"
3509,[0.25]
4821,"[2.05, 2.75, 2.75, 2.05, 2.05, 2.05, 2.05, 2.05, 2.05, 2.05]"
4571,[6.33]
3221,[2.84]
4932,[0.61]
299,"[6.45, 6.45, 6.45, 6.45, 5.61]"
481,[0.73]
4544,[2.79]
609,[0.24]
2443,[2.61]
1908,[0.97]
937,"[0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.57, 0.52, 0.52, 0.52]"
1569,[1.42]
3742,[6.12]
3692,[5.33]
2234,"[2.89, 2.84, 2.89, 2.84, 2.84, 2.89, 2.89, 2.84, 2.84, 2.84]"
4989,"[0.62, 0.6]"
3341,[1.7]
4988,"[6.03, 6.03, 6.03, 6.03, 6.03, 6.03, 6.03, 6.03, 6.03, 6.03]"
85,[1.34]
2929,[0.5]
27,"[2.98, 2.98, 2.98, 2.98, 2.98, 2.76]"
2905,[2.37]
887,[5.12]
2114,"[2.65, 2.65, 2.65, 2.65, 2.65, 2.65, 2.65, 2.65, 2.64]"
4185,[1.24]
4959,"[2.76, 2.5]"
3159,[2.71]
1856,"[6.07, 6.07, 4.96]"
4860,[4.18]
3533,[2.07]
3334,"[4.73, 4.73, 4.73, 4.73, 4.73, 4.73, 6.79, 4.73, 4.73, 4.73]"
687,[6.51]
1155,[4.08]
2768,"[2.38, 2.38, 2.05]"
296,[6.66]
2077,"[5.15, 5.15, 5.15, 3.81, 5.15, 5.15, 5.15, 5.15, 3.81, 5.15]"
1139,[4.77]
1515,[1.71]
4898,"[1.04, 0.99]"
4697,[3.04]
3167,"[1.6, 1.6, 1.8, 2.03, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]"
3365,"[2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
70,[5.9]
3576,[3.02]
2725,"[2.59, 2.59, 2.59, 2.59, 2.59, 2.59, 2.59, 2.49]"
4355,[3.39]
3233,"[3.79, 3.79, 3.79, 5.46, 5.46, 5.46, 5.46, 3.47]"
2006,"[1.99, 1.99, 1.99, 1.99, 1.99, 1.99, 1.77]"
1203,[3.77]
908,"[1.3, 1.05]"
821,[0.77]
367,[0.48]
2478,"[1.08, 1.08, 1.07]"
2979,"[5.2, 5.2, 5.2, 4.84]"
2502,[1.41]
1783,[6.34]
1013,[1.99]
1833,[2.28]
3767,"[0.88, 0.88, 0.88, 0.82, 0.88, 0.88, 0.88, 0.88, 0.88, 0.88]"
1945,"[0.75, 0.83, 0.75, 0.75, 0.75, 0.79, 0.75, 0.75, 0.75, 0.73]"
1945,"[0.75, 0.83, 0.75, 0.75, 0.75, 0.79, 0.75, 0.75, 0.75, 0.73]"
582,[2.61]
596,[0.99]
2522,"[2.88, 2.88, 2.49]"
3263,"[3.31, 3.31, 2.71, 3.31, 3.31, 2.71, 2.63, 2.63, 2.71, 2.71]"
2298,[6.56]
358,[1.44]
688,[1.18]
2323,"[1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93, 1.93]"
1794,"[1.36, 1.36, 1.15]"
3089,[0.55]
3170,[0.89]
4551,[6.6]
3893,"[0.93, 0.76]"
271,[6.52]
2468,[0.67]
4821,"[1.93, 1.93, 1.93, 1.92]"
1988,[2.32]
1418,"[0.85, 0.85, 0.95, 0.95, 0.95, 0.85, 0.85, 0.85, 0.85, 0.89]"
1827,[4.87]
2131,"[5.56, 6.38, 6.38, 6.38, 6.38, 6.38, 5.42]"
4124,"[1.34, 1.31]"
4633,"[1.89, 1.73, 1.73, 1.73, 1.73, 1.89, 1.89, 1.73, 1.73, 1.89]"
3906,"[5.53, 5.53, 5.53, 5.53, 5.53, 5.53, 4.01, 5.53, 5.53, 5.53]"
4410,[2.3]
2322,"[8.68, 6.61]"
3084,[1.15]
3928,"[2.51, 2.4]"
3738,[0.43]
4578,[2.35]
4900,[0.67]
4250,"[1.81, 1.81, 1.57]"
952,[3.81]
3969,"[8.28, 8.28, 6.64]"
1973,[1.0]
3841,[6.36]
4870,[2.25]
3935,[0.96]
2128,[6.7]
1167,"[2.14, 2.12]"
2071,[3.03]
2321,[1.73]
3424,"[4.14, 4.14, 4.14, 4.14, 4.14, 3.23]"
3409,[1.99]
18,"[4.1, 3.72]"
4163,[2.29]
2149,[3.68]
1036,[0.25]
1056,[5.66]
1856,"[5.09, 5.09, 5.09, 5.09, 5.09, 5.09, 5.09, 5.51, 4.96]"
4423,[0.57]
68,"[10.37, 10.37, 6.31]"
2183,"[3.04, 2.97]"
632,"[2.36, 2.36, 2.36, 2.63, 2.63, 2.63, 2.63, 2.63, 2.63, 2.36]"
2413,[6.71]
3679,[0.53]
373,"[1.04, 1.04, 1.04, 1.04, 1.04, 1.04, 1.04, 1.11, 1.04, 1.04]"
4578,[2.35]
1695,[0.52]
2482,"[0.63, 0.63, 0.59, 0.59, 0.59, 0.59, 0.63, 0.63, 0.63, 0.57]"
2482,"[0.63, 0.63, 0.59, 0.59, 0.59, 0.59, 0.63, 0.63, 0.63, 0.57]"
1382,"[6.48, 4.86]"
2135,[5.22]
3255,"[5.56, 5.35]"
4301,[0.78]
2705,[0.43]
2298,[6.56]
201,[0.84]
610,[5.19]
1681,"[1.15, 1.15, 1.15, 1.2, 1.15, 1.15, 1.19, 1.2, 1.2, 1.2]"
4219,[5.39]
3238,[2.54]
2423,[1.33]
2301,[0.37]
553,[0.47]
2227,[4.65]
3605,"[3.69, 3.5, 3.47]"
3045,"[1.26, 1.26, 1.26, 1.26, 1.26, 1.38, 1.26, 1.22, 1.22, 1.22]"
4920,[0.67]
149,[2.85]
2223,[6.27]
1442,[1.03]
1869,[4.86]
2155,"[6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86, 6.86]"
3484,[5.63]
956,"[4.32, 4.32, 4.32, 4.2]"
4000,[2.12]
3158,[1.01]
965,[0.51]
967,[6.55]
617,"[1.19, 1.11]"
4756,"[1.76, 1.6]"
228,"[0.39, 0.37]"
3684,[2.58]
3382,[6.68]
4769,[2.39]
4692,"[1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69]"
2872,"[1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68, 1.68]"
1423,"[8.67, 8.34, 6.51]"
2128,[6.7]
39,[6.67]
1054,[1.21]
1188,[0.53]
3891,[1.51]
4917,[1.1]
271,[6.52]
1212,[1.06]
876,[2.48]
3757,"[3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14]"
3461,[4.01]
413,"[1.56, 1.56, 1.56, 1.79, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56]"
3927,[2.61]
3623,"[10.35, 6.6]"
2376,[4.65]
4112,[0.65]
