log_row,log_esb
2929,"[0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64]"
3668,"[2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33]"
2995,"[3.85, 3.85, 3.85, 3.85, 3.85, 3.85, 5.49, 3.12]"
1638,"[6.07, 6.07, 6.07, 6.07, 6.07, 5.85, 6.07, 6.07, 6.07, 6.07]"
176,"[2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19]"
2045,[0.87]
2957,[1.29]
3157,"[3.27, 3.27, 3.27, 3.27, 3.27, 3.27, 3.27, 3.27, 2.67]"
1167,"[2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14]"
3165,"[4.04, 4.04, 4.04, 4.07, 4.04, 4.04, 4.04, 4.04, 4.04, 4.04]"
4712,"[0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92, 0.92]"
2369,[0.35]
148,"[5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74, 5.74]"
2053,"[0.98, 0.84]"
4991,"[2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75, 2.75]"
3999,"[1.38, 1.34, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38]"
4584,"[7.35, 7.35, 7.35, 7.35, 7.35, 7.35, 7.35, 7.35, 7.35, 7.35]"
3802,"[1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02, 1.02]"
4463,"[6.95, 6.95, 6.95, 6.95, 6.95, 6.95, 6.95, 6.95, 6.95, 6.95]"
2824,"[7.85, 7.86, 7.85, 6.39]"
1845,"[0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38, 0.38]"
4863,"[4.35, 3.22, 3.22, 3.22, 3.22, 3.22, 3.22, 3.22, 2.95, 3.22]"
176,"[2.19, 2.19, 2.19, 2.19, 1.94, 2.19, 2.19, 1.94, 1.8]"
3360,[0.44]
1922,[1.02]
3808,"[7.96, 7.96, 7.96, 7.96, 7.96, 7.96, 7.96, 7.96, 7.96, 7.96]"
640,"[6.13, 6.21, 6.21, 6.21, 6.21, 6.21, 6.21, 6.21, 5.1]"
3630,[0.74]
2289,"[3.32, 3.32, 3.32, 3.32, 3.32, 3.32, 3.32, 3.32, 3.32, 3.32]"
3545,"[5.68, 5.68, 5.68, 5.68, 5.68, 5.68, 5.68, 5.68, 5.68, 5.68]"
4511,[1.0]
523,"[8.26, 8.26, 8.26, 8.26, 8.26, 8.26, 8.26, 8.26, 8.26, 8.26]"
1971,"[2.61, 3.03, 3.03, 3.03, 3.03, 2.58]"
1750,"[4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55]"
729,"[3.02, 3.02, 4.61, 3.02, 3.02, 3.02, 3.02, 3.02, 3.02, 3.02]"
1798,"[2.2, 2.2, 2.18]"
4167,"[8.14, 8.14, 9.4, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 6.48]"
4167,"[8.14, 8.14, 9.4, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 6.48]"
822,"[0.69, 0.69, 0.69, 0.76, 0.69, 0.65]"
4739,[3.27]
1390,"[1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95, 1.95]"
2743,"[3.98, 3.98, 3.98, 3.98, 3.98, 4.34, 3.98, 3.98, 3.39]"
2731,"[0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.94]"
2731,"[0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.94]"
352,"[2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.82, 2.39]"
2154,"[1.19, 0.87, 0.87, 0.87, 0.87, 0.87, 1.52, 0.87, 0.87, 0.87]"
4969,[3.85]
4557,"[2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8]"
3344,"[1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55, 1.55]"
2806,"[0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86]"
3899,"[7.93, 7.93, 7.93, 7.93, 7.93, 7.93, 7.93, 7.93, 7.93, 7.93]"
2195,"[4.03, 4.03, 4.03, 3.34, 4.03, 4.03, 3.34, 4.03, 3.31]"
778,"[1.38, 1.48, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38, 1.38]"
1985,"[3.78, 3.78, 3.78, 3.78, 3.78, 3.78, 3.78, 3.78, 3.78, 3.78]"
918,"[0.92, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87, 0.87]"
2548,[1.35]
1182,"[6.07, 6.29, 6.07, 6.07, 6.07, 6.07, 6.07, 6.07, 6.07, 6.07]"
3475,"[1.35, 1.35, 1.35, 1.42, 1.35, 1.35, 1.35, 1.35, 1.35, 1.35]"
4600,"[6.72, 6.72, 6.72, 6.72, 6.72, 6.72, 6.72, 6.72, 6.31, 6.72]"
1846,"[2.38, 2.38, 2.38, 2.38, 2.38, 2.01, 2.38, 2.38, 2.38, 2.38]"
1257,"[0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66, 0.66]"
764,"[1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.58]"
1886,"[7.97, 7.97, 7.97, 6.53]"
1607,"[0.63, 0.63, 0.66, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63, 0.63]"
427,"[1.84, 1.84, 1.84, 1.84, 1.75, 1.84, 1.84, 1.84, 1.84, 1.84]"
1495,"[4.38, 4.38, 6.43, 4.38, 4.38, 4.38, 4.38, 4.38, 4.38, 4.38]"
3535,[1.02]
3061,"[6.13, 6.13, 6.13, 6.13, 6.13, 6.13, 6.13, 6.13, 6.13, 6.13]"
850,"[1.06, 1.06, 1.06, 1.44, 0.7]"
2164,"[0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69, 0.69]"
2416,[1.06]
4778,"[4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06, 4.06]"
709,"[2.37, 2.37, 2.37, 2.37, 2.37, 2.37, 2.37, 2.37, 2.37, 2.37]"
1199,"[1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69, 1.69]"
1807,[1.4]
1380,"[7.88, 7.88, 7.88, 7.88, 7.88, 7.88, 7.88, 7.88, 7.88, 8.58]"
4328,"[1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65]"
470,[0.98]
2118,"[3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23]"
2643,"[3.91, 3.03]"
1789,"[4.23, 4.23, 4.23, 4.23, 3.48, 4.23, 4.23, 4.23, 3.48, 4.23]"
699,[1.46]
408,"[4.31, 4.84, 4.84, 4.84, 4.84, 4.84, 4.59, 4.59, 4.59, 4.59]"
4868,"[3.14, 3.14, 2.94, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14, 3.14]"
3066,"[2.55, 2.55, 2.55, 2.55, 2.55, 2.55, 1.6, 2.55, 2.55, 2.55]"
446,"[5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5]"
2139,"[3.29, 3.29, 3.29, 3.29, 3.29, 3.29, 3.29, 3.29, 3.29, 3.29]"
4950,"[4.67, 4.67, 4.67, 4.67, 4.67, 4.67, 4.67, 4.67, 4.67, 4.67]"
403,[0.98]
3592,"[2.62, 2.62, 2.62, 2.22, 2.62, 2.62, 2.62, 2.62, 2.62, 2.62]"
4918,[6.13]
454,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.74]"
1681,"[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]"
4052,"[5.59, 5.59, 5.59, 5.59, 5.59, 5.59, 5.59, 5.59, 5.59, 5.59]"
4117,[1.35]
4204,[6.14]
51,"[5.82, 5.82, 5.82, 5.82, 5.82, 5.93, 5.82, 5.82, 5.82, 5.82]"
4877,"[3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 1.81]"
2028,[2.54]
2340,"[2.21, 1.64, 2.21, 2.21, 1.62]"
1359,[4.05]
1499,[0.88]
3930,[0.47]
1969,"[0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76]"
2754,[5.5]
1015,[6.52]
4079,[2.73]
459,"[6.71, 7.2, 6.38]"
3101,[0.43]
1041,"[1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79, 1.79]"
1184,[4.22]
1958,[5.46]
2022,[2.51]
2479,[1.37]
3506,"[0.71, 0.71, 0.61]"
4720,[1.44]
4540,[6.28]
4564,[2.01]
514,"[2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]"
3761,[0.51]
4171,[0.77]
498,[1.07]
2903,"[5.35, 3.38]"
4154,[5.92]
4369,"[1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.92, 1.76, 1.76, 1.76]"
4428,[1.05]
1361,[0.85]
1129,[6.58]
1857,"[1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.42, 1.47, 1.42, 1.42]"
1397,[4.33]
3103,"[0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.78, 0.8]"
2528,"[0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79, 0.79]"
71,"[2.35, 2.35, 2.35, 2.23]"
3633,"[2.18, 2.18, 2.18, 2.18, 2.18, 2.18, 1.81, 2.18, 2.18, 2.18]"
3468,"[2.11, 2.11, 2.11, 2.11, 2.11, 2.11, 2.11, 2.11, 2.11, 2.11]"
1924,"[1.08, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1]"
708,[5.22]
3742,"[7.19, 7.19, 7.19, 7.19, 7.19, 7.19, 7.19, 7.19, 7.52, 7.52]"
1088,"[4.54, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55, 3.55]"
2758,"[2.85, 2.42]"
783,[2.99]
1439,"[2.86, 3.35, 3.35, 3.35, 3.35, 3.01, 2.79]"
4499,[6.14]
30,"[3.05, 3.05, 2.69]"
3037,[0.86]
263,[6.24]
4281,"[1.42, 1.18]"
4713,[4.67]
3537,[1.57]
3302,"[1.88, 1.51, 1.45]"
2732,"[1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.47, 1.37]"
3105,[0.75]
367,[0.48]
3742,"[7.19, 7.52, 7.19, 7.19, 7.19, 7.19, 7.52, 7.19, 7.19, 7.19]"
3477,"[8.7, 8.7, 8.7, 8.7, 8.7, 8.7, 8.8, 8.7, 8.7, 8.7]"
4584,[6.01]
3442,[2.18]
232,[1.02]
923,[1.3]
2553,"[4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55]"
3206,"[5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4]"
1365,"[0.88, 0.88, 0.85]"
2654,[1.13]
3721,[0.9]
4613,"[1.65, 1.58, 1.42]"
4814,[5.12]
3707,"[0.71, 0.71, 0.71, 0.71, 0.71, 0.72, 0.71, 0.71, 0.76, 0.71]"
1148,[1.02]
1991,"[1.57, 1.53]"
340,[6.14]
4409,[0.58]
4641,"[3.8, 3.8, 3.8, 3.8, 3.58, 3.8, 3.8, 3.8, 3.8, 3.8]"
125,"[2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44]"
3172,[0.68]
4456,[0.8]
2900,[0.92]
4012,[1.42]
1175,[6.02]
2607,[0.59]
1384,[6.32]
2234,"[2.84, 2.84, 2.84, 2.99, 2.84, 2.84, 2.99, 2.77]"
2946,"[5.41, 5.41, 5.41, 5.18, 5.41, 5.18, 5.18, 5.18, 5.18, 5.18]"
2625,[3.37]
4979,"[2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 3.47, 2.44, 2.56, 2.56]"
4272,"[3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23, 3.2]"
4257,[0.47]
1414,[1.44]
1122,"[1.86, 1.99, 1.99, 1.99, 1.86, 1.86, 1.99, 1.99, 1.99, 1.99]"
2255,[3.12]
2937,[1.17]
1123,[3.25]
2182,"[1.47, 1.47, 1.56, 1.34, 1.56, 1.34, 1.56, 1.56, 1.56, 1.56]"
429,[2.21]
1007,"[0.6, 0.35]"
1932,[6.59]
241,"[6.95, 5.13]"
1363,"[6.84, 6.84, 6.84, 6.84, 6.84, 6.84, 5.39]"
1207,"[1.58, 1.58, 1.58, 1.58, 1.58, 1.58, 1.74, 1.74, 1.74, 1.74]"
1033,[1.65]
628,[1.25]
3629,[6.7]
643,"[1.23, 1.17]"
1312,"[1.54, 0.82]"
3203,[3.38]
763,"[4.57, 4.22]"
320,[6.41]
3946,[3.14]
2272,"[2.34, 2.34, 2.28]"
2081,"[1.66, 1.66, 1.66, 1.66, 1.66, 1.66, 2.75, 1.56]"
3230,"[2.37, 2.37, 2.37, 2.37, 2.37, 2.37, 2.4, 2.37, 2.37, 2.37]"
4773,[2.13]
2350,[3.35]
2763,"[7.17, 7.07, 7.07, 7.07, 7.07, 7.07, 7.07, 7.07, 7.07, 7.17]"
718,[0.83]
4457,"[6.64, 6.64, 6.64, 6.64, 6.64, 6.64, 6.64, 5.0]"
4593,[0.68]
3265,[0.85]
4710,[1.59]
677,"[1.09, 0.84, 0.71]"
3244,[2.05]
1466,[1.57]
3453,[2.82]
803,"[1.31, 1.31, 1.31, 1.31, 1.47, 1.31, 1.31, 1.31, 1.31, 1.31]"
3649,"[1.32, 1.46, 1.46, 1.46, 1.18]"
2359,[6.47]
4433,"[1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91, 1.91]"
961,[0.53]
242,"[2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14]"
3114,[2.24]
1439,[2.79]
17,[6.33]
4938,"[8.51, 8.51, 8.41, 8.41, 8.41, 8.41, 8.7, 8.41, 8.41, 8.41]"
3539,"[1.36, 1.3]"
2004,[6.68]
4832,"[5.91, 5.91, 5.91, 5.91, 5.91, 5.91, 5.91, 5.91, 5.91, 6.0]"
1574,[1.42]
4835,[1.43]
1418,[0.83]
1590,"[8.75, 8.75, 8.75, 8.75, 8.75, 8.75, 8.75, 7.18]"
4819,[4.98]
1783,[6.34]
500,"[6.88, 6.88, 6.88, 7.09, 5.85]"
826,"[5.61, 5.61, 5.84, 5.84, 5.84, 5.84, 5.84, 6.05, 5.61, 5.61]"
2291,[5.91]
2915,"[2.22, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22, 2.22]"
4481,"[2.61, 2.4, 2.4, 2.4, 2.4, 2.61, 2.4, 2.4, 2.24]"
1166,[0.8]
239,[5.95]
2461,[5.57]
1064,"[2.58, 3.73, 3.73, 3.73, 3.73, 3.73, 3.73, 3.73, 3.73, 3.73]"
301,"[2.52, 2.24, 2.52, 2.52, 2.24, 2.24, 2.24, 2.52, 2.24, 2.24]"
1487,[0.81]
2635,[1.21]
1165,[6.6]
2710,[0.71]
2891,[6.65]
4476,[1.54]
1025,[4.54]
4537,[5.84]
3991,[3.12]
4738,"[1.62, 1.62, 1.62, 1.2]"
3474,"[6.15, 6.15, 6.15, 6.15, 6.15, 6.15, 6.15, 6.3, 6.15, 6.15]"
3227,[1.28]
2027,"[1.19, 1.19, 1.19, 1.78, 1.19, 1.19, 1.19, 1.19, 1.78, 1.19]"
3535,[1.02]
3347,"[2.07, 1.87, 1.72]"
3909,"[1.19, 1.19, 1.19, 1.14]"
4608,[1.87]
4352,[1.22]
2777,[0.78]
4590,"[2.32, 2.32, 2.32, 1.92]"
3309,"[2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.32, 2.27, 2.27]"
2740,"[2.33, 2.48, 2.33, 2.33, 2.33, 1.89]"
3318,[3.98]
3696,[3.34]
4214,[1.27]
4406,[0.76]
2596,"[7.38, 7.38, 7.38, 7.38, 7.38, 7.38, 7.38, 7.38, 7.41, 7.38]"
3187,"[1.86, 2.01, 2.01, 1.79]"
1069,[3.0]
4072,"[5.48, 5.48, 5.48, 5.48, 5.48, 5.48, 5.48, 5.48, 5.48, 5.48]"
862,"[1.35, 1.34, 1.34, 1.34, 1.34, 1.35, 1.29]"
3128,[3.01]
571,[0.82]
1879,"[1.11, 1.03]"
1240,"[1.01, 1.07, 1.08, 1.07, 1.08, 1.01, 1.08, 1.07, 1.08, 1.08]"
197,"[2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04, 2.04]"
3118,"[3.37, 3.2]"
2239,[3.62]
3853,[4.59]
4500,"[3.71, 3.71, 3.6]"
2634,[0.57]
790,"[6.42, 6.39, 6.39, 6.42, 6.42, 6.42, 6.42, 6.42, 6.42, 6.42]"
3946,"[3.4, 3.4, 3.14]"
3720,"[2.91, 2.91, 3.32, 3.32, 3.18, 2.91, 3.32, 2.88]"
4621,"[0.77, 0.77, 0.57]"
2953,[0.96]
3201,[0.67]
4013,[0.65]
683,[6.62]
3849,[0.9]
1586,"[0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72, 0.72]"
3241,[6.57]
1543,[3.73]
1063,[6.58]
3814,"[3.45, 3.45, 3.39]"
2343,[1.64]
4449,"[7.42, 7.42, 6.9]"
2843,"[2.63, 2.63, 2.63, 2.63, 2.63, 2.63, 2.5]"
4850,"[5.26, 5.26, 5.26, 5.26, 5.26, 5.26, 5.26, 4.76]"
4500,[3.6]
2916,"[3.64, 3.64, 3.64, 3.64, 3.64, 3.64, 3.64, 3.64, 5.44, 5.44]"
141,[0.59]
2642,"[1.1, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 1.1, 0.81]"
2847,"[2.67, 2.67, 2.28]"
4592,"[1.23, 1.22]"
4240,"[2.97, 5.38, 5.38, 2.97, 2.97, 5.38, 5.38, 2.97, 2.97, 2.97]"
1766,[0.58]
4828,"[0.61, 0.61, 0.61, 0.65, 0.56]"
2305,"[2.53, 2.53, 2.53, 2.53, 2.53, 2.89, 2.53, 2.53, 2.53, 2.53]"
3445,[2.47]
2688,"[1.48, 1.48, 1.48, 1.48, 0.97]"
3976,"[1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.11, 1.21, 1.21, 1.21]"
1673,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
1966,[3.4]
2399,"[0.82, 0.82, 0.82, 0.56]"
4701,"[3.02, 2.86]"
1234,[6.37]
1630,"[4.48, 4.48, 4.48, 5.11, 5.11, 5.11, 3.91]"
2154,[0.56]
1816,[5.16]
1488,[1.73]
2088,"[0.89, 0.83]"
2693,"[0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.44, 0.43, 0.43, 0.43]"
2190,"[6.47, 5.13]"
4931,[0.93]
1623,"[1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.63, 1.55]"
2929,"[0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.64, 0.5]"
869,[1.14]
2418,[1.16]
3028,"[2.43, 2.13]"
2538,[0.61]
4091,"[7.38, 5.86]"
4118,[5.46]
3677,[6.65]
4792,"[3.04, 3.04, 3.04, 3.04, 3.04, 3.04, 3.04, 2.47]"
2832,[5.53]
3982,[6.17]
3230,"[2.37, 2.37, 2.37, 2.37, 2.4, 2.78, 2.4, 2.4, 2.4, 2.4]"
193,"[5.77, 5.77, 5.51]"
3964,[6.55]
4043,[2.11]
1841,[1.2]
369,[6.52]
4632,"[1.07, 1.07, 1.07, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21]"
1813,[0.86]
930,[0.66]
1694,"[1.86, 1.86, 1.86, 1.86, 1.86, 1.86, 1.77]"
3148,[0.64]
4293,[6.7]
1801,"[2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.0]"
1801,"[2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.27, 2.0]"
1496,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
3792,[6.6]
4936,[0.37]
4569,"[3.36, 2.65]"
3943,[1.79]
2166,[1.47]
2247,"[1.07, 0.91]"
450,"[2.01, 2.01, 2.01, 2.01, 2.01, 2.01, 2.01, 2.01, 2.01, 2.01]"
959,[0.62]
3053,"[2.38, 2.38, 2.38, 1.95, 1.95, 1.95, 1.95, 2.38, 1.95, 1.95]"
3243,"[8.21, 8.85, 8.21, 8.21, 8.21, 6.45]"
1608,"[0.72, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77, 0.77]"
509,"[0.43, 0.43, 0.43, 0.46, 0.43, 0.43, 0.43, 0.46, 0.43, 0.42]"
2075,[2.05]
4144,[6.5]
10,[0.99]
2768,"[2.31, 2.31, 2.31, 2.18, 2.05]"
340,"[8.32, 8.32, 6.14]"
4640,"[3.48, 3.26]"
2110,[1.31]
4775,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
4440,[0.75]
1448,"[9.62, 6.64]"
1773,"[1.35, 1.35, 1.35, 1.97, 1.35, 1.35, 1.35, 1.45, 1.35, 1.45]"
1168,"[1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05]"
3246,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.77]"
2329,"[2.24, 2.04]"
2462,[0.79]
4434,"[6.3, 6.3, 6.49, 6.3, 6.3, 6.3, 6.3, 6.3, 7.2, 6.3]"
1409,"[1.11, 1.11, 1.11, 1.11, 1.11, 1.11, 1.11, 1.11, 1.11, 1.11]"
2334,"[1.61, 1.7, 1.61, 1.61, 1.48]"
698,[2.86]
2998,"[1.32, 1.05, 1.05, 1.05, 1.05, 1.05, 1.05, 1.04]"
4404,[0.78]
2854,"[4.54, 4.54, 4.54, 4.54, 4.54, 3.23]"
2134,"[3.79, 3.79, 3.79, 3.79, 3.79, 3.79, 3.72]"
3360,[0.44]
579,"[1.48, 1.37, 1.37, 1.37, 1.34]"
2536,"[5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86, 5.86]"
734,[5.56]
445,"[0.41, 0.37]"
3271,"[3.93, 3.93, 3.93, 3.93, 6.74, 3.93, 6.74, 3.93, 3.93, 3.93]"
3198,[6.12]
2577,[0.62]
1467,[1.08]
