log_row,log_esb
1158,"[5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5]"
2594,[1.0]
667,"[6.3, 6.3, 6.3, 6.3, 6.3, 6.3, 6.3, 5.2]"
1457,[1.5]
4657,"[8.7, 8.7, 8.7, 8.7, 8.7, 8.7, 8.7, 8.7, 8.7, 8.7]"
2057,[1.2]
1766,"[1.5, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]"
4181,"[5.6, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4]"
4446,[1.0]
1548,[2.8]
1172,[2.5]
4818,"[3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1]"
4360,[1.1]
1121,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
4514,"[8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2]"
3610,[1.8]
4659,"[3.8, 3.1]"
3506,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]"
3505,[1.8]
4535,"[3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9]"
1005,"[2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
2640,"[3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1, 3.1]"
320,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
1384,"[7.8, 7.8, 7.8, 7.8, 7.8, 6.3]"
4609,[1.7]
862,[1.3]
396,"[5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6]"
2772,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]"
1954,"[2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3, 2.3]"
3855,"[2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6]"
955,"[6.1, 6.1, 6.1, 6.1, 6.1, 6.1, 6.1, 6.1, 6.1, 6.1]"
1747,[1.1]
1508,"[2.0, 1.5]"
2699,"[0.7, 0.6]"
2271,"[6.7, 6.7, 6.7, 6.7, 6.7, 6.7, 6.7, 6.7, 6.7, 6.7]"
4479,"[1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1, 1.1]"
1076,"[3.9, 3.9, 3.9, 3.9, 4.2, 3.9, 3.9, 3.9, 3.9, 3.9]"
587,"[3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9]"
2709,"[7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 5.9]"
2709,"[7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 5.9]"
4582,"[7.8, 7.8, 7.8, 7.8, 7.8, 7.8, 7.8, 7.8, 7.8, 7.8]"
965,[0.5]
2724,"[3.4, 3.4, 3.3, 3.4, 3.4, 3.4, 3.4, 3.4, 3.4, 3.4]"
2576,"[2.7, 2.7, 2.7, 2.7, 2.7, 2.7, 2.7, 2.7, 2.7, 2.7]"
1704,"[3.6, 3.6, 3.6, 3.6, 3.6, 3.6, 3.6, 3.1]"
4069,[1.4]
4859,[1.7]
3874,[0.3]
4451,"[1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9]"
2277,"[0.7, 0.7, 1.0, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.7]"
3451,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]"
703,[2.3]
3986,[2.2]
3294,[1.1]
4120,"[4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9]"
4137,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
3314,[1.1]
2850,"[2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
41,"[7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5, 7.5]"
4940,[2.5]
1574,[1.4]
143,"[2.9, 2.5]"
3535,[1.0]
4514,"[7.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2]"
2262,[1.3]
2261,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
650,"[7.3, 7.3, 7.3, 7.3, 7.3, 8.1, 7.3, 7.3, 7.3, 7.3]"
4636,[0.7]
3902,"[2.6, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]"
2224,[2.7]
3036,"[1.4, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]"
3895,"[5.7, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6]"
1200,"[7.3, 7.3, 7.9, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3]"
4941,"[5.3, 5.3, 5.3, 5.3, 4.6, 5.3, 5.3, 5.3, 5.3, 4.6]"
4471,[1.0]
4121,[2.3]
2536,"[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 5.9, 6.0]"
338,"[3.0, 2.5]"
2152,"[5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4]"
1901,[0.9]
2959,"[8.6, 8.6, 8.6, 8.6, 8.6, 8.6, 8.6, 8.6, 8.6, 8.6]"
890,"[2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
3242,"[7.8, 7.8, 7.8, 7.8, 7.8, 7.8, 7.8, 6.4]"
1788,[1.6]
3251,"[1.7, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]"
2957,[1.3]
1545,"[3.4, 3.4, 3.4, 3.4, 3.4, 3.4, 3.4, 3.4, 3.4, 3.4]"
1209,[1.7]
3140,"[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]"
2524,[0.9]
839,"[1.5, 1.7, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]"
324,"[6.0, 6.0, 6.0, 6.1, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]"
1806,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.3]"
2076,[1.3]
3145,[1.7]
2598,"[1.8, 1.5]"
1677,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.8, 0.7, 0.7, 0.7]"
3531,"[2.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]"
3915,"[7.2, 7.2, 7.2, 5.9]"
1542,"[2.5, 2.2]"
3188,[1.3]
827,"[8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1]"
444,[1.1]
4328,[1.6]
3470,[2.3]
4893,[0.4]
1073,"[2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]"
3145,[1.7]
2172,[1.7]
854,"[8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0]"
3651,"[4.7, 4.7, 4.7, 4.7, 4.7, 4.7, 5.1, 4.7, 4.7, 4.7]"
3907,"[2.8, 2.8, 2.8, 2.8, 2.3]"
2709,"[7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2]"
1583,"[2.0, 2.0, 2.0, 1.7]"
4694,[0.4]
1213,"[3.3, 3.7, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3]"
4922,[2.2]
2198,"[8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 6.5]"
2198,"[8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 6.5]"
197,[1.8]
371,[1.3]
4225,"[6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4, 6.4]"
579,[1.3]
4047,"[8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1]"
2578,"[5.0, 5.0, 5.0, 6.7, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
2289,[3.3]
2204,"[0.8, 0.7]"
4838,"[8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1, 8.1]"
