log_row,log_esb
1863,"[5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5]"
1555,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]"
392,[2.2]
8,[1.9]
4342,[1.4]
1407,[1.0]
338,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.5]"
4459,[1.0]
693,"[1.4, 1.4, 1.4, 1.4, 1.4, 1.5, 1.4, 1.4, 1.4, 1.4]"
3840,"[3.4, 2.7]"
1456,[1.2]
3758,"[3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.6]"
2523,[6.2]
2614,[0.9]
1169,"[3.9, 3.9, 3.9, 4.5, 3.5]"
3905,"[1.0, 1.0, 1.4, 1.0, 1.0, 1.9, 1.0, 1.0, 1.0, 1.0]"
2968,[1.1]
528,"[0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8]"
4497,[1.4]
13,[1.1]
2424,"[0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6]"
152,"[6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 6.9, 4.9, 6.9, 6.9]"
3236,"[2.5, 2.2, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5]"
4856,"[1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.6, 1.4]"
1383,"[5.4, 5.4, 3.5]"
694,[0.6]
4337,[2.5]
4258,[2.5]
3417,"[5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
328,[6.9]
1892,[0.7]
3754,[5.3]
842,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]"
612,[1.3]
2962,"[10.4, 6.6]"
1541,[1.2]
367,[0.5]
4541,"[5.4, 4.2]"
3134,[6.0]
3783,"[5.8, 4.8]"
2084,[2.8]
3281,"[5.0, 3.3, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
3810,"[1.2, 1.2, 0.9]"
567,[0.6]
4862,"[3.0, 3.0, 3.3, 3.3, 3.4, 3.3, 3.3, 3.0, 3.0, 3.0]"
3724,[3.4]
1259,"[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3]"
1494,[0.7]
4042,[0.9]
836,[3.5]
4567,"[1.1, 1.1, 1.1, 1.1, 0.9]"
394,[0.6]
3995,[2.1]
1845,[0.4]
1886,[6.5]
870,"[1.2, 1.2, 1.2, 1.2, 1.2, 1.0, 1.2, 1.2, 1.0, 1.2]"
3654,[3.4]
1623,"[1.6, 1.6, 1.5]"
1252,[1.0]
2718,[2.3]
2389,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.4]"
3421,[1.5]
2355,"[4.7, 4.7, 4.7, 4.7, 4.5]"
460,"[2.0, 2.1, 2.1, 2.1, 1.9]"
4132,[1.8]
3311,"[2.4, 2.4, 2.4, 3.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
1710,[1.7]
1881,[0.6]
1301,"[1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.3]"
2287,"[1.8, 1.8, 1.8, 1.7]"
1985,[3.2]
3611,[6.6]
3770,[0.6]
3560,[6.0]
118,[6.7]
4942,"[2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 2.6, 2.5]"
1385,"[3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9]"
4972,[2.7]
2044,"[3.5, 3.5, 3.4]"
62,[0.7]
4950,[2.6]
2256,[0.4]
17,[6.3]
2230,"[10.9, 10.9, 10.9, 10.9, 10.9, 10.9, 10.9, 10.9, 10.9, 10.9]"
569,"[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]"
4398,[1.0]
3210,[2.0]
1648,"[4.8, 4.8, 4.8, 4.8, 4.8, 4.8, 4.9, 4.8, 4.8, 4.8]"
2377,[5.5]
1577,[1.6]
591,[1.0]
2489,"[1.5, 1.5, 1.5, 1.4]"
688,[1.2]
3242,[6.4]
2657,[0.8]
917,[0.5]
1058,"[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]"
966,"[5.2, 4.1, 5.2, 3.9]"
1000,[1.2]
2177,"[3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3]"
4803,[1.5]
4919,[0.8]
3235,"[3.9, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.9, 3.7]"
2982,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]"
1181,[1.8]
1975,"[7.9, 7.9, 7.9, 7.9, 6.4]"
1721,[6.6]
1039,"[1.9, 2.2, 2.2, 2.2, 2.2, 2.2, 2.2, 1.9, 2.2, 2.2]"
1760,[1.9]
3887,[5.8]
4055,[2.5]
2960,[2.6]
4677,[2.1]
1581,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
51,"[5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8]"
1647,[5.3]
2581,"[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]"
1437,[6.6]
91,"[2.9, 2.9, 2.9, 2.8, 2.7]"
1098,[5.1]
717,[3.2]
4412,[2.7]
766,[5.8]
4746,[6.4]
3966,[1.1]
2921,[1.5]
4133,[1.6]
3240,[1.5]
2059,[6.3]
3234,[1.9]
1878,[6.7]
3399,"[2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1]"
2356,"[5.4, 5.4, 5.4, 5.1, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4]"
3102,[4.7]
52,[3.8]
173,[1.7]
3455,"[0.8, 0.9, 0.9, 0.9, 0.9, 0.8, 0.9, 0.9, 0.9, 0.9]"
645,[1.4]
2119,[1.4]
2533,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.7, 3.0]"
4031,"[1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4, 1.4]"
2139,[2.0]
4703,"[9.3, 6.3]"
713,[5.0]
2552,[1.6]
2914,"[0.8, 0.8, 0.8, 0.7, 0.7, 0.8, 0.7, 0.9, 0.7, 0.7]"
3230,"[2.4, 2.8, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
4274,[2.6]
4950,[2.6]
1695,[0.5]
4109,[5.4]
4883,[0.6]
2393,"[0.9, 0.5]"
1622,"[3.3, 3.3, 3.3, 3.3, 3.3, 3.1]"
1737,[0.5]
2705,[0.4]
1746,[2.3]
3420,"[1.6, 1.6, 1.6, 1.6, 1.5]"
2025,"[9.3, 9.3, 9.3, 9.3, 9.3, 9.3, 9.3, 9.3, 9.3, 9.3]"
3766,[2.5]
4942,"[2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6, 2.6]"
1932,[6.6]
2145,"[6.1, 6.1, 6.1, 6.1, 4.7]"
3641,"[4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.9]"
4773,[2.1]
4410,"[2.4, 2.4, 2.4, 3.8, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
3872,[1.8]
985,"[3.6, 3.0]"
3191,"[3.1, 3.1, 3.1, 3.1, 3.1, 4.6, 3.1, 3.1, 3.1, 3.1]"
2311,[4.3]
2183,[3.0]
3515,[0.4]
1244,"[8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.2, 8.4, 8.2, 8.2]"
2500,[2.7]
4977,[5.9]
2368,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9]"
2281,[3.0]
4982,[6.3]
4565,[0.9]
159,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.6]"
4251,[0.8]
540,[3.3]
3027,[1.1]
3052,[1.9]
3346,[1.6]
1539,[1.0]
2100,[2.1]
4538,[0.9]
1519,"[1.1, 1.0]"
4185,"[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3]"
1049,[3.9]
1106,"[3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2, 3.2]"
1522,[0.7]
802,[1.1]
4195,[0.7]
983,[0.9]
4307,[1.7]
2939,[3.3]
266,[2.3]
3812,[2.1]
3824,[0.9]
2582,[1.6]
782,[0.7]
554,[0.7]
4266,[0.4]
926,[1.2]
198,"[8.7, 8.7, 6.5]"
3468,[2.0]
1562,[0.8]
632,"[2.6, 2.4, 2.4, 2.6, 2.6, 4.4, 2.6, 2.6, 2.6, 4.4]"
3633,[1.8]
4258,[2.5]
762,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.2]"
4751,[1.4]
3907,"[2.8, 2.8, 2.6, 2.8, 2.6, 2.8, 2.3]"
3227,[1.3]
4177,[0.8]
563,"[6.1, 6.1, 6.1, 6.1, 6.1, 6.2, 6.2, 7.0, 6.2, 6.2]"
607,[1.7]
1586,"[0.8, 0.8, 0.8, 0.7]"
1541,"[1.3, 1.3, 1.3, 1.3, 1.3, 1.2]"
4625,[2.2]
3010,[0.9]
4662,[1.5]
4959,[2.5]
577,"[5.7, 5.7, 5.5]"
572,[4.9]
3530,[0.8]
16,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.6]"
2463,"[1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.3, 1.2]"
2165,"[0.5, 0.5, 0.5, 0.4]"
2931,"[0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.8]"
2931,"[0.9, 0.9, 0.9, 1.0, 0.9, 0.9, 0.9, 0.9, 0.9, 0.8]"
2092,[6.4]
1745,"[6.8, 6.2, 6.6, 6.2, 6.6, 6.6, 6.6, 6.6, 6.2, 6.2]"
3505,[1.8]
4619,"[3.7, 3.8, 3.8, 3.8, 3.0]"
3933,[6.4]
849,[1.6]
1982,[6.3]
534,"[8.4, 8.5, 8.5, 8.4, 8.5, 8.1, 8.4, 8.1, 8.4, 8.1]"
1525,"[1.3, 1.2]"
1153,"[1.3, 1.2]"
4833,"[0.9, 1.0, 1.0, 0.9, 0.9, 0.8]"
258,[1.1]
2723,[0.3]
798,[4.2]
2800,"[1.6, 0.9]"
1802,[1.4]
459,"[7.2, 6.4]"
655,[3.6]
473,[6.6]
4563,"[6.5, 6.5, 6.5, 6.5, 6.5, 6.5, 6.5, 5.8]"
287,[4.6]
2103,"[4.1, 4.1, 4.1, 4.1, 4.1, 4.1, 6.3, 4.1, 4.1, 4.1]"
3188,[1.3]
730,[1.7]
2946,"[5.4, 5.8, 5.8, 5.8, 5.8, 5.4, 5.4, 5.8, 5.8, 5.8]"
2083,[4.8]
4839,[2.8]
1070,"[7.6, 7.8, 7.6, 7.8, 7.8, 7.8, 6.3]"
1830,[5.1]
1713,"[1.8, 1.2]"
2000,"[2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 4.2, 2.8, 2.8]"
27,[2.8]
3923,"[2.6, 2.6, 2.6, 2.6, 2.6, 2.8, 2.6, 2.6, 2.6, 2.6]"
1974,"[4.7, 4.7, 4.7, 3.9, 3.9, 4.7, 4.7, 4.7, 4.7, 4.7]"
1176,"[2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8, 2.8]"
3666,"[2.1, 2.0]"
2798,[0.7]
1054,[1.2]
4083,"[5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5]"
2170,[0.5]
3293,[6.5]
628,[1.3]
2619,"[1.6, 0.8]"
2399,"[0.8, 0.6]"
4777,[1.3]
119,"[5.7, 4.5]"
1975,[6.4]
121,[1.3]
1476,[0.5]
1202,"[4.9, 4.9, 4.9, 4.9, 4.9, 4.9, 4.1]"
4052,[4.9]
2636,"[2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4, 2.4]"
2988,[0.7]
3611,[6.6]
808,[2.3]
640,[5.1]
2093,[0.6]
834,"[9.2, 9.2, 9.2, 9.2, 9.2, 9.2, 6.7]"
2303,[0.5]
4202,"[2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 1.9]"
4202,"[2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 2.1, 1.9]"
236,"[8.3, 8.3, 8.4, 8.3, 8.3, 8.4, 8.3, 8.3, 8.3, 8.3]"
4634,[0.6]
2011,"[2.8, 2.8, 2.9, 2.8, 2.7]"
2745,"[3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 3.3, 4.6]"
4042,[0.9]
1407,[1.0]
1411,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 2.2, 1.5]"
1411,"[1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 1.6, 2.2, 1.5]"
1648,[4.7]
3219,[5.5]
2119,"[1.5, 1.5, 1.7, 1.4]"
1411,"[1.6, 1.6, 1.5]"
4954,[1.1]
170,"[1.3, 1.3, 1.2]"
4785,"[4.3, 2.5]"
1848,[1.2]
220,[0.4]
487,[2.6]
2968,[1.1]
3207,[1.5]
1533,[2.5]
496,"[5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1, 5.1]"
91,[2.7]
4856,"[1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8, 1.8]"
131,"[2.9, 2.9, 2.9, 2.9, 2.9, 2.9, 2.9, 2.9, 2.9, 2.9]"
3459,[1.6]
150,[6.3]
2227,"[5.5, 5.0, 5.0, 5.0, 4.6]"
2181,[1.5]
4073,"[0.9, 0.7]"
2322,"[8.7, 9.1, 9.1, 8.7, 8.7, 9.1, 9.1, 8.7, 9.1, 8.7]"
4136,[2.5]
3571,[1.1]
4514,[6.6]
2071,[3.0]
1525,[1.2]
575,"[5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 3.4]"
63,[5.3]
1661,[5.5]
4576,[6.1]
2311,[4.3]
2122,"[5.3, 5.3, 5.2]"
328,[6.9]
3636,[6.3]
729,"[2.9, 2.9, 2.9, 2.9, 3.0, 2.9, 2.9, 2.8]"
879,"[6.2, 4.2]"
568,"[6.5, 6.5, 6.5, 6.5, 5.9]"
1688,[1.5]
1220,[5.8]
3972,[6.2]
1792,"[1.5, 1.5, 1.5, 1.5, 1.5, 1.2, 1.2, 1.2, 1.2, 1.5]"
941,"[0.8, 0.7]"
4552,[0.6]
4754,[6.5]
2305,[2.2]
4235,"[0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.8]"
2237,"[6.1, 6.1, 6.1, 6.1, 6.1, 6.1, 5.8]"
2316,[1.7]
2237,[5.8]
3963,[3.0]
1326,[1.3]
1345,[6.6]
4529,"[1.2, 1.2, 1.2, 1.1]"
708,"[6.4, 5.2]"
182,[6.4]
175,[4.5]
2550,[1.0]
3306,[0.9]
1190,"[1.5, 1.6, 1.5, 1.5, 1.5, 1.4]"
4085,[6.0]
229,[6.6]
881,[2.0]
4737,[1.3]
4361,[1.2]
1895,[6.8]
120,[2.8]
1135,[3.0]
4934,[2.2]
4046,"[2.6, 2.3]"
3157,[2.7]
3445,"[4.2, 4.2, 2.7, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 2.7]"
2600,[1.0]
347,"[7.3, 6.0]"
3165,[3.9]
4863,[2.9]
3323,[1.6]
2490,"[1.3, 1.1]"
365,[1.4]
593,[4.5]
979,"[3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 3.9, 4.0, 3.9, 3.9]"
294,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.7]"
1456,[1.2]
88,[0.9]
