log_row,log_esb
963,"[2.027, 2.027, 2.027, 2.005, 2.005, 2.027, 2.027, 2.027, 2.027, 2.027]"
434,[1.065]
2604,"[1.543, 1.543, 1.543, 1.543, 1.543, 1.543, 1.543, 1.543, 1.543, 1.543]"
679,"[2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44, 2.44]"
3033,"[2.05, 2.05, 2.05, 2.05, 2.05, 2.05, 2.05, 2.05, 2.05, 2.05]"
817,"[1.073, 1.073, 1.073, 1.073, 1.073, 1.073, 1.073, 1.073, 1.073, 1.073]"
4745,[1.435]
673,"[1.339, 1.339, 1.339, 1.339, 1.339, 1.339, 1.339, 1.339, 1.339, 1.339]"
143,[2.52]
1225,"[5.858, 5.837]"
3615,[0.405]
4449,"[7.174, 6.903]"
1444,[2.774]
4976,[2.7]
3058,[4.339]
1145,"[0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681, 0.681]"
1426,"[0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801, 0.801]"
61,"[4.172, 4.172, 4.172, 4.172, 3.855, 4.172, 4.172, 4.172, 4.172, 4.172]"
4434,[6.179]
141,[0.587]
733,"[2.709, 2.771, 2.709, 2.709, 2.709, 2.709, 2.709, 2.709, 2.709, 2.709]"
1616,"[2.489, 2.303]"
3070,"[1.321, 1.121]"
3200,"[2.578, 2.578, 2.578, 2.578, 2.578, 2.578, 2.578, 2.578, 2.578, 2.578]"
4201,"[5.715, 5.715, 6.188, 5.715, 5.715, 5.715, 5.715, 5.715, 5.715, 5.715]"
4484,[3.226]
2662,"[1.872, 1.872, 1.626]"
4729,[0.779]
4011,[3.095]
3302,[1.451]
3516,[5.5]
11,[1.04]
3829,"[4.999, 4.429, 4.429, 4.429, 4.429, 4.429, 4.429, 4.429, 4.429, 4.429]"
3025,[0.901]
2365,[1.163]
402,[3.218]
787,"[1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714, 1.714]"
169,"[2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19, 2.19]"
1532,"[5.734, 5.734, 5.734, 5.734, 5.734, 5.734, 5.734, 5.734, 5.734, 5.734]"
3939,"[1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992, 1.992]"
2576,"[2.685, 2.685, 2.685, 2.685, 2.64, 2.685, 2.685, 2.685, 2.541]"
100,"[1.481, 1.287]"
2587,[2.082]
4250,[1.573]
1631,[1.53]
2257,[1.988]
1970,[1.898]
1475,[2.283]
1879,"[1.174, 1.033]"
4855,"[1.625, 1.625, 1.625, 1.625, 1.625, 1.753, 1.625, 1.625, 1.55]"
4505,[3.044]
1476,"[0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48, 0.48]"
4941,"[4.76, 4.76, 4.581, 4.76, 4.76, 4.76, 5.318, 4.76, 4.76, 4.76]"
4,[6.721]
3341,"[1.845, 1.845, 1.699]"
3976,[1.054]
1270,[2.301]
719,[2.621]
3555,[1.527]
1713,[1.244]
2811,[5.971]
3372,[2.667]
1867,"[5.936, 4.049]"
4730,"[5.619, 3.045]"
858,[0.641]
1362,"[1.014, 0.855]"
431,[3.645]
2055,[0.349]
3351,[1.813]
13,[1.069]
2764,"[4.538, 4.538, 4.538, 4.538, 4.538, 4.538, 4.538, 4.538, 4.538, 4.538]"
3903,"[1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.748]"
3903,"[1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.801, 1.748]"
702,"[1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56, 1.56]"
2728,"[6.467, 5.311]"
1405,[1.324]
1961,[1.459]
2212,[1.46]
4430,"[1.067, 1.041, 1.041, 1.041, 1.041, 1.041, 1.067, 1.041, 1.041, 1.041]"
3,[1.309]
621,[1.702]
4083,[5.3]
3468,"[2.191, 2.045]"
3152,[3.392]
884,"[1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395]"
1160,[6.18]
3674,"[3.355, 3.355, 3.355, 3.355, 3.355, 3.355, 3.355, 2.918, 4.193, 4.193]"
4492,[0.818]
658,"[0.895, 0.855, 0.895, 0.895, 0.895, 0.775]"
4511,"[1.335, 1.335, 1.335, 1.335, 1.071, 1.335, 1.335, 1.335, 1.335, 1.071]"
1867,"[5.936, 5.936, 5.936, 4.049]"
2532,"[2.215, 2.215, 2.215, 2.215, 2.215, 2.215, 2.215, 1.662, 1.662, 1.662]"
878,"[1.589, 1.589, 1.589, 1.589, 1.589, 1.589, 1.589, 1.589, 1.589, 1.589]"
1480,"[3.598, 4.261, 3.598, 3.598, 3.598, 3.598, 3.598, 6.155, 6.155, 6.155]"
601,[3.983]
4590,"[2.319, 2.319, 2.319, 2.319, 2.319, 1.924]"
4287,[1.452]
1449,[1.032]
4265,"[4.826, 4.826, 5.431, 5.431, 5.431, 5.431, 5.431, 4.67]"
3381,[4.552]
70,"[8.431, 5.902]"
798,"[4.387, 4.387, 4.387, 4.387, 4.387, 4.387, 4.387, 4.387, 4.387, 4.387]"
1813,"[0.998, 0.998, 0.998, 0.898, 0.859]"
2399,[0.555]
3956,"[0.903, 0.903, 0.903, 0.958, 0.958, 1.027, 0.896]"
4835,[1.432]
601,[3.983]
3741,[1.342]
4702,"[3.07, 3.07, 3.07, 3.07, 3.07, 3.035, 3.07, 3.07, 3.07, 3.035]"
1217,"[5.95, 5.95, 5.95, 4.482]"
3551,[1.004]
4457,"[6.519, 4.997]"
1368,[3.372]
2214,[0.88]
668,[0.569]
1920,[1.684]
4363,[1.553]
1151,[4.702]
3973,"[2.685, 2.685, 2.685, 2.685, 2.685, 2.801, 2.801, 2.685, 2.801, 2.801]"
273,[2.244]
2416,"[1.123, 1.056]"
3155,"[1.33, 0.994]"
186,"[1.05, 1.05, 1.05, 1.05, 0.882]"
2112,"[2.329, 2.329, 2.329, 2.329, 2.329, 2.329, 2.329, 2.329, 2.329, 2.329]"
3106,"[3.968, 3.014]"
1621,[1.676]
1422,"[1.688, 1.597, 1.597, 1.597, 1.415]"
3093,[2.951]
1636,"[1.814, 1.814, 1.814, 1.814, 1.794, 1.794, 1.794, 1.794, 1.794, 1.736]"
1636,"[1.814, 1.814, 1.814, 1.814, 1.794, 1.794, 1.794, 1.794, 1.794, 1.736]"
3760,[6.659]
3045,"[1.221, 1.221, 1.221, 1.221, 1.221, 1.221, 1.221, 1.221, 1.212]"
3275,[1.702]
3458,[1.365]
3236,"[2.218, 2.097]"
4315,"[4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.907, 4.209, 4.209]"
4628,"[2.144, 2.072]"
829,"[0.826, 0.826, 0.826, 0.826, 0.853, 0.853, 0.826, 0.826, 0.826, 0.826]"
4252,"[1.63, 1.841, 1.63, 1.502]"
2065,"[7.841, 7.841, 7.841, 7.825, 6.359]"
2295,"[4.82, 4.82, 4.82, 5.149, 5.149, 4.82, 4.82, 4.82, 5.149, 5.149]"
1822,"[7.832, 7.832, 7.832, 7.832, 7.832, 7.832, 6.364]"
4174,[5.898]
1746,"[2.391, 2.288]"
1377,"[2.914, 5.397, 2.894]"
4690,"[0.716, 0.716, 0.716, 0.716, 0.716, 0.716, 0.716, 0.637]"
4554,[1.454]
2020,[4.204]
1211,[5.305]
3390,[4.688]
1454,[6.419]
3201,[0.667]
4810,"[4.365, 6.086, 6.086, 6.086, 6.086, 6.086, 4.18]"
195,[1.472]
3804,[0.601]
3463,[0.874]
303,"[2.794, 2.994, 2.779]"
3213,[3.759]
543,"[0.581, 0.581, 0.581, 0.581, 0.581, 0.581, 0.581, 0.581, 0.581, 0.581]"
1633,"[4.345, 4.345, 4.234]"
89,"[1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.862, 1.754]"
2846,"[6.329, 5.406, 6.329, 6.329, 6.329, 6.329, 6.329, 6.329, 5.023]"
2785,"[2.671, 2.671, 2.671, 2.671, 2.671, 2.671, 2.671, 2.671, 2.671, 2.671]"
3504,[6.609]
982,[0.889]
2331,[0.921]
1035,[1.277]
2850,"[2.413, 2.413, 3.793, 2.413, 2.413, 2.367, 2.367, 2.288]"
988,"[1.56, 2.559, 1.506]"
3110,[4.611]
3257,[3.188]
2751,[1.559]
2205,[0.606]
2534,[1.139]
3749,[6.572]
87,"[2.471, 2.471, 2.471, 2.471, 2.471, 2.471, 2.471, 2.471, 2.471, 4.343]"
3011,[5.537]
660,"[1.681, 1.681, 1.681, 1.681, 1.543]"
2110,"[1.468, 1.468, 1.468, 1.468, 1.468, 1.468, 1.309]"
2977,[0.812]
3710,"[9.511, 9.511, 9.511, 9.511, 9.511, 9.511, 6.763]"
2313,"[3.832, 3.013]"
2319,"[0.517, 0.517, 0.517, 0.517, 0.517, 0.517, 0.484]"
1198,[2.412]
1966,[3.401]
4527,"[2.34, 2.34, 1.914]"
1179,[5.031]
4917,[1.101]
3298,"[3.484, 3.484, 2.946]"
1332,"[2.302, 2.302, 2.136]"
4710,"[1.846, 1.846, 1.846, 1.846, 1.846, 1.846, 1.846, 1.846, 1.846, 1.846]"
2769,"[2.799, 2.799, 2.799, 2.799, 2.946, 2.799, 2.946, 2.946, 2.946, 2.946]"
3084,"[1.151, 1.151, 1.151, 1.151, 1.151, 1.151, 1.233, 1.151, 1.151, 1.151]"
3567,"[7.498, 7.077, 7.498, 7.498, 7.498, 7.498, 7.077, 7.077, 7.077, 7.077]"
626,"[0.647, 0.647, 0.647, 0.474]"
4800,[4.901]
3436,[0.719]
941,"[0.738, 0.738, 0.738, 0.738, 0.733, 0.733, 0.738, 0.738, 0.738, 0.738]"
2550,[1.041]
264,[2.335]
4250,"[1.81, 1.573]"
2961,[0.703]
4796,[0.683]
2089,[1.994]
3412,"[0.999, 0.999, 1.048, 0.999, 0.999, 0.999, 0.999, 0.999, 1.048, 1.048]"
2572,"[2.525, 2.525, 2.525, 2.525, 2.525, 2.525, 2.525, 2.525, 2.525, 2.525]"
1140,"[7.926, 7.926, 7.926, 7.926, 7.926, 7.926, 7.926, 7.926, 7.926, 7.926]"
405,"[3.036, 3.036, 3.036, 3.036, 3.036, 3.036, 3.036, 3.036, 3.036, 3.036]"
1670,[1.292]
4668,"[0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705, 0.705]"
3868,[5.517]
3040,[5.303]
192,"[5.743, 5.743, 5.743, 4.761, 4.761, 4.761, 5.743, 4.761, 5.743, 5.743]"
4384,[0.357]
935,[3.417]
4588,"[1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129]"
3966,"[1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057, 1.057]"
340,"[8.184, 8.184, 8.184, 8.184, 8.184, 6.139]"
3188,"[1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508, 1.508]"
3778,[6.618]
1759,[5.476]
107,"[2.334, 2.181]"
3283,"[4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253, 4.253]"
4820,"[5.323, 5.013, 5.013, 5.013, 5.013, 5.013, 5.013, 5.323, 5.013, 5.013]"
4067,[4.324]
2510,[6.584]
4252,[1.502]
570,[0.505]
1136,[3.786]
4084,[0.247]
2672,[6.407]
3065,"[1.3, 1.129, 1.3, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129, 1.129]"
4411,[1.187]
4097,"[5.805, 5.351]"
2298,[6.563]
1267,[6.083]
1403,"[9.762, 9.762, 9.762, 9.762, 9.762, 6.559]"
519,[1.028]
1851,[2.102]
3189,[0.728]
3418,[0.767]
2445,"[5.104, 4.663]"
2591,[1.89]
2866,[1.131]
3970,"[5.701, 5.701, 5.701, 5.587]"
4311,[0.89]
1743,[2.152]
3303,[1.356]
2552,"[1.631, 1.595]"
3789,"[9.809, 6.519]"
1404,"[6.8, 6.366]"
4503,"[1.685, 1.685, 1.685, 1.685, 1.685, 1.685, 1.685, 1.558]"
4898,[0.993]
1087,"[2.519, 2.519, 2.519, 2.519, 3.075, 2.519, 2.519, 2.519, 2.519, 2.519]"
3014,[6.528]
49,[6.566]
557,[2.814]
604,[3.018]
79,"[3.246, 3.246, 3.246, 3.246, 3.246, 3.246, 3.246, 3.246, 4.62, 4.62]"
3090,[6.447]
3271,"[4.598, 4.598, 4.598, 4.598, 4.598, 3.837]"
906,"[1.348, 1.348, 1.348, 1.842, 1.348, 1.348, 1.348, 1.348, 1.348, 1.842]"
4842,[1.545]
2239,"[3.802, 3.802, 3.802, 3.802, 3.802, 3.802, 3.802, 3.802, 3.802, 3.802]"
747,"[1.062, 1.062, 1.062, 1.062, 1.062, 1.062, 1.062, 1.062, 1.062, 1.056]"
342,"[0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.636, 0.608]"
327,"[4.066, 3.816]"
4219,"[7.538, 5.394]"
1228,"[0.849, 0.849, 1.048, 0.849, 0.849, 1.048, 0.849, 0.849, 0.849, 0.849]"
2519,"[5.408, 4.257, 5.408, 4.257, 5.408, 5.408, 5.408, 4.257, 4.257, 5.408]"
4825,[0.753]
4970,"[1.199, 1.171]"
419,"[0.816, 0.816, 0.816, 0.816, 0.816, 0.816, 0.816, 0.816, 0.816, 0.857]"
42,"[0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.451, 0.425]"
4101,"[2.385, 2.385, 2.385, 2.115, 2.115, 2.115, 2.385, 2.385, 2.091]"
1256,[0.506]
777,"[1.532, 1.707, 1.532, 1.532, 1.532, 1.532, 1.519]"
862,"[1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7, 1.7]"
3138,[3.916]
1432,"[1.673, 1.673, 1.673, 1.673, 1.673, 1.626]"
1498,"[2.145, 2.145, 2.145, 2.145, 2.145, 2.145, 2.145, 2.145, 2.145, 2.145]"
3184,"[3.839, 2.93]"
347,[5.981]
5,"[3.822, 3.538]"
2712,"[2.862, 2.862, 3.911, 2.862, 2.862, 2.862, 2.862, 2.862, 2.737]"
4492,"[0.921, 0.921, 0.921, 0.921, 0.921, 0.921, 1.147, 0.921, 0.921, 0.921]"
1812,"[8.394, 8.394, 8.394, 6.211]"
4959,"[4.147, 2.5]"
2570,"[2.908, 2.908, 2.908, 2.908, 2.908, 2.908, 2.908, 3.112, 2.908, 2.908]"
526,"[0.755, 0.755, 0.755, 0.755, 0.755, 0.755, 0.755, 0.755, 0.755, 0.755]"
1650,"[3.885, 3.43, 3.421]"
3315,"[8.22, 8.22, 8.22, 8.22, 8.22, 8.22, 8.22, 8.22, 8.22, 8.22]"
2017,[1.264]
4008,[6.654]
1135,"[3.823, 3.823, 3.823, 3.823, 3.027]"
4089,[1.171]
4318,[2.331]
2603,[4.752]
929,[4.676]
4494,[1.736]
3300,[1.081]
1698,[4.048]
4423,"[0.594, 0.594, 0.594, 0.594, 0.594, 0.594, 0.594, 0.594, 0.594, 0.594]"
4044,"[2.866, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866, 2.866]"
368,[0.529]
4238,"[2.144, 2.144, 2.144, 2.144, 2.144, 1.768]"
3336,"[1.634, 1.634, 1.634, 1.634, 1.634, 1.634, 1.634, 1.634, 1.634, 1.634]"
3591,"[4.479, 4.479, 4.479, 4.479, 4.479, 4.298, 4.479, 4.479, 4.479, 4.479]"
3671,[4.91]
2944,[1.248]
2300,"[1.018, 1.137, 1.018, 1.018, 1.002]"
4694,[0.395]
4978,"[2.533, 2.533, 2.533, 2.533, 2.603, 2.533, 2.533, 2.533, 2.533, 2.533]"
3027,"[1.301, 1.301, 1.301, 1.301, 1.301, 1.126]"
2736,"[1.086, 1.086, 1.086, 1.086, 1.086, 1.086, 1.086, 1.086, 1.086, 1.086]"
4584,"[7.673, 7.673, 7.673, 7.673, 7.673, 7.673, 7.673, 7.673, 7.673, 7.673]"
360,"[9.555, 9.555, 9.555, 9.555, 9.555, 9.555, 9.555, 9.555, 9.555, 9.555]"
4962,[2.084]
3934,[5.981]
1997,[0.247]
3328,"[1.595, 1.595, 1.595, 1.595, 2.537, 1.595, 2.537, 2.537, 1.595, 1.498]"
1441,[3.064]
3261,[1.503]
514,"[1.95, 1.806]"
1902,[6.688]
3457,[1.273]
776,"[3.106, 3.106, 3.106, 3.106, 3.106, 3.106, 3.106, 3.106, 3.106, 3.106]"
3088,"[1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462, 1.462]"
1567,[1.394]
25,"[3.561, 2.83, 2.617]"
897,"[4.718, 4.718, 4.718, 4.718, 5.337, 4.718, 4.718, 5.337, 4.718, 4.718]"
3387,[1.189]
819,[1.381]
1239,"[0.866, 0.866, 0.866, 0.866, 0.866, 0.866, 0.866, 0.866, 0.866, 0.866]"
4282,[1.669]
693,[1.168]
575,"[5.596, 5.596, 5.596, 5.596, 4.042, 4.042, 3.465, 5.596, 5.596, 5.596]"
2660,[5.954]
2483,"[5.489, 5.489, 5.489, 5.489, 5.489, 5.489, 5.489, 5.489, 5.489, 5.489]"
573,"[1.588, 1.348]"
563,[5.654]
3145,"[1.884, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911, 1.911]"
1683,[2.157]
264,"[2.857, 2.857, 2.857, 2.857, 2.857, 2.857, 2.514, 2.857, 2.857, 2.857]"
1307,[1.379]
4725,[5.832]
2595,[4.715]
2380,[6.608]
848,"[2.555, 2.555, 2.555, 2.529, 2.555, 2.555, 2.555, 2.004]"
3210,[2.025]
1208,[0.773]
1382,[4.864]
2339,"[4.085, 4.085, 4.085, 4.085, 4.085, 3.203]"
3250,"[1.285, 1.285, 1.278]"
905,"[0.521, 0.521, 0.521, 0.521, 0.521, 0.521, 0.49]"
1186,"[5.681, 6.461, 6.461, 6.461, 6.347, 6.347, 6.461, 6.461, 6.461, 6.461]"
1239,"[0.924, 0.924, 0.924, 0.924, 0.924, 0.924, 0.924, 0.862]"
4595,[0.623]
1112,"[3.166, 3.296, 3.166, 3.166, 3.166, 3.166, 3.166, 3.166, 3.166, 3.166]"
2205,"[0.69, 0.656, 0.606]"
2703,"[1.53, 1.53, 1.53, 1.53, 1.53, 1.506]"
3889,"[2.216, 2.216, 2.216, 2.216, 2.216, 2.216, 2.216, 2.095]"
4888,[1.377]
3989,[0.741]
1277,[0.711]
3002,"[2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.533, 2.533]"
4639,"[3.293, 3.293, 3.293, 3.293, 3.293, 3.293, 3.293, 3.293, 3.293, 3.293]"
1684,[2.782]
1931,"[3.037, 2.533]"
4920,"[0.695, 0.695, 0.695, 0.695, 0.695, 0.695, 0.695, 0.695, 0.672]"
814,[2.215]
4456,"[0.802, 0.802, 0.802, 0.802, 0.802, 0.802, 0.802, 0.998, 0.802, 0.802]"
2884,[0.814]
4226,[0.89]
2315,"[4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481, 4.481]"
3854,"[3.168, 3.168, 3.168, 3.168, 3.168, 3.168, 3.168, 3.168, 3.168, 3.168]"
